date,open,high,low,close,volume,number of trades,NEO NEO
2018-04-21 21:00:00,73.44100000,74.50000000,73.27500000,74.48800000,2962.81500000,595,83
2018-04-21 22:00:00,74.40600000,74.58000000,74.00000000,74.48000000,2539.96500000,549,86
2018-04-21 23:00:00,74.49900000,75.00000000,74.15600000,74.74800000,11506.65700000,1134,81
2018-04-22 00:00:00,74.74800000,74.80000000,72.69900000,72.93800000,14320.05300000,1615,80
2018-04-22 00:00:00,74.74800000,74.80000000,72.69900000,72.93800000,14320.05300000,1615,93
2018-04-22 01:00:00,73.04600000,73.70000000,72.95400000,73.27000000,7407.01000000,1096,94
2018-04-22 02:00:00,73.20300000,73.94500000,73.00000000,73.69700000,3754.21100000,865,95
2018-04-22 03:00:00,73.82100000,74.15400000,73.40400000,73.46000000,3248.76000000,541,98
2018-04-22 04:00:00,73.46000000,74.04000000,73.00000000,73.54000000,5372.75200000,716,93
2018-04-22 05:00:00,73.67900000,74.45200000,73.54000000,73.90400000,6016.63300000,810,94
2018-04-22 06:00:00,73.90400000,74.64000000,73.85600000,74.46900000,7463.03100000,853,95
2018-04-22 07:00:00,74.49400000,74.64600000,74.04500000,74.41500000,5253.78100000,665,100
2018-04-22 08:00:00,74.41500000,75.88000000,74.41500000,75.80000000,20389.46000000,2496,97
2018-04-22 09:00:00,75.77300000,76.00800000,75.19900000,75.49700000,16873.02800000,2185,97
2018-04-22 10:00:00,75.49700000,76.16600000,75.49700000,76.16600000,10547.17700000,1213,97
2018-04-22 11:00:00,75.98200000,77.41000000,75.83800000,76.58900000,34203.67300000,3569,98
2018-04-22 12:00:00,76.60000000,76.94000000,74.15000000,75.00000000,29720.29500000,4132,99
2018-04-22 13:00:00,75.10000000,76.40000000,75.00000000,75.98400000,12079.33600000,1551,98
2018-04-22 14:00:00,76.09000000,77.13900000,75.98800000,76.43900000,20791.17100000,2316,96
2018-04-22 15:00:00,76.35500000,76.59000000,75.63300000,75.70400000,11962.49100000,2114,94
2018-04-22 16:00:00,75.71700000,76.74900000,74.72400000,75.00200000,26553.25100000,3469,93
2018-04-22 17:00:00,75.04500000,76.09000000,75.04500000,75.80000000,5986.37200000,1059,96
2018-04-22 18:00:00,75.80000000,75.91000000,75.45000000,75.87300000,5048.95600000,655,97
2018-04-22 19:00:00,75.87300000,75.98000000,74.80000000,75.00000000,11653.83400000,1454,97
2018-04-22 20:00:00,75.00000000,75.19000000,74.65700000,74.83700000,4943.70700000,943,94
2018-04-22 21:00:00,74.83700000,75.48000000,74.80100000,75.25100000,3888.48200000,694,88
2018-04-22 22:00:00,75.25100000,75.48000000,74.51200000,74.52600000,7540.84700000,955,88
2018-04-22 23:00:00,74.57300000,74.65800000,73.19600000,73.61500000,20191.05300000,3006,89
2018-04-23 00:00:00,73.61500000,75.01000000,73.32100000,74.43000000,7855.39400000,1341,90
2018-04-23 01:00:00,74.43000000,74.90000000,73.96200000,74.61700000,5482.20700000,895,91
2018-04-23 02:00:00,74.59800000,74.72600000,74.12800000,74.32700000,5694.20100000,854,92
2018-04-23 03:00:00,74.19800000,74.68300000,74.15000000,74.67600000,3475.56500000,583,97
2018-04-23 04:00:00,74.67400000,74.67600000,74.30600000,74.56700000,3744.43200000,595,93
2018-04-23 05:00:00,74.54700000,74.88500000,73.75000000,74.77500000,8226.45200000,992,92
2018-04-23 06:00:00,74.77500000,75.49000000,74.10000000,75.48700000,12427.03700000,1447,90
2018-04-23 07:00:00,75.48700000,78.03900000,75.40000000,77.83500000,36325.91400000,4895,92
2018-04-23 08:00:00,77.83500000,78.00000000,76.59000000,76.82200000,31275.41900000,3596,94
2018-04-23 09:00:00,76.82200000,77.00900000,75.80000000,77.00800000,20074.02600000,2258,94
2018-04-23 10:00:00,77.00800000,77.20000000,76.64600000,76.90000000,4624.62100000,766,94
2018-04-23 11:00:00,76.80900000,77.10000000,76.61400000,77.01900000,8520.54000000,879,96
2018-04-23 12:00:00,77.01900000,77.64000000,76.20000000,77.09100000,15428.39800000,1612,95
2018-04-23 13:00:00,77.09100000,77.23000000,76.48000000,76.76200000,8047.36000000,1092,96
2018-04-23 14:00:00,76.70200000,76.99700000,75.90000000,76.60200000,11361.58300000,1532,96
2018-04-23 15:00:00,76.68700000,76.98700000,76.10000000,76.20800000,3530.68800000,811,94
2018-04-23 16:00:00,76.30000000,76.69000000,76.20800000,76.50100000,4209.02900000,641,95
2018-04-23 17:00:00,76.42000000,76.59800000,75.80100000,75.94000000,10362.83400000,1039,94
2018-04-23 18:00:00,75.82300000,76.23200000,75.70000000,75.90000000,3353.27200000,858,98
2018-04-23 19:00:00,75.80400000,75.89000000,74.69000000,75.20000000,15497.66500000,2102,96
2018-04-23 20:00:00,75.20000000,76.16300000,74.72500000,76.10000000,10252.96300000,1208,97
2018-04-23 21:00:00,76.00000000,76.30300000,75.85100000,76.30300000,5000.63200000,654,93
2018-04-23 22:00:00,76.31400000,76.49700000,76.08500000,76.33000000,4409.49800000,853,91
2018-04-23 23:00:00,76.25900000,76.36100000,75.96000000,76.20000000,3319.34300000,606,91
2018-04-24 00:00:00,76.12200000,78.10000000,76.10700000,77.85700000,34416.35600000,4266,89
2018-04-24 01:00:00,77.99300000,78.98000000,77.16600000,78.97500000,21914.85700000,3016,93
2018-04-24 02:00:00,78.97500000,79.35000000,78.35100000,78.78800000,26208.13600000,2639,96
2018-04-24 03:00:00,78.78800000,79.00000000,78.44500000,78.76900000,11712.94900000,1224,97
2018-04-24 04:00:00,78.75400000,80.70000000,78.75400000,80.68100000,26169.43800000,2831,95
2018-04-24 05:00:00,80.55700000,80.90000000,79.60100000,80.40000000,31664.16200000,3250,94
2018-04-24 06:00:00,80.46000000,80.61000000,79.65000000,79.67100000,17595.36500000,1725,93
2018-04-24 07:00:00,79.68100000,79.89900000,78.24900000,79.68500000,21345.27900000,2626,93
2018-04-24 08:00:00,79.64000000,80.15000000,79.30000000,79.82400000,11170.96000000,1173,90
2018-04-24 09:00:00,79.82400000,80.10900000,79.48900000,80.03000000,8914.59000000,1006,92
2018-04-24 10:00:00,80.03000000,80.75900000,79.87300000,80.39900000,15937.71900000,2167,93
2018-04-24 11:00:00,80.39900000,80.98900000,80.00100000,80.28600000,12474.29700000,1608,93
2018-04-24 12:00:00,80.28600000,82.00000000,80.19500000,82.00000000,19965.80900000,2858,94
2018-04-24 13:00:00,82.00000000,82.42300000,80.12600000,80.22000000,35830.19600000,5001,95
2018-04-24 14:00:00,80.22000000,81.28100000,79.35000000,80.73000000,29277.98000000,3772,93
2018-04-24 15:00:00,80.73000000,83.70000000,80.72500000,83.70000000,38225.39200000,4557,93
2018-04-24 16:00:00,83.70000000,83.77800000,82.20000000,82.81400000,23894.44200000,3085,95
2018-04-24 17:00:00,82.81400000,84.00000000,82.65000000,84.00000000,13865.30200000,1765,95
2018-04-24 18:00:00,84.00000000,84.10000000,83.01500000,83.50800000,13152.74600000,1714,94
2018-04-24 19:00:00,83.50900000,83.80000000,82.20000000,83.62800000,22165.10200000,2996,90
2018-04-24 20:00:00,83.62900000,83.79000000,82.85300000,83.09500000,8257.08000000,1372,88
2018-04-24 21:00:00,83.13000000,83.79000000,82.81400000,83.73000000,12852.40300000,1646,90
2018-04-24 22:00:00,83.73000000,84.62800000,82.95000000,83.90000000,26186.48900000,3150,88
2018-04-24 23:00:00,83.90000000,83.93700000,82.22200000,82.41200000,21614.99100000,2288,90
2018-04-25 00:00:00,82.41200000,82.91500000,78.99100000,80.39100000,59076.65000000,6566,89
2018-04-25 01:00:00,80.39100000,82.09400000,79.10100000,81.78600000,22851.41700000,2665,91
2018-04-25 02:00:00,81.78900000,82.00000000,80.40000000,80.60900000,14285.09600000,1792,93
2018-04-25 03:00:00,80.54200000,80.97100000,76.35000000,76.35100000,43334.47400000,5492,90
2018-04-25 04:00:00,76.38900000,78.35900000,72.68800000,73.90300000,77444.09700000,8306,91
2018-04-25 05:00:00,73.90300000,77.34000000,73.50000000,76.40500000,56410.04500000,4928,92
2018-04-25 06:00:00,76.40500000,77.80000000,76.00100000,77.25900000,33163.50000000,2357,93
2018-04-25 07:00:00,77.25800000,77.82500000,75.66600000,77.03000000,21051.82100000,2166,93
2018-04-25 08:00:00,77.00000000,77.18400000,74.00100000,74.36400000,18924.03700000,2472,92
2018-04-25 09:00:00,74.36500000,76.80000000,74.36400000,74.85400000,25295.60800000,3098,93
2018-04-25 10:00:00,74.85400000,74.85400000,70.33000000,73.04200000,60292.04800000,6785,92
2018-04-25 11:00:00,73.18700000,74.62000000,70.78800000,73.98900000,39672.70400000,4286,93
2018-04-25 12:00:00,73.84500000,75.00000000,73.00000000,73.70600000,28610.21800000,2951,95
2018-04-25 13:00:00,73.70000000,74.00000000,71.40000000,71.95600000,25649.72500000,3226,92
2018-04-25 14:00:00,71.84200000,72.28000000,68.21100000,70.29700000,77932.32500000,8034,92
2018-04-25 15:00:00,70.19900000,72.23800000,69.48000000,72.22400000,49225.83200000,4481,91
2018-04-25 16:00:00,72.13100000,72.44000000,70.10200000,71.29000000,26786.19800000,2669,89
2018-04-25 17:00:00,71.30000000,74.45600000,71.00000000,73.64300000,37247.76300000,3643,89
2018-04-25 18:00:00,73.59900000,73.90800000,72.40000000,73.50100000,20332.52200000,2279,95
2018-04-25 19:00:00,73.56000000,74.05700000,73.00000000,73.20000000,11180.84100000,1352,92
2018-04-25 20:00:00,73.20000000,74.77000000,73.18700000,74.37400000,14680.66700000,1544,89
2018-04-25 21:00:00,74.48000000,75.90000000,74.22000000,75.88500000,25789.28900000,2529,88
2018-04-25 22:00:00,75.88000000,75.90000000,72.00000000,72.29400000,28170.35600000,3544,90
2018-04-25 23:00:00,72.20000000,73.19500000,70.50000000,71.54900000,27844.91000000,3272,90
2018-04-26 00:00:00,71.54900000,71.70000000,69.50000000,71.37300000,34464.03300000,3569,88
2018-04-26 01:00:00,71.38000000,72.45500000,70.40000000,71.44300000,15046.56600000,2240,89
2018-04-26 02:00:00,71.33300000,72.59900000,71.25000000,72.15900000,9096.45700000,1225,88
2018-04-26 03:00:00,72.16000000,72.62700000,71.20000000,71.76200000,8051.31400000,1146,92
2018-04-26 04:00:00,71.76200000,73.37600000,71.55300000,73.25000000,12625.44400000,1880,89
2018-04-26 05:00:00,73.25000000,73.60700000,72.25900000,72.74000000,13185.40100000,1696,93
2018-04-26 06:00:00,72.67700000,73.43700000,71.20600000,72.01000000,13791.04300000,1661,89
2018-04-26 07:00:00,72.08500000,72.67300000,71.47700000,72.50300000,7543.94100000,1124,91
2018-04-26 08:00:00,72.50000000,72.70000000,70.06000000,70.32000000,22920.96100000,2936,87
2018-04-26 09:00:00,70.32000000,71.33200000,70.06000000,70.66300000,9277.22800000,1474,88
2018-04-26 10:00:00,70.75700000,72.50000000,70.75700000,72.09800000,16782.43700000,1753,89
2018-04-26 11:00:00,72.09500000,72.50800000,71.59100000,72.07000000,10243.78400000,1195,91
2018-04-26 12:00:00,72.07000000,73.00000000,71.95500000,72.60000000,10604.15200000,1311,91
2018-04-26 13:00:00,72.60000000,72.75700000,71.53900000,71.93900000,11288.85200000,1436,90
2018-04-26 14:00:00,72.08200000,72.69900000,71.10000000,71.94700000,14721.75800000,1985,90
2018-04-26 15:00:00,71.85000000,71.89000000,71.10000000,71.80100000,7894.83600000,982,90
2018-04-26 16:00:00,71.70900000,73.40000000,71.50000000,73.25000000,17561.62200000,2006,92
2018-04-26 17:00:00,73.16300000,73.34000000,72.53900000,73.04000000,12273.68800000,1223,92
2018-04-26 18:00:00,73.04000000,73.25000000,72.30100000,72.40300000,11136.91300000,1187,99
2018-04-26 19:00:00,72.40500000,72.88000000,72.28200000,72.68700000,2833.89000000,547,98
2018-04-26 20:00:00,72.68700000,75.88000000,72.47900000,75.75400000,36766.63100000,4340,98
2018-04-26 21:00:00,75.80000000,76.39000000,74.99000000,75.24000000,23755.04400000,3192,94
2018-04-26 22:00:00,75.24000000,77.00000000,75.23800000,76.71300000,16593.26500000,2166,88
2018-04-26 23:00:00,76.71300000,77.49000000,76.12400000,76.87900000,19054.41200000,2358,88
2018-04-27 00:00:00,76.87900000,77.10900000,75.54000000,75.73000000,17477.95900000,2612,87
2018-04-27 01:00:00,75.73000000,76.63900000,75.67300000,75.93600000,8447.80000000,1284,88
2018-04-27 02:00:00,75.93600000,76.61000000,75.85100000,76.29000000,4477.84900000,841,89
2018-04-27 03:00:00,76.31000000,76.43600000,74.71500000,74.81400000,18183.68100000,1949,90
2018-04-27 04:00:00,74.80400000,75.85300000,74.00100000,75.50000000,15732.91900000,1954,89
2018-04-27 05:00:00,75.45000000,75.73900000,75.00100000,75.17800000,3925.12700000,738,90
2018-04-27 06:00:00,75.17800000,76.00000000,75.00100000,75.47100000,12631.47600000,1300,91
2018-04-27 07:00:00,75.47100000,75.60000000,75.20000000,75.60000000,6472.17600000,736,90
2018-04-27 08:00:00,75.60800000,76.30000000,75.41400000,76.00000000,13479.42500000,1525,94
2018-04-27 09:00:00,75.99900000,76.62500000,75.64600000,76.43100000,12528.12500000,1406,93
2018-04-27 10:00:00,76.49800000,77.35000000,76.00000000,77.34300000,15839.59300000,1963,94
2018-04-27 11:00:00,77.34300000,77.41000000,76.25900000,76.52000000,8348.79400000,1643,90
2018-04-27 12:00:00,76.51100000,77.12000000,75.86000000,76.18100000,12693.11800000,1790,92
2018-04-27 13:00:00,76.20000000,76.73300000,74.50000000,75.50000000,26673.81800000,2899,91
2018-04-27 14:00:00,75.50000000,76.06200000,75.35900000,76.06200000,9781.97200000,956,91
2018-04-27 15:00:00,76.04200000,76.05700000,75.10000000,75.46100000,5338.70000000,819,94
2018-04-27 16:00:00,75.46400000,76.48500000,75.43700000,76.20000000,9139.20000000,1264,90
2018-04-27 17:00:00,76.17800000,76.55000000,76.07900000,76.40300000,6546.64500000,739,93
2018-04-27 18:00:00,76.40300000,76.48900000,75.25000000,75.70100000,14404.12000000,1296,94
2018-04-27 19:00:00,75.70600000,75.90000000,73.82700000,73.83500000,18449.53200000,2545,93
2018-04-27 20:00:00,73.98600000,74.59900000,72.50000000,72.89400000,24754.21000000,3470,93
2018-04-27 21:00:00,72.81000000,74.45900000,72.41000000,72.79500000,18329.63100000,2071,91
2018-04-27 22:00:00,72.79500000,74.45900000,72.50300000,73.58200000,11653.43300000,1062,89
2018-04-27 23:00:00,73.69900000,73.85000000,71.99700000,72.31800000,11658.43700000,1567,88
2018-04-28 00:00:00,72.30000000,73.49800000,71.92000000,73.29000000,8337.05100000,1116,84
2018-04-28 01:00:00,73.20400000,74.25900000,73.17000000,74.03600000,5266.43700000,731,86
2018-04-28 02:00:00,74.04500000,74.20000000,73.30700000,73.44900000,5888.92300000,833,85
2018-04-28 03:00:00,73.36600000,74.89900000,73.31500000,74.66000000,6800.48200000,919,87
2018-04-28 04:00:00,74.64200000,75.19000000,74.25000000,74.50000000,6903.25600000,797,90
2018-04-28 05:00:00,74.50000000,75.00100000,74.38000000,74.77100000,3609.02100000,485,91
2018-04-28 06:00:00,74.80500000,75.22000000,74.56700000,74.88900000,7055.43600000,866,92
2018-04-28 07:00:00,74.95800000,74.95800000,74.01100000,74.20000000,8026.41500000,1005,94
2018-04-28 08:00:00,74.26000000,75.48000000,73.03600000,74.58100000,25307.63400000,2960,96
2018-04-28 09:00:00,74.53000000,75.50000000,73.80000000,75.22000000,9355.06300000,1669,95
2018-04-28 10:00:00,75.22000000,75.56400000,74.80000000,75.16800000,10328.63700000,1088,100
2018-04-28 11:00:00,75.09500000,75.29900000,74.29000000,74.72300000,6060.57700000,938,96
2018-04-28 12:00:00,74.81900000,76.22000000,74.72000000,76.09800000,17617.13000000,2305,93
2018-04-28 13:00:00,76.09800000,76.42000000,75.85100000,76.41400000,17038.20200000,1638,96
2018-04-28 14:00:00,76.41400000,77.50000000,76.01100000,76.30000000,28827.02900000,3459,97
2018-04-28 15:00:00,76.30000000,77.08300000,75.83200000,77.08300000,11590.61700000,1504,93
2018-04-28 16:00:00,77.08300000,77.34000000,75.80100000,76.72800000,10111.38000000,1704,93
2018-04-28 17:00:00,76.73700000,77.99900000,76.73700000,77.13000000,22840.16900000,2807,96
2018-04-28 18:00:00,77.12800000,78.27700000,76.93100000,78.01700000,11200.56000000,1638,95
2018-04-28 19:00:00,78.01700000,78.19400000,76.30900000,76.70000000,16791.33400000,2436,91
2018-04-28 20:00:00,76.82900000,77.55000000,76.07000000,76.51700000,9757.78700000,1297,91
2018-04-28 21:00:00,76.26900000,76.54000000,75.99900000,76.42000000,7603.77500000,1055,92
2018-04-28 22:00:00,76.42000000,77.67900000,76.42000000,77.19600000,4979.58700000,916,89
2018-04-28 23:00:00,77.21800000,77.44900000,76.20000000,76.61300000,6006.80900000,1150,88
2018-04-29 00:00:00,76.45100000,78.20000000,76.45000000,78.19100000,12795.03500000,1433,87
2018-04-29 00:00:00,76.45100000,78.20000000,76.45000000,78.19100000,12795.03500000,1433,86
2018-04-29 01:00:00,78.19100000,79.99800000,78.07300000,79.40000000,28308.21800000,3883,88
2018-04-29 02:00:00,79.44900000,81.59600000,78.90000000,81.59600000,25772.04200000,3001,88
2018-04-29 03:00:00,81.59600000,81.59600000,79.90300000,80.17900000,19237.01600000,2622,87
2018-04-29 04:00:00,80.17900000,80.48400000,79.30100000,79.60000000,8057.22400000,1509,88
2018-04-29 05:00:00,79.61000000,81.00000000,79.40200000,80.40000000,12552.40900000,1957,89
2018-04-29 06:00:00,80.25800000,81.55300000,80.05500000,81.40600000,11438.02400000,1337,94
2018-04-29 07:00:00,81.40500000,81.40600000,79.75200000,79.75300000,11950.89100000,1723,90
2018-04-29 08:00:00,79.89400000,80.50000000,76.98700000,77.50000000,25151.04300000,3454,91
2018-04-29 09:00:00,77.50000000,78.30600000,76.37000000,77.75000000,22741.44700000,3185,94
2018-04-29 10:00:00,77.75100000,79.22800000,76.30000000,76.84300000,18042.26100000,2633,93
2018-04-29 11:00:00,76.84300000,78.49100000,75.50000000,78.49100000,21243.95400000,2657,93
2018-04-29 12:00:00,78.40000000,82.00000000,78.36000000,82.00000000,47339.70400000,5440,96
2018-04-29 13:00:00,82.00000000,87.09100000,81.30000000,84.79700000,117394.81400000,12879,97
2018-04-29 14:00:00,84.84200000,88.97600000,84.73000000,86.45700000,96608.52900000,10281,96
2018-04-29 15:00:00,86.32100000,88.35000000,86.22100000,87.50300000,49948.86300000,5303,94
2018-04-29 16:00:00,87.60000000,87.84900000,85.27800000,85.95000000,29986.29800000,3916,94
2018-04-29 17:00:00,85.80100000,88.33300000,84.56100000,87.54900000,38124.44000000,4401,90
2018-04-29 18:00:00,87.54800000,87.55000000,86.20600000,86.70000000,13555.45800000,1956,95
2018-04-29 19:00:00,86.74900000,87.77000000,86.26600000,86.90000000,10952.87100000,1701,93
2018-04-29 20:00:00,86.90000000,90.87000000,86.74600000,90.70000000,31944.80300000,3898,91
2018-04-29 21:00:00,90.60000000,92.00000000,89.20000000,90.50000000,54255.46500000,7092,96
2018-04-29 22:00:00,90.40000000,92.49300000,90.11100000,90.88700000,34165.26800000,4220,91
2018-04-29 23:00:00,90.84700000,90.88700000,89.22700000,90.60000000,29064.85600000,3145,88
2018-04-30 00:00:00,90.55200000,94.20000000,90.55100000,93.89600000,60506.65700000,7693,92
2018-04-30 01:00:00,93.79900000,93.90000000,90.88000000,92.18400000,22479.14300000,3263,92
2018-04-30 02:00:00,92.18000000,94.24900000,90.20100000,90.66300000,44491.55400000,5665,93
2018-04-30 03:00:00,90.54600000,91.30000000,85.60000000,86.74500000,57358.32400000,7882,90
2018-04-30 04:00:00,86.66500000,88.35900000,86.53400000,87.01300000,24302.87500000,2694,89
2018-04-30 05:00:00,87.01300000,89.89000000,86.98000000,89.23200000,21711.98500000,3077,88
2018-04-30 06:00:00,89.23200000,89.36800000,86.70000000,86.80100000,16756.76800000,2539,88
2018-04-30 07:00:00,86.89000000,87.00000000,83.61000000,85.26600000,49765.84100000,5848,88
2018-04-30 08:00:00,85.18000000,86.44900000,84.00000000,85.09000000,23705.71900000,3274,89
2018-04-30 09:00:00,85.14000000,86.30000000,84.60900000,85.90000000,14160.07600000,2677,89
2018-04-30 10:00:00,85.90000000,88.08800000,85.51100000,87.85000000,19488.40600000,2776,90
2018-04-30 11:00:00,87.90000000,88.74000000,87.00000000,87.66000000,18219.04100000,2570,90
2018-04-30 12:00:00,87.66000000,88.50000000,87.42300000,87.45500000,21330.17700000,2375,89
2018-04-30 13:00:00,87.45300000,87.98100000,86.27500000,86.48000000,24909.07100000,2159,90
2018-04-30 14:00:00,86.58800000,86.58800000,85.00000000,85.24200000,17781.20800000,2709,92
2018-04-30 15:00:00,85.28200000,87.25100000,84.78300000,87.25100000,12428.28700000,1986,90
2018-04-30 16:00:00,87.25100000,87.69900000,85.73100000,85.99400000,18208.60700000,2343,90
2018-04-30 17:00:00,85.90600000,86.75000000,85.65000000,86.33000000,11212.05100000,1540,92
2018-04-30 18:00:00,86.30000000,86.69700000,85.90000000,86.01600000,6318.87800000,913,91
2018-04-30 19:00:00,86.10000000,86.22300000,84.76700000,85.65900000,16493.34500000,2188,94
2018-04-30 20:00:00,85.60000000,85.79300000,84.50800000,84.69900000,6482.04300000,1129,90
2018-04-30 21:00:00,84.52200000,84.73500000,82.39000000,82.84400000,33046.54000000,4227,85
2018-04-30 22:00:00,82.84000000,84.30100000,82.05000000,82.69000000,22227.20000000,3234,88
2018-04-30 23:00:00,82.70600000,84.10000000,82.50000000,84.00000000,17159.23200000,1972,85
2018-05-01 00:00:00,83.89500000,84.10000000,78.51000000,78.88000000,60703.77200000,6955,86
2018-05-01 01:00:00,78.95300000,81.27000000,77.81200000,81.26200000,51800.59200000,5083,89
2018-05-01 02:00:00,81.26200000,81.85600000,79.65200000,81.22600000,23982.49300000,2800,87
2018-05-01 03:00:00,81.23200000,81.75000000,79.17000000,79.51100000,19168.87800000,2025,89
2018-05-01 04:00:00,79.61900000,81.70000000,79.55700000,80.70000000,13833.34100000,1639,89
2018-05-01 05:00:00,80.64200000,80.91200000,79.20000000,79.74300000,10025.92800000,1630,86
2018-05-01 06:00:00,79.69000000,80.85000000,79.57000000,80.76500000,10531.21700000,1253,89
2018-05-01 07:00:00,80.76500000,82.02400000,80.76500000,81.40000000,15600.08100000,1698,93
2018-05-01 08:00:00,81.40000000,83.61800000,81.11300000,83.07300000,17266.78700000,2111,96
2018-05-01 09:00:00,83.21200000,83.29700000,81.35000000,81.98200000,17873.33400000,1921,93
2018-05-01 10:00:00,81.99900000,82.07100000,80.71800000,81.86700000,12876.26200000,1500,91
2018-05-01 11:00:00,81.84400000,82.35000000,80.73200000,80.88400000,6575.21800000,1132,92
2018-05-01 12:00:00,80.88400000,81.23000000,79.00100000,79.79600000,22028.94400000,2817,90
2018-05-01 13:00:00,79.89800000,80.31000000,78.88000000,80.01700000,18060.16200000,2222,90
2018-05-01 14:00:00,80.17900000,80.47800000,79.44600000,80.05000000,8610.86600000,1340,90
2018-05-01 15:00:00,80.01600000,80.45000000,79.67900000,79.95600000,10285.86100000,1049,86
2018-05-01 16:00:00,80.04000000,81.90000000,79.91200000,81.39000000,14669.74800000,1599,87
2018-05-01 17:00:00,81.39000000,82.21900000,80.62800000,81.59600000,12058.99100000,1468,89
2018-05-01 18:00:00,81.59600000,82.25000000,81.02500000,82.00000000,8770.63500000,1249,88
2018-05-01 19:00:00,81.98700000,81.99000000,80.94500000,81.51100000,5307.45100000,805,86
2018-05-01 20:00:00,81.61800000,83.42500000,81.52700000,82.93200000,11728.39900000,1757,83
2018-05-01 21:00:00,82.93200000,84.65800000,82.87400000,84.45000000,21121.14300000,2414,82
2018-05-01 22:00:00,84.45000000,85.25700000,83.43300000,83.67900000,15253.73400000,2190,82
2018-05-01 23:00:00,83.67900000,84.80000000,83.45700000,84.10400000,11797.28300000,1572,82
2018-05-02 00:00:00,84.10400000,85.43400000,83.52100000,84.05000000,13017.53100000,2367,88
2018-05-02 01:00:00,83.90700000,84.04900000,82.17900000,83.04200000,16851.44200000,2576,82
2018-05-02 02:00:00,83.04200000,83.62000000,82.57500000,83.38000000,6940.29400000,1134,86
2018-05-02 03:00:00,83.38000000,83.48800000,82.75000000,83.21600000,3843.85200000,778,88
2018-05-02 04:00:00,83.22000000,84.30000000,83.22000000,83.66000000,7114.05100000,1179,88
2018-05-02 05:00:00,83.67000000,83.99900000,83.22000000,83.32900000,5657.24000000,874,88
2018-05-02 06:00:00,83.30600000,84.44100000,82.84800000,84.40000000,8913.46300000,1464,86
2018-05-02 07:00:00,84.40000000,84.50000000,83.87000000,84.25800000,7388.96400000,899,87
2018-05-02 08:00:00,84.25000000,84.50000000,83.33900000,83.75200000,5794.58300000,977,88
2018-05-02 09:00:00,83.75200000,84.17700000,83.55500000,83.80200000,3100.27300000,738,84
2018-05-02 10:00:00,83.80100000,84.93000000,83.80100000,84.46000000,9257.01000000,2038,87
2018-05-02 11:00:00,84.46000000,84.95000000,84.22000000,84.61000000,7216.11200000,813,90
2018-05-02 12:00:00,84.61000000,84.72700000,82.69000000,83.04000000,16528.16600000,2325,90
2018-05-02 13:00:00,83.03900000,83.95200000,82.16800000,83.61800000,13719.06000000,2074,90
2018-05-02 14:00:00,83.72900000,83.86800000,83.15300000,83.42000000,3904.09600000,943,89
2018-05-02 15:00:00,83.42000000,84.00000000,83.22100000,83.89000000,6318.90700000,1501,88
2018-05-02 16:00:00,83.97300000,83.99900000,83.15300000,83.70000000,4526.19800000,870,90
2018-05-02 17:00:00,83.65000000,83.78300000,83.20800000,83.53500000,4376.05000000,581,92
2018-05-02 18:00:00,83.63800000,83.82200000,83.00000000,83.32900000,3791.43500000,755,93
2018-05-02 19:00:00,83.33100000,83.56300000,83.00000000,83.25600000,7411.27400000,836,88
2018-05-02 20:00:00,83.37200000,84.24200000,83.00000000,84.24200000,7934.76200000,1053,88
2018-05-02 21:00:00,84.24200000,85.21000000,84.00700000,84.43900000,15316.37000000,2462,85
2018-05-02 22:00:00,84.43900000,85.40000000,84.20000000,85.32700000,11028.20400000,1653,86
2018-05-02 23:00:00,85.32700000,85.40000000,84.56600000,84.80100000,9007.00600000,1252,83
2018-05-03 00:00:00,84.88900000,85.17100000,84.22800000,84.30100000,6461.27100000,1339,83
2018-05-03 01:00:00,84.30100000,85.03200000,84.22000000,85.02300000,8332.63200000,1792,84
2018-05-03 02:00:00,85.03200000,85.29300000,84.64900000,85.19500000,8303.17200000,1281,87
2018-05-03 03:00:00,85.19000000,86.89000000,85.10800000,86.12900000,24993.06000000,3668,87
2018-05-03 04:00:00,86.17000000,86.86000000,85.95000000,86.06300000,13374.59000000,2143,86
2018-05-03 05:00:00,86.05600000,86.19200000,84.00100000,84.42500000,18776.20200000,3719,86
2018-05-03 06:00:00,84.42500000,85.00000000,83.60000000,84.28100000,15219.11300000,2314,85
2018-05-03 07:00:00,84.44000000,84.96000000,84.04400000,84.66700000,9548.37700000,1435,88
2018-05-03 08:00:00,84.66000000,84.78500000,83.76500000,84.18800000,6442.67600000,1172,90
2018-05-03 09:00:00,84.06900000,84.56200000,83.11100000,84.30700000,9699.02000000,1632,85
2018-05-03 10:00:00,84.38700000,84.79900000,84.04000000,84.12600000,4772.72500000,1156,87
2018-05-03 11:00:00,84.14200000,84.79500000,83.90000000,84.27400000,4905.61300000,942,88
2018-05-03 12:00:00,84.14900000,86.38000000,84.00100000,85.92000000,20318.38700000,3002,86
2018-05-03 13:00:00,85.92000000,87.59400000,85.50000000,87.48200000,30083.36100000,3760,89
2018-05-03 14:00:00,87.48200000,87.69000000,86.40500000,87.07700000,33240.81200000,3232,88
2018-05-03 15:00:00,87.07700000,87.27500000,86.57800000,87.01400000,13184.82600000,1934,89
2018-05-03 16:00:00,87.01400000,90.00000000,87.00000000,89.75100000,45234.60300000,5473,90
