date,open,high,low,close,volume,number of trades,EOS EOS,sentiment
2018-04-13 16:00:00,0.00111940,0.00112700,0.00111930,0.00112370,116589.63000000,2226,59.0,0.0
2018-04-13 17:00:00,0.00112520,0.00112540,0.00111880,0.00112090,142749.09000000,1861,56.0,0.0
2018-04-13 18:00:00,0.00112030,0.00112560,0.00111950,0.00112320,89365.30000000,1824,58.0,-0.19999999999999998
2018-04-13 19:00:00,0.00112250,0.00112340,0.00111530,0.00112240,101240.48000000,1808,59.0,-0.11875000000000001
2018-04-13 20:00:00,0.00112240,0.00113380,0.00112220,0.00112890,160982.78000000,3446,61.0,0.4
2018-04-13 21:00:00,0.00112890,0.00112990,0.00111550,0.00111770,104552.64000000,2400,58.0,0.125
2018-04-13 22:00:00,0.00111750,0.00113000,0.00110110,0.00112660,184205.25000000,4042,57.0,-0.07291666666666667
2018-04-13 23:00:00,0.00112730,0.00113110,0.00110860,0.00111830,113451.34000000,2361,57.0,0.7250000000000001
2018-04-14 00:00:00,0.00111680,0.00113660,0.00110690,0.00112090,225470.61000000,3358,53.0,0.1965909090909091
2018-04-14 01:00:00,0.00112090,0.00112230,0.00110550,0.00111030,175698.01000000,4210,54.0,0.0
2018-04-14 02:00:00,0.00111150,0.00111650,0.00110400,0.00111020,94710.98000000,2012,56.0,0.08
2018-04-14 03:00:00,0.00111150,0.00111740,0.00110840,0.00111300,82216.97000000,1318,60.0,0.0
2018-04-14 04:00:00,0.00111290,0.00111790,0.00110010,0.00110590,107009.29000000,2035,60.0,0.0
2018-04-14 05:00:00,0.00110610,0.00111110,0.00109100,0.00109980,144626.34000000,3193,63.0,0.0
2018-04-14 06:00:00,0.00109980,0.00110190,0.00108830,0.00109990,119555.87000000,2602,65.0,0.13948863636363637
2018-04-14 07:00:00,0.00109990,0.00110360,0.00109550,0.00109660,111876.91000000,1747,66.0,0.0
2018-04-14 08:00:00,0.00109620,0.00110160,0.00109000,0.00109550,109519.04000000,1539,70.0,0.09375
2018-04-14 09:00:00,0.00109550,0.00109810,0.00108770,0.00109140,132111.45000000,2351,66.0,0.22999999999999998
2018-04-14 10:00:00,0.00109190,0.00109380,0.00102560,0.00105240,470312.10000000,11819,64.0,0.05714285714285715
2018-04-14 11:00:00,0.00105240,0.00106700,0.00103500,0.00104900,317100.09000000,5515,64.0,-0.03333333333333333
2018-04-14 12:00:00,0.00104900,0.00105290,0.00102290,0.00104340,379719.44000000,7060,62.0,0.011655844155844156
2018-04-14 13:00:00,0.00104230,0.00107650,0.00104200,0.00107520,327309.31000000,5127,63.0,0.1875
2018-04-14 14:00:00,0.00107620,0.00107800,0.00105440,0.00106060,206138.35000000,3675,62.0,0.0
2018-04-14 15:00:00,0.00106050,0.00106050,0.00102970,0.00104060,199467.98000000,4327,61.0,0.14088541666666668
2018-04-14 16:00:00,0.00104060,0.00106500,0.00102760,0.00105660,339872.65000000,5725,59.0,0.0
2018-04-14 17:00:00,0.00105760,0.00106980,0.00104430,0.00105640,175573.36000000,2628,59.0,0.0
2018-04-14 18:00:00,0.00105640,0.00107000,0.00105160,0.00105880,100150.62000000,2199,60.0,0.02727272727272727
2018-04-14 19:00:00,0.00105880,0.00106310,0.00105310,0.00105680,83078.11000000,1395,60.0,0.15902777777777777
2018-04-14 20:00:00,0.00105690,0.00107000,0.00105000,0.00105430,108336.85000000,2735,62.0,0.0
2018-04-14 21:00:00,0.00105430,0.00108880,0.00105300,0.00108120,233135.17000000,4924,64.0,0.0
2018-04-14 22:00:00,0.00108120,0.00114240,0.00108030,0.00111550,461477.61000000,8782,62.0,0.0
2018-04-14 23:00:00,0.00111550,0.00111550,0.00107210,0.00109080,622496.14000000,8605,60.0,0.0
