username,date,retweets,favorites,text
ITeensKOBA,2018-05-17 05:32,7,13,"子供たちによるXEM決済駄菓子屋！ 出資者であるトレストさんに事業計画をプレゼンテーション！！ # nem # nemcafehttps://twitter.com/nemcafe_fukuoka/status/996382051912695808 …"
nemnekoproject,2018-05-16 23:44,3,6,"【Gratitude】 A couple days ago, we received 50 # NEM ($XEM) as a donation for our activity with a hearfelt message, saying; ` I just STARTED to buy cryptocurrency for the purpose of making a donation for # NEM猫.` OMG!!! We always appreciate your kind supports and messages.https://twitter.com/nemnekoproject/status/995816961853423617 …"
i_osd1_Bonsai,2018-05-16 22:40,109,54,"【むろまちアイツ散財するってよ】 5/24(木)24時までに ①このツイートをRT ② @ i_osd1_Bonsai をフォロー ↓ あたれらで3名のみが当選します ↓ ラッキーなあなたに以下からお好きな物を1つ選んで頂き、送金致します ・100ALIS ・20XEM ・100ZNY # ALIS # NEM # XEM # BitZeny # ZNY"
poipoikunpoi,2018-05-16 09:30,9,59,"フクロウさん @ CryptoC_x が、完全に見たことないくらいテンション高くて笑うwww 前回のような恥ずかしさは一切ないwww 【BITDAYS - フクロウさんぽ】炭火焼肉たむら蒲生本店でNEM（XEM）決済！ https://youtu.be/VFuRe7epbFg pic.twitter.com/2wfcUjeIF6"
coinroundupnews,2018-05-16 06:57,0,0,"NEM (XEM) Market Cap Tops $2.27 Billion http://rviv.ly/nPJehv # coinmarketcap"
coin_choice,2018-05-15 04:51,9,20,"NEMCONとは5月26日に福岡で開催される限定イベントnemcafeの企画の中の一つで、名称の由来は`ネム`を使った`コンテスト`の略。アプリ開発について競うコンテストで入賞作品には賞金(XEM)もあり！今回はエヌさん( @ BFM33211)にイベント概要を紹介していただきました！ # NEM # XEM https://coinchoice.net/nemcon-grandprix2018/ …"
NEMIndiana,2018-05-14 19:49,6,17,"NEM was # Live at # Consensus2018 with # PeerStream # LuxTag # LoyalCoin # Xarcade and many others. https://www.pscp.tv/w/1zqJVrXADaPJB # NEM # Blockchain # XEM # Cryptocurrency # NEMIndiana"
NEMIndiana,2018-05-14 11:41,36,60,"NEM Catapult is now on Public & Private Networks! Tech Bureau released Catapult Blockchain software & launches on demand developer lab. https://medium.com/@nemofficial/tech-bureau-releases-catapult-blockchain-software-and-launches-on-demand-developer-lab-d368878839cf … # NEM # Catapult # Blockchain # XEM Cryptocurrency # TechBureau # Mijin # NEMIndianapic.twitter.com/CjclHQR4NN"
UMEDANOUEN,2018-05-13 09:21,13,65,"NEM決済にて母の日の贈り物 @ ayakokakoi_FD さんの母の日お任せアレンジメントをお願いしていました(^^) 可愛いお花とメッセージカードで感謝の気持ちを伝えられて良かった XEMの循環 # NEM決済 # NEM # 母の日pic.twitter.com/rUMMRsqfXW"
drm_sho,2018-05-12 03:21,3,18,"今日は変身ベルトを付けてと。。。 # XEM専 さんで購入しました(´,,•ω•,,) なんと # NEM マーク　( *´艸｀) # XEM で支払いが出来る # NEM決済 のお店ですよ(*'ω'*) https://sen.xemstore.net/  決してXEM専さんのまわしものでは御座いませんｗｗ pic.twitter.com/MheCssxsHp"
billbarhydt,2018-05-11 14:05,270,878,"# Monero (XMR), # NEO (NEO), # NEM (XEM), # Lisk (LSK), and # Verge (XVG) are now live on Abra! We’re now at 25 cryptocurrencies and counting. Next up: native litecoin deposits and withdrawals and USD wire support directly via the Abra app for those who don’t want to use ACH.pic.twitter.com/eRnYA9mlbj"
NEMofficial,2018-05-11 12:00,17,37,"Voting is still ongoing for the # myCoinvest project — a financial sayings ecosystem powered by # NEM! https://forum.nem.io/t/vote-now-mycoinvest-a-financial-savings-ecosystem-powered-by-the-nem-blockchain/16218 … To vote YES, send 0 XEM to: NDNETT-57K3JY-7PGKJY-RS3DP7-GUFSKK-HMRUOD-JPX6 To vote NO, send 0 XEM to: NCDLV3-GKAANX-Y5RPIR-CL4WMA-EOC5YO-QRGNCK-K2DX pic.twitter.com/kZJIUsu6T6"
nem_raaa,2018-05-11 07:09,7,21,"商売繁盛のXEM専です 『おまとめ買い』 バックオーダーからの受注生産への流れ＋お取り置き。での商い！ コレは初です！ しかも今日の少し下がったレートでの決済で恐縮です 良い経験させていただきました！ 本日出荷です # XEM専 # NEM決済 # エコビグッズ # おまとめ買いpic.twitter.com/5I1uGuqAxD"
TrendStream,2018-05-11 06:26,11,49,"5月11日～17日のNY市は初の「ブロックチェーンウィーク」なのか。そこでコンセンサス2018など20のイベントがあると。 来年、タイムズスクエアで松本うちわ配りとソーホーでねむぐまモザイク個展やろう（XEMクソ上がればだ # NEM https://www.nikkei.com/article/DGXMZO30316280Q8A510C1EE9000/ …"
bitdays_jp,2018-05-11 02:50,12,24,"明日5月12日（土）プレオープンです！ 【過去記事】仮想通貨決済が可能な週末マーケット「クリプトマルシェ」オープン https://bitdays.jp/news/6042/ # 仮想通貨 # 暗号通貨 # 決済 # 週末マーケット # CryptoMarche # クリプトマルシェ # NEM # XEM # リップル # XRP # ビットコイン # BTC"
AbraGlobal,2018-05-10 18:36,242,659,"# Monero (XMR), # NEO (NEO), # NEM (XEM), # Lisk (LSK), and # Verge (XVG) are now live on Abra! pic.twitter.com/Nb5yofs2n1"
TrendStream,2018-05-09 14:02,78,177,"ノミネート上位5作品に15万円分のXEM→40万円分にアップ 1位：3,000XEM 2位：2,500XEM 3位：2,000XEM 4位：1,500XEM 5位：1,000XEM こんな機会あんまないので奮発します。がんばってください！ 賞金の上方修正を行いました。 # nemcafe # NEM # NEMCONhttps://nemcafe.jp/nemcon-grand-prix/ …"
CryptoInvest18,2018-05-09 10:51,203,227,"Most Private, Anonymous and Secure coin in the market today? Vote and Retweet! # crypto # cryptocurrency # bitcoin # btc # verge # xvg # monero # xmr # bitcoinprivate # btcp # deeponion # onion # privacy # tron # trx # ripple # xrp # stellar # xlm # cardano # ada # eos # ethereum # eth # nem # xem # ico"
1000crypto,2018-05-09 07:46,5,27,"ベネズエラでもしペトロが上手く流通するなら、ベネズエラ国民3000万人がペトロトランザクション発行するためにXEMも保有して使うって理解で良いのかな？ nem詳しい御方、教えてください。"
_nemicon_,2018-05-09 06:34,8,56,"うちの家族 妹：誕生日にXEM送った→さっそく仮想通貨の勉強はじめた。 オカン：NEM積み立てに興味あり オトン：BCH買っといてと頼まれた　←new! オッ…！？( ^ω^ ) なにか変わってきている。"
aburi_salmonsan,2018-05-09 04:43,5,28,"何より、リアルの場でコミュニティの垣根を越えて人が行き来し易すくなれば全体的にもっと楽しくなると思うし、そのパートナーとしてNEMとBCHの相性は最高に良いと思うんだ。 XEM! BCH! 　.＿＿＿ ヽ| ・∀・|ノ 　|＿＿＿| 　　|　|"
aburi_salmonsan,2018-05-09 04:19,8,29,"日本で一番活発なNEMコミュニティによる日本最大規模の暗号通貨イベント『ネムフェス』に、BCH決済があくまで脇役程度にでも導入してもらえたら2大コラボ実現じゃない？当たり前のように共存する未来に一歩前進じゃない？マジカルミラクルじゃない？ # NEM # XEM # nemfest # BCH # ビットコイン # CashHunt"
TrendStream,2018-05-09 02:53,13,48,"ワシも買う！炊きたい！ XEMで仕入れて、XEMで売る特別栽培のお米と優しい味噌 # nemcafe # NEM https://nemcafe.jp/miyaichi_kome-miso/ …"
Alt_Capital,2018-05-08 23:27,130,140,"Your thoughts on the future Global Currency? The world will have a global # cryptocurrency, but it won't be # bitcoin, says ex-Goldman president Gary Cohn https://cnb.cx/2wmqcya $ xrp $ dgb $ xem $ Dash # ripple # digibyte # nem # dash"
coinbeginners,2018-05-07 23:59,0,0,"Smart asset blockchain NEM (XEM) https://www.coinbureau.com/education/what-is-nem-xem/ …"
sulaviasura,2018-05-07 23:16,4,43,"NEM/XEMが去年、大きな陽線 をつけたのは、8日の週と15日の週 今年で言ったら、今週と来週。 比率で考えたら、200円を越える計算 (上がる根拠はない)"
NEMofficial,2018-05-07 18:00,27,93,"ICYMI: Conoce cómo XEM en los próximos meses será una moneda Regulada en Mexico. Lanzamiento de NEM Academia. Cambios en la directiva de NEM. Alianza con la gobernación de Antioquia. http://bit.ly/LatiNEM-LATAM-Ep5 …pic.twitter.com/I0BEODGZgq"
BlackSoulFood,2018-05-07 16:27,0,0,"Will NEM (XEM) Maintain Its Undercover Status? http://dlvr.it/QS3d5M  via @ BlackSoulFoodpic.twitter.com/w1c8wL0MPN"
design_bard,2018-05-06 03:19,6,32,"次点にネム！次点にNEM ！ # nem # XEM https://twitter.com/Jp_Bluma/status/992419721646456832 …"
myCoinvest,2018-05-05 14:19,13,34,"Voting is now live! View our NEM Community Funding proposal here: https://forum.nem.io/t/vote-now-mycoinvest-a-financial-savings-ecosystem-powered-by-the-nem-blockchain/16218/17 … To vote, send 0 XEM to one of the following addresses from your NEM Nano Wallet YES - NDNETT-57K3JY-7PGKJY-RS3DP7-GUFSKK-HMRUOD-JPX6 NO - NCDLV3-GKAANX-Y5RPIR-CL4WMA-EOC5YO-QRGNCK-K2DX pic.twitter.com/qLucbxGRBQ"
CryptoInvest18,2018-05-05 08:45,364,372,"Which of these coins have the strongest support behind it? Lets go! Vote and Retweet!!! # crypto # cryptocurrency # bitcoin # btc # altcoins # trading # binance # verge # xvg # tron # trx # ripple # xrp # electra # eca # bnb # miota # iota # litecoin # ltc # nem # xem # stellar # cardano # marketing"
bakuagecoin,2018-05-05 02:50,19,107,"今日はNEMの50円再チャレンジありそう ここ抜けると速い 売られ過ぎた銘柄なので伸び代が多いと思う # XEM pic.twitter.com/Cja9sgySF0"
TV_TradingIdeas,2018-05-04 22:09,0,0,"Will NEM (XEM) Maintain Its Unde\u2026 $ XEMUSDhttp://www.tradingview.com/chart/XEMUSD/3Uuv247h-Will-NEM-XEM-Maintain-Its-Undercover-Status/ …"
RoccoDallas,2018-05-04 20:35,0,0,"Will NEM (XEM) Maintain Its Undercover Status? http://j.mp/2JW0Id9 pic.twitter.com/iIXKcJ3ifM"
Jp_Bluma,2018-05-04 15:04,54,101,"仮想通貨大国インドではイーサリアム(ETH)の検索数がビットコインを上回る！次点にネム(NEM / XEM)。インドのnem(XEM)の呼び名は「BuyUCoin」((φ(￣ー￣ )　by　4月データ pic.twitter.com/7PFypWuarx"
RhizomeBrain,2018-05-04 11:28,37,109,"開発中NEMウォレット。 今日はウォレットで一番大事であろうSEND画面を紹介します。 入力のUIは私からの要望で、IMEじゃない独自デザインの電卓を実装してもらえることになりました。たぶん今頃ユキ氏が頑張って実装中です。 ウォレット内XEMを全入力するMAXボタンもありますよ。便利＆便利。 # NEM pic.twitter.com/vBCq3zoBUr"
NEMofficial,2018-05-04 06:00,74,174,"A quick guide on how to use, spend, and HODL $ XEM with your # NEM Nano Wallet. http://bit.ly/NEM-nano-wallet-quick-guide …pic.twitter.com/IwNIKqFlEk"
TrendStream,2018-05-04 04:14,32,107,"カフェラテに合う気しかしない（但し1本売り XEMで仕入れて、XEMで売る極上のカステラ # nemcafe # NEM https://nemcafe.jp/shinoda_castella/ …"
nagecoin,2018-05-04 03:04,31,53,"ネムラーのみなさんお待たせしました！仮想通貨投げ銭サービス「ナゲコイン」が # NEM $ XEM に対応しました。これで主要仮想通貨全部カバーです！ https://nagecoin.com/ pic.twitter.com/67eXQM5dGu"
ufo_techo,2018-05-03 15:28,8,7,"文フリのブースやnem:xem払いの件など、諸々追記しました――【UFO手帖2.1】Spファイル友の会は、資料性博覧会11（5/4）、第26回文学フリマ東京（5/6）に参加します。【さみしいUFO】 http://sp-file.oops.jp/spf2/?p=1249"
NEMofficial,2018-05-03 03:53,88,209,"Great news! # NEM $ XEM is now available in # Abra! https://www.abra.com/blog/monero-neo-nem-lisk-verge/ …pic.twitter.com/nJ0OZ8k8sQ"
TrendStream,2018-05-03 01:19,12,38,"コンセンサスアルゴリズムはPoH XEMが当たる！ # NEM にちなんだガチャ「〇〇〇〇〇」を設置！ # nemcafehttps://nemcafe.jp/gacha/"
sake_online,2018-05-02 08:06,30,65,"【速報】そしてこのネムちゃんののぼり旗も受注生産品として販売いたします♪ 1枚からでもご注文OK♪ # ネム使えます $ XEM # nem # 仮想通貨pic.twitter.com/tqBzIegJOl"
thedailyhodl,2018-05-01 20:22,1,2,"Abra is adding Verge (XVG), Monero (XMR), NEO (NEO), NEM (XEM) and Lisk (LSK) $ XVG $ XMR $ NEO $ NEM $ LSK # Verge # Monero # NEO # NEM # Lisk # Cryptocurrencyhttps://dailyhodl.com/2018/05/01/abra-adding-verge-xvg-monero-xmr-neo-neo-nem-xem-and-lisk-lsk/ …"
dumbwire,2018-05-01 19:53,1,1,"# Abra_Lists_New_Coins: Monero (XMR), NEM (XEM), NEO, Lisk (LSK), and Verge (XVG) http://dlvr.it/QRQZHy pic.twitter.com/FzcDHqeQr6"
CryptoInvest18,2018-05-01 19:38,179,186,"Best under $1 coin??? Vote and retweet! # crypto # cryptocurrency # bitcoin # btc # litecoin # nem # xem # ethereum # stellar # xlm # monero # dash # cardano # ada # ripple # xrp # verge # xvt # tron # trx # altcoins # eos # miota # iota # kin # binance # bnb # trading # cryptos # money # litecoin # ltc # cash"
sake_online,2018-05-01 14:37,15,45,"ガチホ酒：ネムちゃんムーン、明後日3日に発売できるよう準備中です。お酒以外にもグッズもあります♪ NEMberの皆様よかったらヨロシクお願い致します(^o^) ちな、それに先立ち、モザイクも作りました！ # 仮想通貨 # nem $ XEM # nem払い # nemの女帝 https://www.openapostille.net/detail/6656a9c3443f853858d0352b99831d85d48941242a6f0502a3e07b7f668e7ba7 …pic.twitter.com/gNoRZ1qFmS"
sake_online,2018-05-01 14:15,6,34,"今まで無かったのが不思議なくらいだったnemのリアルコインが届きました！ のののんさん @ _nononon__ ありがとうございました(^o^) # NEMリアルコイン $ XEM # 仮想通貨pic.twitter.com/WfWU38liM6"
crypty0720,2018-05-01 11:10,57,88,"新しい経済圏をつくる 仮想通貨プロジェクトNEMとは？ ▼NEM(ネム)とは？ https://www.crypty.jp/about-coin/xem/ # NEM # XEM # ネムpic.twitter.com/9EmM9k5a3F"
TrendStream,2018-05-01 02:20,197,430,"NEM(XEM)はイーサリアムを追い抜き、世界最高のスマートコントラクトとなる # NEM # catapult https://www.cryptostream.jp/nem-8002/ pic.twitter.com/RAQeKggbRE"
xembook,2018-04-30 23:57,19,49,"ちなみにですが、仮想通貨 NEMのed25519で暗号化を行えば軍事用途レベルのメッセージアプリがすぐ作れます。手数料も0.数XEM。ただし平文で送れば永久にネット上に晒されますw https://twitter.com/okasanman/status/991100454846148608 …"
CryptoInvest18,2018-04-30 22:42,5,18,"Here we go! Tron = $0.1 80% UP in a week! Buy Tron here http://bit.ly/2A68FIN  # # tron # trx # crypto # cryptocurrency # bitcoin # btc # nem # xem # litecoin # ltc # verge # xvg # altcoins # miota # iota # kin # bitcoincash # cryptos # profits # trading # money # eos # ico # bnbpic.twitter.com/mulsXeOVtJ"
CryptoInvest18,2018-04-30 12:13,5,22,"Tron at $0.09 this morning and still no sign of stopping! 75% UP in a week! Buy Tron here: http://bit.ly/2A68FIN # crypto # cryptocurrency # bitcoin # btc # nem # xem # tron # trx # verge # xvg # ripple # xrp # litecoin # ltc # ethereum # eth # bnb # binance # tradingpic.twitter.com/Aj2ZDZT2DX"
punto2003debu,2018-04-30 07:13,9,46,"ボトムアップによる経済圏 もうすぐ、当たり前にXEM使われるんだろうなぁ(๑･̑◡･̑๑) https://bittimes.net/news/11797.html # nem # xem # ネム"
TheBitTimes,2018-04-29 23:00,28,52,"ネム（NEM/XEM）の情報サイト『NEM MAP』が話題に - https://bittimes.net/news/11797.html # 仮想通貨 # cryptocurrency"
design_bard,2018-04-29 22:41,7,21,"# nemche って意外とお米の出品多いんすねー https://www.nemche.com/items?c=food&cc=%E3%81%8A%E7%B1%B3 … # nem # XEM pic.twitter.com/WNlM9bMIg8"
3rdcubenet,2018-04-29 10:33,7,15,"ゴールデンウイークは猫カフェへ猫カフェで初！ネム（NEM / XEM）決済対応の猫カフェ誕生4月1日～開始 http://3rdcube.net/archives/1927 # 猫カフェ # 猫カフェれおん # 猫カフェにゃんくる # NEM猫プロジェクト # NEM # XEM # ネム # 仮想通貨で寄付 # 寄付 # 保護猫"
touroukawaii,2018-04-27 13:19,23,68,"まさかの不意打ちでIP GoldのCIOに話しかけられ質問中 COMSAはバックエンドマネージメントシステム、トークンマネージメント、トークン配布に利用する。 最初はERC20トークンでのみ発行。 会社の経営にNEMを利用することを計画中。 四半期売上の20%をXEMもしくはETHで配当。 CMSトークンをICOで利用可"
coin_post,2018-04-27 04:08,20,57,"NEMCAFEが福岡にて5月26日にオープン！1ヶ月を切ったとのことです。 NEMコミュニティの方々と話ができるカフェとして、福岡に出向いた方はぜひいってみてはいかがでしょうか？ # NEM # XEM # nemcafehttps://nemcafe.jp/"
hirokita10,2018-04-27 03:11,14,30,"大阪のビットカフェさんへ！ . @ bit_cafe2017 ビットコインだけに限らず色々なグッズがあるー！`ﾟ+.ﾟ(*´∀`)bﾟ+.ﾟ ネムシェ宣伝してきた！(๑•̀ㅂ•́)و✧ Nem決済は来週から始まるかも！とのこと！ Nemグッズもあるから大阪にNemberはいるようだ！ # nem # xem # ネム # ブロックチェーンpic.twitter.com/n9o4SKf0H2"
nemcafe_fukuoka,2018-04-27 03:11,18,37,"# nemcafe 出店者紹介、トリとなる第14回目は「XEM専＋静岡物産展」さん！ # NEM https://nemcafe.jp/xemsen/"
TrendStream,2018-04-27 01:07,37,128,"お国がもたもたしてるせいで苦い思いをさせられてるすけど、 # COMSA（CMS:XEM）はホワイトリスト入りしている唯一の # NEM モザイク、 # Catapult はCOMSAソリューションの中でも重要な位置を占める、という面でも頑張って欲しい。"
gehari3sei,2018-04-26 22:36,2,22,"Harvested 15.0 XEM Harvested # NemHarvestMonitor # NEM # ハーベスト # harvest"
cryptcoinjunkey,2018-04-26 11:40,10,32,"取引所がマルチシグでなかったこともあって XEMが流出したときに ＼NEMは悪くない／ で 特定 ERC20 トークンのコントラクトバグ発覚で ＼イーサと違いNEMは修正ごとに何千項目のユニットテストを／ とかいうの 同一人物の発言でないことを割り引いても 考える余地あると思うよっぽい # 印象激悪"
ReBABY_,2018-04-26 10:26,6,18,"ネムの刺繍Tシャツとか作ったら誰か欲しいですか？作ろうかな。 # nemで何か作りたい # nem # XEM"
comickousei,2018-04-26 10:05,92,129,"明日から日本のネットカフェ初！仮想通貨払いに対応にゃ！調べたところ、他にやってるネットカフェは無かったにゃで、うちのお店が日本で初のはずにゃ！違ったらすまないにゃ。明日から対応にゃー！モナコインとNEM（XEM）に対応にゃ！ # monacoin # モナコイン # NEM # XEM # 仮想通貨pic.twitter.com/m410ruNP3T"
cryptopayfun,2018-04-26 02:10,7,21,"NEM決済で母の日のお花が贈れる！オーダーメイドフラワーの「ayakokakoi FlowerDesign」を掲載しました！ https://cryptopay.fun/ayakokakoiflowerdesign.html … # NEM # XEM # 仮想通貨決済 # 仮想通貨 # クリプトペイ"
CryptoStatsBot,2018-04-25 23:00,0,0,"Biggest Losers (1 hr) Zilliqa $ ZIL -4.89% GXChain $ GXS -4.35% NEM $ XEM -4.09% Populous $ PPT -3.91% Storm $ STORM -3.7%"
alettesilver,2018-04-25 05:58,11,34,"NEMのロゴを使ってプリローダー作ってみました。もうちょっとNEMっぽいサイト作りを目指して頑張ります。 # NEM $ XEM # ネム # 仮想通貨 # 暗号通貨http://crypto-currency.main.jp/nem/nem_preloader/ …"
CryptoInvest18,2018-04-24 10:17,9,25,"BIG shoutout to Tron that foubled its value in a week! 52% UP in 7 days and no stop! Amazing! Gold Rush is upon us! # crypto # cryptocurrency # bitcoin # btc # tron # trx # ripple # xrp # miota # iota # nem # xem # ethereum # eth # binance # stellar # altcoins # cardanopic.twitter.com/HKHaPYBp57"
MasayanMonacoin,2018-04-24 09:59,7,20,"忘れてる人多いけど、元々CCの一件がなければ、価格的にはXRPのちょい下くらいで推移していたはず。 別に競い合うものでは無いが、ある意味いい指標なんだよね。 そう考えると、今の # NEM $ XEM はかなりお買い得な気がしてならないのよねぇ。。。 # どこかで爆発する筈だけどさすがそれだと遅いのかと"
ayakokakoi_FD,2018-04-23 23:00,39,94,"おはようございます NEM界の方達が暖かすぎて、感激している朝です。XEM決済導入して本当に良かった。。。沢山のいいねやリツイート感謝です！ お花をもっと身近に、もっと手軽にお届け出来るよう精進します(^^) # XEM払いのお花屋pic.twitter.com/ryjSlpzTVg"
YD182,2018-04-23 13:18,37,111,"ロンさんと直接話してXEMの価格の件、コムサの件、BCHの件とかいろいろ意見を聞けて行った甲斐がありました。 # NEM # NEM Blockchain Centre Malaysia pic.twitter.com/04SQgOc0A6"
cryptopayfun,2018-04-23 09:03,12,29,"BTC,NEM,ETH決済でWeb、DTPデザインが依頼できる「H designworks / アッシュデザインワークス」を掲載しました！仮想通貨で決済いただいたお客様は税抜き価格より10%offになります。 https://cryptopay.fun/hdesignworks.html … # BTC # bitcoin # NEM # XEM # ETH # イーサリアム # 仮想通貨決済 # クリプトペイ # 仮想通貨"
NEMofficial,2018-04-22 13:43,73,136,"ICYMI: # NEM ($XEM) is now tradable on # OpenLedger / # Bitshares Exchange! http://bit.ly/XEM-on-OpenLedger-Exchange …pic.twitter.com/JKJY6VT7UH"
shino_kanon,2018-04-22 10:03,12,56,"今現場から帰ったのだけど、本日篠田製菓に最初の # NEM決済 のお客様が見えたとのこと！ どこのどなたか存じませぬが、ありがとうございます！ めっさ嬉しい！！ 今日は個人的にNEMな一日でござんした。 おかんがxemレシーバーの使い方忘れる前にまた誰か買いにきてー！"
design_bard,2018-04-22 06:56,20,36,"「bitlish」っていう英国の取引所で「 # NEM（ # XEM）」のサポートが追加されたとのこと。 ”今後数日でXEMの取引が可能になり、今後数週間でモバイルアプリに完全サポートが追加される予定です。” https://www.cryptoninjas.net/2018/03/26/crypto-exchange-bitlish-adds-support-for-ripple-xrp-and-nem-xem/ …"
NEMofficial,2018-04-22 04:36,78,168,"ICYMI: # Bitlish, a UK cryptocurrency exchange, adds support for # NEM ($XEM)! Read the full story here: http://bit.ly/Bitlish-added-support-for-NEM …pic.twitter.com/hTJ7XHHSYU"
YD182,2018-04-22 03:24,18,70,"明日マレーシアのNEMセンターのお披露目イベントがあるらしいので参加してみる予定。 # NEM Blockchain Malaysia # XEM"
AlexChoOfficial,2018-04-22 02:10,2,3,"I've been a bullish proponent on cryptocurrency for a while. If there's one thing that seems to work, it's HODL, HODL, and HODL for the good crypto currencies. # Cryptocurrency # Blockchain $ BTC $ ETH $ BCH $ MIOTA $ LTC $ XRP $ DASH $ BTG $ XMR $ NEM $ ADA $ XEM $ EOS $ BTG $ NEO $ QTUM"
satoriiiiiman,2018-04-22 00:22,6,27,"陰鬱な休日出勤にアガる何かを、と思ってねむぐまさん( @ nembear )のネックレスつけて出勤。 普通にファッションとして使えるし、控えめに言って最&高なんだよ… 梅田でこんな人見かけたら、それ僕です。 # NEM # XEM pic.twitter.com/06uxqVtYuR"
drm_sho,2018-04-21 10:38,4,19,"岐阜のアロマオイルマッサージ屋さんが#NEM決済 を検討中( *´艸｀) 男性もオッケーらしい(笑) # NEM # XEM # 仮想通貨 # ネム"
nemchan_nel,2018-04-21 09:54,2,38,"久しぶりに # ハーベスト ヾ(´∇｀)ﾉ 海外にいると確率が微増する。。？ 仮想通貨 $ NEM は1万NEM以上持ってると、こんな風に増やすことができるしくみです〜 ちなみにこちら、ここ半年分くらいの合計ですw Harvested 2.85 XEM Harvested # NemHarvestMonitor # NEM # harvestpic.twitter.com/KeX5NjTSqL"
resisteed_ls,2018-04-21 04:54,19,60,"nemレザーチャーム完成しました。 質感の良いタンニン鞣しのイタリアンレザーで一つ一つ製作しています。 nemcheにて販売します。ご要望があればメルカリ等での販売も考えております。 nemレザーチャーム https://www.nemche.com/item/ZKxFGZmD57be04f31rnF … # nem # xem # nemche @ nemche_teamさんから"
TrendStream,2018-04-21 02:45,30,97,"うおおお！2キロが3,200円（+送料）分のXEMで買えるとか！ # NEM https://peraichi.com/landing_pages/view/umedanoen …https://twitter.com/UMEDANOUEN/status/987521741953032192 …"
TrendStream,2018-04-21 02:41,33,151,"NEM先輩が準備運動をはじめた気がする # NEM # XEM"
yoshinakkuru,2018-04-20 23:50,6,24,"仮想通貨ビットコインが95万円！ リップルが99円！ 仮想通貨ネム（XEM　NEM） 4時間足で天井に張り付きっぱなしには笑う ついに短期線（赤）　中期線（青）　長期線（緑）が上限の80を超えている （長期線は脅威の96に到達） リップル(XRP)もすべての線が80を超えている pic.twitter.com/crBWAUwxtq"
CryptoBloger,2018-04-20 23:39,22,49,"ブログ更新しました〜。価格低迷中の期間も着々とNEM関連のサービス開発が進んでいて、すげーです。 NEM/XEMのアプリケーションやサービスまとめ｜くりぷと戦記 https://www.cryptobloger.com/entry/nem%e3%81%ae%e3%82%a2%e3%83%97%e3%83%aa%e3%82%b1%e3%83%bc%e3%82%b7%e3%83%a7%e3%83%b3%e3%82%84%e3%82%b5%e3%83%bc%e3%83%93%e3%82%b9%e3%81%be%e3%81%a8%e3%82%81 …"
CryptoInvest18,2018-04-20 16:43,2,13,"Welcome another Green weekend! Bitcoin breaks $8500 after a while! Telling you guys good times are coming! # crypto # cryptocurrency # bitcoin # btc # nem # xem # ripple # xrp # litecoin # ltc # miota # iota # bnb # verge # xvg # tron @ trx # hodl # ethereum # eth # altcoins # icopic.twitter.com/LCqYJ1cgzu"
sinmaikanemochi,2018-04-20 12:22,2,17,"XEM払い経験者が、確実に増えている。 カード決済並に、早くて簡単。 店にもメリットある。 店が仮想通貨支払いの方にサービスすれば、お客さんにもメリットある。 店と客。 win-win もっと広がれ、NEM払い(๑و•̀Δ•́)و https://twitter.com/drm_sho/status/987277001957359617 …"
kabukabuid,2018-04-20 11:54,8,53,"億トレDJTさん @ djt_trader ウルフ村田（村田美夏）さん @ muratamika2020 ただのクソガキMENSA高校生投資家（大学生になってしまいましたﾁ-ﾝ） 株・仮想通貨・オフ会（╹◡╹） # NEM # XEM # ネム # 仮想通貨オフ会 # 株オフ会 # エムアップ # 詐欺的勧誘は来ないでねhttps://goo.gl/forms/enaUWFaRTWOfbpEK2 …"
drm_sho,2018-04-20 11:29,52,126,"今、焼肉たむらさんのお客様、 # NEM決済が、かなり居るそうです( *´艸｀) 認知度上がってきましたなぁ( *´艸｀) # NEM # XEM # 焼肉たむら # 仮想通貨 # ネム"
bullhiro_crypto,2018-04-20 11:00,26,105,"XRP凄すぎて、最近始めた人たまらなくなって飛び付くじゃないですかー 違うんですよーXRPが100円手前で行き詰まって調整したり、ノロノロするときに、急に上がり出すのは多分NEMなんですよー $ NEM $ XEM"
drm_sho,2018-04-20 10:29,23,70,"無事に#NEM決済 終了(´ω｀) 30秒かかってないよね？ めっちゃはやいがな( *´艸｀) さくっとレシート貰って終わり。 カードのようにサインもいらない。 NEM決済素晴らしい(・o・) 是非この素晴らしさを知ってもらいたい(´ω｀) # NEM # XEM # 焼肉たむら # 仮想通貨 # ネム"
cryptopayfun,2018-04-20 03:03,32,65,"たむらけんじさん @ angoutsuukalove の焼肉店が本日よりNEM決済対応開始！NEM盛りも登場！大阪市城東区の蒲生「炭火焼肉たむら 蒲生本店」 @ gamou99tamura を追加しました！ https://cryptopay.fun/yakinikutamuragamou.html … # NEM # XEM # ネム # 仮想通貨決済 # 仮想通貨 # クリプトペイ # 炭火焼肉たむら # たむけん"
Zaifer008,2018-04-19 15:34,1,14,"いけいけ 2018年の # NEM は¥448.81くらいまで上がるかも 理由は・・・・ | 現在¥40.801 https://coincast.cc/index.php?coin=nem … # XEM # 価格予想"
1000crypto,2018-04-18 23:22,73,292,"NEM(XEM)、40円突破。あっという間に2倍。 pic.twitter.com/bliBLEIhFc"
