username,date,retweets,favorites,text
dDhnV3dyQgwrbg0,2018-05-01 07:01,0,0,"https://bit.ly/2JBLwla  out what DigiByte is. dgb ltc Bitcoin Litecoin crypto ethereum trx h… VeChain VEN $2 276 387 066 $4,33"
RNtdhLyWgQsP2xw,2018-05-01 00:24,0,0,"https://bit.ly/2JBLwla  Blockchain: the Okoin System Launches ICO Bitcoin 1090 VeChain VEN $2 276 387 066 $4,33 525 779 138 * $105"
SmartTipps,2018-04-30 13:44,17,85,"$ VEN # VECHAIN breakout and ready to fulfil all promises! - # VENBTC charthttp://www.tradingview.com/chart/VENBTC/MbpGLQJO-VEN-VECHAIN-breakout-and-ready-to-fulfil-all-promises/ …"
_d3nz3m,2018-04-30 13:17,1,2,"und hier ist er auch schon $ VEN # VEN # vechain # CryptoNews # altcoinspic.twitter.com/KebKz5I0jQ"
joshsawyer,2018-04-29 03:11,68,341,"Best crypto projects IMO: Bitcoin $ BTC Wanchain $ WAN SophiaTX $ SPHTX Waltonchain $ WTC Matrix AI Network $ MAN Vechain $ VEN Icon $ ICX"
Crypto_Ed_NL,2018-04-28 06:25,72,247,"I kind of like how $ CPC is operating. No hype, no shill, focus on tech and working hard in silence. I'm convinced we will see big steps in 2018 and curious what their role will be with Vechain. There is a connection and I think they are working on something for $ VEN https://twitter.com/cpchain_io/status/990078960338796544 …"
ArtisTurba,2018-04-27 12:58,55,93,"# BitcoinCash and # TRON wallets are now live! Artis Turba currently has 11,000 + registered users with 3,000 + daily active users. A BIG thank you to our community. # DigiByte and # VeChain are next. $ BCH $ TRX $ DGB $ VEN $ ARTIS @ Tronfoundation @ DigiByteCoin @ vechainofficialpic.twitter.com/AyJv4ZUXf1"
tehMoonwalker,2018-04-21 19:32,16,102,"$ VEN vechain is the tesla of $ crypto , simply brilliant! Another example is if a bag designer implants chips within their bags to prove authenticity. Throughout the entire lifecycle of the product, the transfer of data can move between the owners, even if they have never known`https://twitter.com/vechainofficial/status/987721063156015104 …"
cryptoglobalist,2018-04-20 20:02,0,1,"Litecoin (LTC) golden cross forming? – Litecoin (LTC), ZCash (ZEC) & Vechain (VEN) sentiment analysis – April 20th $ ltc $ zec $ ven @ LitecoinProject @ zcashco @ vergecurrency # Litecoin # LitecoinFam # Zcash # LTC # ZEC # Vergecurrency # vergefam # VEN # sentimentalhttps://cryptoglobalist.com/2018/04/20/litecoin-ltc-golden-cross-forming-litecoin-ltc-zcash-zec-vechain-ven-sentiment-analysis-april-20th/ …"
BangCryptoBang,2018-04-20 16:24,17,59,"George Kang, the CEO of Greater China, DNV GL Business Assurance said in a public wechat group “ I have met with Sunny, and found out that VeChain’s blockchain is perfect for enterprise adoption and business use, please stay tuned. “ $ VET $ VEN $ BTC $ EOS $ ONT $ ETHpic.twitter.com/QvYTPmAuWx"
CryptoCountant,2018-04-19 20:22,24,160,"My top picks this $ crypto altseason: $ ETH - Ethereum $ VEN / $ VET - Vechain Thor $ XHV - Haven Protocol $ QSP - Quantstamp $ CPC - CPChain $ GNT - Golem $ NEBL - Neblio Goal is being up in $ BTC and ofc USD. Let the games begin!"
BangCryptoBang,2018-04-19 08:50,47,121,"Look for I found? D.I.G. + VeChain FTW. Generation 1.5 real life product by @ vechainofficial Front and back, and a enlarged QR code for you to play around with (Since not all of you can come to Shanghai to do the NFC. ), You know what to do =). $ VET $ VEN $ BTC $ NEO $ EOSpic.twitter.com/DACGUbUwh1"
Stillman_Crypto,2018-04-18 20:41,14,57,"$ VEN big things coming up for VeChain while half of circulating supply is locked in x-nodes. Let's see how that plays out... https://twitter.com/vechainofficial/status/986635795137097728 …"
Troymayo,2018-04-18 16:31,8,32,"An inspirational letter from Sunny. This is what mass adoption of a blockchain platform looks like. # Vechain $ ven `I wanted to firmly express that in three years, the public will be using VeChain every day and never even know it.` https://twitter.com/vechainofficial/status/986635795137097728 …"
