date,open,high,low,close,volume,number of trades,BitConnect BCC
2018-05-13 14:00:00,1443.49000000,1470.53000000,1442.88000000,1468.80000000,1319.09392000,2460,20
2018-05-13 15:00:00,1467.69000000,1475.00000000,1452.00000000,1460.58000000,1244.31795000,2174,40
2018-05-13 16:00:00,1462.49000000,1488.24000000,1457.00000000,1484.00000000,2010.94621000,2953,0
2018-05-13 17:00:00,1484.16000000,1498.98000000,1450.00000000,1457.45000000,1692.65929000,3562,0
2018-05-13 18:00:00,1452.60000000,1482.31000000,1450.00000000,1468.50000000,626.52702000,1502,21
2018-05-13 19:00:00,1470.69000000,1473.00000000,1457.00000000,1466.12000000,532.53192000,1111,0
2018-05-13 20:00:00,1466.12000000,1494.99000000,1464.62000000,1487.80000000,663.64469000,1892,24
2018-05-13 21:00:00,1487.41000000,1495.90000000,1463.38000000,1464.00000000,647.28588000,1491,0
2018-05-13 22:00:00,1465.00000000,1486.00000000,1465.00000000,1486.00000000,558.02358000,1001,0
2018-05-13 23:00:00,1486.00000000,1487.70000000,1467.91000000,1476.54000000,690.49746000,1378,0
2018-05-14 00:00:00,1477.23000000,1478.34000000,1438.08000000,1457.02000000,1797.93903000,3015,0
2018-05-14 01:00:00,1457.02000000,1467.64000000,1447.18000000,1456.16000000,699.90999000,1334,32
2018-05-14 02:00:00,1456.16000000,1458.53000000,1412.03000000,1423.65000000,1383.01516000,2614,98
2018-05-14 03:00:00,1423.61000000,1431.16000000,1359.87000000,1365.00000000,3892.90420000,5957,0
2018-05-14 04:00:00,1365.00000000,1392.72000000,1352.46000000,1367.58000000,2262.03527000,3785,33
2018-05-14 05:00:00,1367.96000000,1380.41000000,1338.01000000,1373.59000000,1631.87318000,2890,30
2018-05-14 06:00:00,1372.11000000,1387.00000000,1356.70000000,1379.81000000,924.09830000,1703,0
2018-05-14 07:00:00,1380.90000000,1380.90000000,1345.98000000,1378.00000000,1091.93890000,2257,76
2018-05-14 08:00:00,1378.00000000,1402.71000000,1357.80000000,1396.21000000,1182.29035000,1994,24
2018-05-14 09:00:00,1398.97000000,1399.00000000,1368.57000000,1384.63000000,773.66842000,1972,23
2018-05-14 10:00:00,1384.63000000,1387.00000000,1360.00000000,1378.34000000,746.34685000,1798,0
2018-05-14 11:00:00,1378.26000000,1395.70000000,1376.45000000,1385.36000000,642.72489000,1284,0
2018-05-14 12:00:00,1383.26000000,1385.18000000,1360.01000000,1370.00000000,714.32788000,1687,19
2018-05-14 13:00:00,1370.00000000,1450.00000000,1323.00000000,1431.58000000,3171.43363000,6612,52
2018-05-14 14:00:00,1431.58000000,1459.71000000,1422.31000000,1442.85000000,3517.04812000,5746,34
2018-05-14 15:00:00,1442.00000000,1451.75000000,1423.95000000,1447.00000000,2234.11347000,2734,17
2018-05-14 16:00:00,1447.00000000,1496.00000000,1444.40000000,1476.44000000,2827.53740000,4817,35
2018-05-14 17:00:00,1478.89000000,1478.89000000,1442.13000000,1460.93000000,1063.43579000,2193,18
2018-05-14 18:00:00,1460.93000000,1465.00000000,1442.10000000,1454.96000000,406.59271000,1131,37
2018-05-14 19:00:00,1453.83000000,1467.00000000,1446.01000000,1456.86000000,562.16091000,1252,0
2018-05-14 20:00:00,1456.86000000,1474.20000000,1445.30000000,1446.81000000,788.56390000,1870,22
2018-05-14 21:00:00,1447.92000000,1455.51000000,1426.00000000,1430.00000000,1064.24634000,1792,77
2018-05-14 22:00:00,1429.00000000,1434.00000000,1388.00000000,1395.62000000,2314.86937000,4696,0
2018-05-14 23:00:00,1395.62000000,1430.00000000,1395.44000000,1411.10000000,822.30763000,1801,0
2018-05-15 00:00:00,1412.00000000,1437.40000000,1408.50000000,1410.23000000,995.24629000,1686,0
2018-05-15 01:00:00,1408.50000000,1420.38000000,1395.75000000,1410.79000000,783.20980000,1336,0
2018-05-15 02:00:00,1407.97000000,1417.08000000,1386.19000000,1397.91000000,892.69438000,1445,31
2018-05-15 03:00:00,1396.27000000,1420.73000000,1394.33000000,1417.15000000,785.73019000,1371,0
2018-05-15 04:00:00,1420.70000000,1427.65000000,1402.48000000,1411.44000000,547.57577000,1116,32
2018-05-15 05:00:00,1410.21000000,1422.00000000,1400.70000000,1416.17000000,552.06479000,1134,0
2018-05-15 06:00:00,1416.17000000,1437.99000000,1414.02000000,1425.29000000,803.49531000,1712,53
2018-05-15 07:00:00,1424.50000000,1432.09000000,1421.37000000,1429.23000000,220.05206000,534,0
2018-05-15 08:00:00,1428.99000000,1428.99000000,1396.09000000,1419.00000000,1232.37560000,2506,24
2018-05-15 09:00:00,1418.97000000,1422.28000000,1408.09000000,1412.14000000,351.41272000,706,23
2018-05-15 10:00:00,1409.51000000,1455.00000000,1407.41000000,1444.90000000,1062.41662000,2448,0
2018-05-15 11:00:00,1444.90000000,1448.54000000,1421.10000000,1436.30000000,1008.90250000,2053,0
2018-05-15 12:00:00,1434.08000000,1445.09000000,1419.54000000,1425.96000000,727.86788000,1521,0
2018-05-15 13:00:00,1425.04000000,1426.72000000,1400.00000000,1416.63000000,1347.73467000,3056,35
2018-05-15 14:00:00,1416.51000000,1417.76000000,1358.00000000,1371.61000000,2221.34897000,4261,34
2018-05-15 15:00:00,1369.20000000,1390.00000000,1360.00000000,1375.66000000,1173.49867000,1938,51
2018-05-15 16:00:00,1375.92000000,1424.00000000,1370.00000000,1392.31000000,1597.03897000,3463,0
2018-05-15 17:00:00,1392.31000000,1401.89000000,1367.80000000,1386.57000000,872.92457000,2015,18
2018-05-15 18:00:00,1386.57000000,1388.29000000,1350.00000000,1353.00000000,1383.82294000,2977,37
2018-05-15 19:00:00,1353.01000000,1361.51000000,1332.37000000,1349.10000000,1180.71015000,2796,0
2018-05-15 20:00:00,1349.10000000,1357.13000000,1336.17000000,1346.26000000,815.92668000,1560,64
2018-05-15 21:00:00,1345.14000000,1351.14000000,1320.70000000,1323.77000000,660.34737000,1289,0
2018-05-15 22:00:00,1323.72000000,1344.63000000,1309.00000000,1320.57000000,937.68271000,2333,29
2018-05-15 23:00:00,1318.55000000,1338.99000000,1318.27000000,1336.26000000,457.86890000,1436,31
2018-05-16 00:00:00,1336.16000000,1357.26000000,1316.71000000,1322.47000000,702.53803000,1962,0
2018-05-16 01:00:00,1319.40000000,1324.54000000,1273.00000000,1287.02000000,1617.53984000,3071,60
2018-05-16 02:00:00,1288.77000000,1293.56000000,1216.55000000,1226.64000000,3157.87984000,5181,0
2018-05-16 03:00:00,1227.63000000,1257.53000000,1225.30000000,1230.02000000,1397.43372000,3014,32
2018-05-16 04:00:00,1230.00000000,1262.30000000,1229.22000000,1244.06000000,1207.49064000,2140,64
2018-05-16 05:00:00,1244.46000000,1253.50000000,1233.12000000,1245.80000000,778.67968000,1740,0
2018-05-16 06:00:00,1245.77000000,1263.80000000,1242.35000000,1259.75000000,915.20432000,1784,27
2018-05-16 07:00:00,1257.83000000,1263.54000000,1243.37000000,1251.11000000,617.11049000,1631,25
2018-05-16 08:00:00,1249.24000000,1254.63000000,1236.38000000,1238.57000000,530.09230000,1519,0
2018-05-16 09:00:00,1238.57000000,1256.99000000,1238.57000000,1255.52000000,405.60548000,1229,0
2018-05-16 10:00:00,1255.52000000,1300.00000000,1254.94000000,1283.32000000,2015.78519000,3796,45
2018-05-16 11:00:00,1283.31000000,1318.00000000,1281.13000000,1291.75000000,1067.55642000,2470,0
2018-05-16 12:00:00,1292.57000000,1300.00000000,1277.89000000,1284.10000000,714.95889000,1231,19
2018-05-16 13:00:00,1285.90000000,1289.52000000,1230.01000000,1246.09000000,1789.77593000,2890,0
2018-05-16 14:00:00,1246.09000000,1264.16000000,1246.09000000,1262.56000000,702.75573000,1205,0
2018-05-16 15:00:00,1260.74000000,1289.40000000,1260.72000000,1270.27000000,987.02110000,2150,35
2018-05-16 16:00:00,1269.80000000,1281.00000000,1252.00000000,1264.99000000,697.65541000,1733,0
2018-05-16 17:00:00,1263.07000000,1279.31000000,1258.26000000,1265.47000000,711.95359000,1639,18
2018-05-16 18:00:00,1265.40000000,1280.00000000,1264.00000000,1266.53000000,228.88000000,494,19
2018-05-16 19:00:00,1264.08000000,1280.00000000,1255.01000000,1255.03000000,371.04478000,898,39
2018-05-16 20:00:00,1259.88000000,1266.50000000,1253.99000000,1261.99000000,229.89043000,514,0
2018-05-16 21:00:00,1260.91000000,1266.75000000,1256.70000000,1262.81000000,110.85389000,413,0
2018-05-16 22:00:00,1265.20000000,1282.50000000,1252.90000000,1256.37000000,484.98734000,877,59
2018-05-16 23:00:00,1256.37000000,1282.93000000,1255.08000000,1277.46000000,394.13565000,1042,0
2018-05-17 00:00:00,1280.00000000,1306.14000000,1277.51000000,1297.00000000,1578.16936000,2219,31
2018-05-17 01:00:00,1295.59000000,1324.00000000,1280.00000000,1323.08000000,955.27631000,1679,0
2018-05-17 02:00:00,1324.00000000,1344.99000000,1308.57000000,1312.43000000,1426.41100000,2733,31
2018-05-17 03:00:00,1314.74000000,1339.00000000,1296.00000000,1300.23000000,1372.92080000,2950,0
2018-05-17 04:00:00,1300.36000000,1308.00000000,1292.04000000,1292.98000000,426.59208000,972,33
2018-05-17 05:00:00,1292.97000000,1318.00000000,1280.87000000,1313.45000000,834.07052000,1645,91
2018-05-17 06:00:00,1313.35000000,1313.35000000,1301.00000000,1301.00000000,187.37131000,561,0
2018-05-17 07:00:00,1301.00000000,1306.73000000,1274.10000000,1279.42000000,799.79924000,1746,51
2018-05-17 08:00:00,1279.43000000,1288.58000000,1275.00000000,1278.01000000,513.23898000,911,25
2018-05-17 09:00:00,1281.05000000,1296.34000000,1280.09000000,1283.88000000,308.70064000,838,24
2018-05-17 10:00:00,1283.90000000,1286.03000000,1267.65000000,1278.33000000,373.64859000,1091,23
2018-05-17 11:00:00,1277.76000000,1283.93000000,1272.89000000,1277.52000000,292.08688000,679,63
2018-05-17 12:00:00,1277.50000000,1290.90000000,1260.22000000,1268.00000000,868.66165000,1436,19
2018-05-17 13:00:00,1268.00000000,1280.00000000,1267.00000000,1275.40000000,181.67100000,595,18
2018-05-17 14:00:00,1272.48000000,1293.71000000,1272.48000000,1285.00000000,570.19230000,1157,0
2018-05-17 15:00:00,1283.10000000,1284.70000000,1271.00000000,1274.34000000,266.22738000,770,18
2018-05-17 16:00:00,1276.52000000,1277.97000000,1240.20000000,1257.79000000,790.25425000,1754,55
2018-05-17 17:00:00,1258.99000000,1258.99000000,1232.00000000,1236.72000000,521.14409000,1194,0
2018-05-17 18:00:00,1238.05000000,1241.16000000,1210.12000000,1216.00000000,707.38849000,1589,0
2018-05-17 19:00:00,1215.99000000,1228.22000000,1211.87000000,1225.05000000,535.59946000,1029,41
2018-05-17 20:00:00,1224.77000000,1247.20000000,1223.22000000,1226.40000000,458.02863000,1218,0
2018-05-17 21:00:00,1226.40000000,1227.00000000,1201.12000000,1201.50000000,478.62685000,1325,0
2018-05-17 22:00:00,1201.50000000,1204.40000000,1166.00000000,1201.01000000,2227.73013000,4221,0
2018-05-17 23:00:00,1201.02000000,1213.26000000,1177.08000000,1192.75000000,1147.85378000,2239,64
2018-05-18 00:00:00,1190.62000000,1209.26000000,1150.00000000,1169.95000000,1759.63695000,2825,63
2018-05-18 01:00:00,1169.04000000,1201.00000000,1165.00000000,1179.96000000,1190.23495000,2278,31
2018-05-18 02:00:00,1179.97000000,1200.63000000,1177.00000000,1193.00000000,595.95745000,1111,31
2018-05-18 03:00:00,1193.00000000,1205.51000000,1180.00000000,1184.12000000,662.84404000,1220,0
2018-05-18 04:00:00,1183.24000000,1219.00000000,1183.24000000,1198.98000000,1188.05877000,2101,0
2018-05-18 05:00:00,1196.25000000,1206.63000000,1181.97000000,1199.58000000,610.83618000,1371,0
2018-05-18 06:00:00,1199.98000000,1201.75000000,1177.95000000,1179.04000000,417.55776000,1084,0
2018-05-18 07:00:00,1179.04000000,1218.00000000,1179.04000000,1206.13000000,890.08405000,1851,26
2018-05-18 08:00:00,1206.12000000,1212.20000000,1197.01000000,1204.48000000,467.89281000,1036,0
2018-05-18 09:00:00,1204.48000000,1209.77000000,1197.40000000,1203.03000000,309.06769000,785,25
2018-05-18 10:00:00,1201.49000000,1207.67000000,1193.12000000,1201.54000000,912.50915000,1270,0
2018-05-18 11:00:00,1203.74000000,1203.74000000,1170.13000000,1179.97000000,1444.10686000,2949,0
2018-05-18 12:00:00,1179.97000000,1182.56000000,1134.76000000,1163.72000000,3252.07675000,5922,20
2018-05-18 13:00:00,1163.74000000,1174.19000000,1152.72000000,1161.29000000,1561.94294000,1655,0
2018-05-18 14:00:00,1161.29000000,1161.29000000,1127.05000000,1146.59000000,1534.84685000,2488,18
2018-05-18 15:00:00,1146.59000000,1167.18000000,1135.58000000,1154.40000000,1613.88464000,2165,0
2018-05-18 16:00:00,1154.51000000,1188.00000000,1144.63000000,1176.38000000,1812.26900000,2150,57
2018-05-18 17:00:00,1176.38000000,1194.01000000,1170.50000000,1171.17000000,1390.08798000,1989,20
2018-05-18 18:00:00,1171.31000000,1194.01000000,1161.15000000,1182.61000000,868.93426000,1705,21
2018-05-18 19:00:00,1182.68000000,1212.45000000,1182.61000000,1209.49000000,1840.60943000,2834,0
2018-05-18 20:00:00,1209.49000000,1213.87000000,1193.86000000,1202.77000000,648.97835000,1211,0
2018-05-18 21:00:00,1203.99000000,1210.00000000,1197.29000000,1199.00000000,408.47896000,943,0
2018-05-18 22:00:00,1199.00000000,1208.58000000,1188.43000000,1191.01000000,589.00885000,906,31
2018-05-18 23:00:00,1192.11000000,1204.19000000,1191.00000000,1201.30000000,511.82332000,891,0
2018-05-19 00:00:00,1201.31000000,1207.74000000,1180.33000000,1183.36000000,965.25551000,1385,0
2018-05-19 01:00:00,1182.97000000,1187.85000000,1166.00000000,1168.38000000,1116.25946000,1678,0
2018-05-19 02:00:00,1166.49000000,1179.14000000,1165.15000000,1171.38000000,389.79135000,1050,34
2018-05-19 03:00:00,1171.01000000,1186.85000000,1165.00000000,1177.90000000,532.21638000,1236,36
2018-05-19 04:00:00,1177.93000000,1185.52000000,1174.20000000,1177.85000000,508.81041000,767,0
2018-05-19 05:00:00,1177.47000000,1178.86000000,1171.29000000,1172.92000000,214.35903000,516,35
2018-05-19 06:00:00,1172.92000000,1181.96000000,1167.18000000,1170.50000000,349.57529000,803,0
2018-05-19 07:00:00,1170.50000000,1171.89000000,1148.02000000,1152.00000000,932.82411000,1405,0
2018-05-19 08:00:00,1152.00000000,1166.74000000,1148.00000000,1164.85000000,290.43167000,809,30
2018-05-19 09:00:00,1164.86000000,1169.99000000,1156.00000000,1157.38000000,231.33975000,583,29
2018-05-19 10:00:00,1157.38000000,1178.99000000,1157.38000000,1175.89000000,448.77503000,1042,55
2018-05-19 11:00:00,1175.79000000,1208.18000000,1174.54000000,1208.06000000,808.34480000,1582,0
2018-05-19 12:00:00,1205.25000000,1214.74000000,1192.62000000,1201.17000000,1282.47164000,2093,23
2018-05-19 13:00:00,1201.17000000,1210.00000000,1176.97000000,1179.00000000,1119.09948000,1934,44
2018-05-19 14:00:00,1179.00000000,1189.00000000,1177.64000000,1184.59000000,394.93562000,929,0
2018-05-19 15:00:00,1183.93000000,1189.63000000,1180.31000000,1184.00000000,278.59996000,646,21
2018-05-19 16:00:00,1184.03000000,1188.64000000,1172.98000000,1175.10000000,371.18863000,843,42
2018-05-19 17:00:00,1175.13000000,1178.05000000,1168.51000000,1175.04000000,230.77785000,667,0
2018-05-19 18:00:00,1175.04000000,1188.12000000,1175.04000000,1185.00000000,495.71411000,638,45
2018-05-19 19:00:00,1185.98000000,1187.16000000,1178.15000000,1186.95000000,158.01833000,413,48
2018-05-19 20:00:00,1187.25000000,1189.00000000,1175.03000000,1175.03000000,168.32141000,433,50
2018-05-19 21:00:00,1175.00000000,1177.11000000,1164.04000000,1165.10000000,466.51888000,1050,0
2018-05-19 22:00:00,1166.60000000,1180.00000000,1161.28000000,1173.20000000,388.74696000,1030,31
2018-05-19 23:00:00,1174.86000000,1179.27000000,1170.00000000,1175.00000000,207.08720000,518,100
2018-05-20 00:00:00,1174.63000000,1179.38000000,1164.01000000,1168.73000000,527.88747000,1107,0
2018-05-20 00:00:00,1174.63000000,1179.38000000,1164.01000000,1168.73000000,527.88747000,1107,0
2018-05-20 01:00:00,1167.21000000,1178.80000000,1163.70000000,1177.82000000,356.28064000,835,36
2018-05-20 02:00:00,1178.70000000,1235.00000000,1176.06000000,1232.34000000,1793.54302000,2946,0
2018-05-20 03:00:00,1233.68000000,1250.00000000,1216.00000000,1224.91000000,2324.45409000,3496,0
2018-05-20 04:00:00,1224.90000000,1245.76000000,1223.04000000,1235.76000000,736.00671000,1390,0
2018-05-20 05:00:00,1235.76000000,1241.19000000,1220.63000000,1224.28000000,365.26924000,874,0
2018-05-20 06:00:00,1225.76000000,1233.01000000,1220.39000000,1222.79000000,280.43205000,622,0
2018-05-20 07:00:00,1220.79000000,1229.48000000,1216.69000000,1225.99000000,325.42196000,905,33
2018-05-20 08:00:00,1225.99000000,1240.13000000,1224.39000000,1232.90000000,513.06759000,1177,63
2018-05-20 09:00:00,1232.91000000,1245.00000000,1228.73000000,1240.00000000,872.64009000,1391,91
2018-05-20 10:00:00,1241.10000000,1245.00000000,1231.50000000,1233.01000000,581.31195000,1154,0
2018-05-20 11:00:00,1233.41000000,1238.96000000,1228.95000000,1237.99000000,375.48487000,730,0
2018-05-20 12:00:00,1237.50000000,1244.47000000,1225.52000000,1229.08000000,524.90744000,901,26
2018-05-20 13:00:00,1228.00000000,1236.97000000,1212.21000000,1215.38000000,721.04000000,1488,24
2018-05-20 14:00:00,1217.00000000,1231.66000000,1215.60000000,1225.07000000,473.64232000,884,0
2018-05-20 15:00:00,1223.36000000,1236.99000000,1222.71000000,1236.00000000,298.80557000,790,0
2018-05-20 16:00:00,1236.00000000,1264.99000000,1236.00000000,1264.00000000,1849.03544000,3095,22
2018-05-20 17:00:00,1264.00000000,1292.90000000,1257.89000000,1287.67000000,1351.86274000,2739,0
2018-05-20 18:00:00,1287.00000000,1311.49000000,1285.32000000,1311.49000000,1516.80742000,2397,46
2018-05-20 19:00:00,1311.49000000,1312.93000000,1283.36000000,1300.00000000,1402.55048000,2879,72
2018-05-20 20:00:00,1300.03000000,1312.22000000,1291.13000000,1300.76000000,886.17131000,1708,51
2018-05-20 21:00:00,1301.80000000,1305.27000000,1287.78000000,1290.07000000,2117.51636000,1337,0
2018-05-20 22:00:00,1292.00000000,1292.00000000,1263.46000000,1271.00000000,940.48552000,2277,0
2018-05-20 23:00:00,1270.75000000,1295.00000000,1270.75000000,1293.00000000,883.70547000,1455,68
2018-05-21 00:00:00,1292.99000000,1303.00000000,1267.20000000,1281.79000000,1205.25798000,2129,0
2018-05-21 01:00:00,1281.79000000,1282.05000000,1258.38000000,1262.77000000,1001.43732000,1597,32
2018-05-21 02:00:00,1263.48000000,1298.44000000,1263.00000000,1283.00000000,1368.22633000,1845,0
2018-05-21 03:00:00,1283.00000000,1289.29000000,1269.00000000,1276.00000000,570.36130000,1217,0
2018-05-21 04:00:00,1276.00000000,1292.00000000,1273.00000000,1283.34000000,517.62171000,1049,0
2018-05-21 05:00:00,1284.00000000,1285.57000000,1275.05000000,1277.70000000,623.03048000,750,0
2018-05-21 06:00:00,1276.59000000,1285.00000000,1266.66000000,1279.64000000,709.20967000,1421,0
2018-05-21 07:00:00,1282.11000000,1282.21000000,1266.00000000,1269.85000000,683.23559000,1475,28
2018-05-21 08:00:00,1269.91000000,1273.00000000,1259.20000000,1267.09000000,633.58306000,1109,26
2018-05-21 09:00:00,1266.00000000,1269.12000000,1252.13000000,1257.79000000,722.80330000,1256,0
2018-05-21 10:00:00,1258.56000000,1258.56000000,1234.61000000,1238.63000000,1205.12598000,2070,0
2018-05-21 11:00:00,1238.63000000,1253.04000000,1227.00000000,1243.67000000,1038.36563000,1844,0
2018-05-21 12:00:00,1243.77000000,1255.00000000,1240.00000000,1250.00000000,307.39307000,867,0
2018-05-21 13:00:00,1250.00000000,1256.00000000,1243.20000000,1250.41000000,425.60216000,959,0
2018-05-21 14:00:00,1250.16000000,1250.16000000,1216.00000000,1223.88000000,1608.24960000,2884,37
2018-05-21 15:00:00,1223.88000000,1231.84000000,1214.87000000,1224.40000000,1046.11434000,1474,19
2018-05-21 16:00:00,1224.34000000,1225.30000000,1211.00000000,1221.97000000,462.23782000,1015,0
2018-05-21 17:00:00,1220.30000000,1227.65000000,1217.00000000,1218.91000000,415.26125000,578,20
2018-05-21 18:00:00,1218.91000000,1227.01000000,1207.51000000,1215.00000000,926.07281000,1310,0
2018-05-21 19:00:00,1215.00000000,1234.78000000,1213.38000000,1227.28000000,525.12762000,973,0
2018-05-21 20:00:00,1227.03000000,1247.51000000,1225.11000000,1239.11000000,459.27898000,1017,0
2018-05-21 21:00:00,1239.11000000,1241.60000000,1230.00000000,1231.93000000,158.11864000,523,26
2018-05-21 22:00:00,1232.00000000,1233.86000000,1220.00000000,1227.55000000,472.00250000,766,0
2018-05-21 23:00:00,1228.25000000,1236.96000000,1222.00000000,1227.50000000,265.24683000,748,0
2018-05-22 00:00:00,1227.69000000,1230.30000000,1211.84000000,1214.06000000,361.32778000,785,32
2018-05-22 01:00:00,1214.06000000,1216.28000000,1184.11000000,1189.97000000,1514.57196000,2794,62
2018-05-22 02:00:00,1189.97000000,1205.00000000,1187.01000000,1196.83000000,529.71878000,908,64
2018-05-22 03:00:00,1196.25000000,1208.55000000,1190.01000000,1204.01000000,670.57620000,1064,0
2018-05-22 04:00:00,1202.68000000,1204.18000000,1185.57000000,1188.88000000,659.23341000,1001,0
2018-05-22 05:00:00,1188.86000000,1195.06000000,1186.02000000,1190.52000000,204.89426000,410,0
2018-05-22 06:00:00,1190.52000000,1209.47000000,1186.02000000,1204.50000000,612.45311000,1133,29
2018-05-22 07:00:00,1204.50000000,1204.50000000,1195.47000000,1200.00000000,359.21238000,607,27
2018-05-22 08:00:00,1198.59000000,1199.79000000,1186.12000000,1186.96000000,240.97014000,631,0
2018-05-22 09:00:00,1186.96000000,1188.70000000,1168.88000000,1175.12000000,773.40827000,1802,25
2018-05-22 10:00:00,1175.00000000,1186.49000000,1171.01000000,1183.73000000,558.23750000,937,47
2018-05-22 11:00:00,1183.78000000,1184.37000000,1156.00000000,1163.84000000,885.28378000,1999,65
2018-05-22 12:00:00,1164.68000000,1169.76000000,1149.93000000,1167.16000000,1220.88027000,2014,20
2018-05-22 13:00:00,1168.00000000,1179.06000000,1166.43000000,1173.73000000,740.76624000,1408,37
2018-05-22 14:00:00,1173.73000000,1182.00000000,1169.10000000,1175.50000000,789.75314000,832,0
2018-05-22 15:00:00,1175.00000000,1180.90000000,1168.64000000,1173.16000000,299.53956000,641,18
2018-05-22 16:00:00,1173.39000000,1188.70000000,1171.34000000,1177.18000000,388.83222000,895,0
2018-05-22 17:00:00,1175.72000000,1182.16000000,1173.96000000,1174.00000000,137.95125000,360,0
2018-05-22 18:00:00,1173.99000000,1179.01000000,1168.40000000,1172.91000000,335.07542000,503,20
2018-05-22 19:00:00,1171.56000000,1172.04000000,1152.11000000,1155.10000000,659.41992000,1140,21
2018-05-22 20:00:00,1156.66000000,1158.72000000,1143.63000000,1146.73000000,530.16447000,1306,23
2018-05-22 21:00:00,1146.83000000,1148.05000000,1125.60000000,1130.60000000,1014.78998000,1700,0
2018-05-22 22:00:00,1131.68000000,1148.00000000,1119.67000000,1126.73000000,1220.91495000,2214,60
2018-05-22 23:00:00,1126.74000000,1143.82000000,1125.51000000,1132.65000000,692.05488000,1172,32
2018-05-23 00:00:00,1132.70000000,1152.17000000,1129.00000000,1130.30000000,574.63939000,1274,0
2018-05-23 01:00:00,1129.28000000,1130.15000000,1101.26000000,1113.78000000,2576.06554000,3112,0
2018-05-23 02:00:00,1113.10000000,1125.30000000,1103.39000000,1117.38000000,1208.54659000,1483,32
2018-05-23 03:00:00,1117.06000000,1125.00000000,1108.77000000,1119.18000000,687.48507000,1009,0
2018-05-23 04:00:00,1120.91000000,1121.43000000,1090.00000000,1092.12000000,1357.88171000,2202,34
2018-05-23 05:00:00,1093.95000000,1100.84000000,1083.22000000,1095.43000000,810.16760000,1384,0
2018-05-23 06:00:00,1094.88000000,1106.00000000,1090.20000000,1103.25000000,411.30817000,736,0
2018-05-23 07:00:00,1103.00000000,1103.00000000,1047.30000000,1054.01000000,1858.54945000,2867,0
2018-05-23 08:00:00,1054.01000000,1066.96000000,1025.59000000,1047.89000000,1813.47066000,3468,26
2018-05-23 09:00:00,1047.89000000,1049.99000000,1025.41000000,1047.90000000,1388.93176000,2282,50
2018-05-23 10:00:00,1046.15000000,1080.04000000,1040.21000000,1041.57000000,1792.23367000,2985,0
2018-05-23 11:00:00,1040.10000000,1053.67000000,1024.10000000,1044.02000000,2363.75614000,2995,22
2018-05-23 12:00:00,1044.03000000,1072.31000000,1039.48000000,1060.38000000,1327.43398000,2321,20
2018-05-23 13:00:00,1060.38000000,1067.63000000,1045.01000000,1056.51000000,1024.19917000,1792,0
2018-05-23 14:00:00,1056.51000000,1057.76000000,1040.11000000,1051.35000000,729.13758000,1641,36
2018-05-23 15:00:00,1051.35000000,1060.44000000,997.11000000,1005.23000000,2835.99862000,4106,19
2018-05-23 16:00:00,1005.23000000,1010.38000000,976.10000000,1005.30000000,4541.22077000,5136,0
2018-05-23 17:00:00,1005.30000000,1007.39000000,965.89000000,985.61000000,3085.12859000,4334,0
2018-05-23 18:00:00,983.68000000,1006.00000000,977.73000000,991.00000000,2045.21335000,3294,20
2018-05-23 19:00:00,992.04000000,1034.31000000,991.90000000,1027.37000000,2036.81775000,2671,0
2018-05-23 20:00:00,1026.99000000,1047.71000000,1015.49000000,1028.88000000,1522.70047000,2490,0
2018-05-23 21:00:00,1029.00000000,1042.95000000,1018.77000000,1040.51000000,722.95919000,1080,0
2018-05-23 22:00:00,1041.99000000,1044.00000000,1005.02000000,1005.28000000,1066.44866000,1878,31
2018-05-23 23:00:00,1006.87000000,1016.02000000,981.94000000,993.79000000,1885.76731000,2630,0
2018-05-24 00:00:00,992.00000000,1032.78000000,992.00000000,1019.31000000,781.04293000,1814,32
2018-05-24 01:00:00,1019.20000000,1034.13000000,1014.98000000,1020.46000000,962.38568000,1482,31
2018-05-24 02:00:00,1019.19000000,1024.20000000,1007.60000000,1013.45000000,312.87620000,891,0
2018-05-24 03:00:00,1014.73000000,1030.96000000,1010.40000000,1020.40000000,748.30650000,1342,0
2018-05-24 04:00:00,1019.56000000,1049.15000000,1016.94000000,1045.20000000,1013.81442000,1854,34
2018-05-24 05:00:00,1045.68000000,1046.07000000,1026.08000000,1031.00000000,534.28816000,1077,32
2018-05-24 06:00:00,1030.99000000,1035.05000000,1012.50000000,1026.42000000,597.77200000,1295,87
2018-05-24 07:00:00,1026.14000000,1035.54000000,1007.71000000,1009.50000000,707.40594000,1428,27
2018-05-24 08:00:00,1010.26000000,1012.57000000,966.00000000,978.61000000,2234.40160000,3098,0
2018-05-24 09:00:00,978.61000000,981.90000000,945.01000000,977.91000000,2546.42152000,3566,0
2018-05-24 10:00:00,976.77000000,986.00000000,967.72000000,980.00000000,1098.99003000,1473,24
2018-05-24 11:00:00,981.95000000,996.98000000,976.00000000,980.79000000,519.46690000,1299,0
2018-05-24 12:00:00,979.00000000,1003.33000000,951.31000000,1000.00000000,1750.51638000,2748,20
2018-05-24 13:00:00,1000.00000000,1018.87000000,992.90000000,1000.50000000,1412.42552000,2860,57
2018-05-24 14:00:00,1001.84000000,1026.15000000,990.00000000,1010.51000000,998.28024000,1678,19
2018-05-24 15:00:00,1010.50000000,1042.00000000,1007.83000000,1039.50000000,1275.83945000,1997,38
2018-05-24 16:00:00,1041.00000000,1041.99000000,1019.90000000,1035.65000000,1225.39086000,1795,39
