date,open,high,low,close,volume,number of trades,VeChain VEN,sentiment
2018-04-11 13:00:00,0.00040332,0.00040369,0.00039750,0.00039900,167955.00000000,1243,7.0,0.0
2018-04-11 14:00:00,0.00039850,0.00040715,0.00039803,0.00040071,224437.00000000,1908,49.0,0.0
2018-04-11 15:00:00,0.00040071,0.00040501,0.00040003,0.00040300,70128.00000000,774,15.0,0.0
2018-04-11 16:00:00,0.00040299,0.00040365,0.00040021,0.00040030,65126.00000000,733,24.0,0.0
2018-04-11 17:00:00,0.00040030,0.00040203,0.00039700,0.00039810,245272.00000000,1245,16.0,0.0
2018-04-11 18:00:00,0.00039809,0.00040011,0.00039700,0.00039984,102548.00000000,875,16.0,0.0
2018-04-11 19:00:00,0.00039984,0.00040114,0.00039740,0.00039793,67797.00000000,845,25.0,0.0
2018-04-11 20:00:00,0.00039791,0.00040255,0.00039740,0.00040167,64306.00000000,736,46.0,0.0
2018-04-11 21:00:00,0.00040167,0.00041059,0.00040167,0.00040405,167583.00000000,1611,11.0,0.0
2018-04-11 22:00:00,0.00040390,0.00040733,0.00040215,0.00040623,82741.00000000,581,52.0,0.0
2018-04-11 23:00:00,0.00040633,0.00040900,0.00040424,0.00040550,103221.00000000,1236,14.0,0.0
2018-04-12 00:00:00,0.00040550,0.00040869,0.00040200,0.00040647,96441.00000000,1272,14.0,0.0
2018-04-12 01:00:00,0.00040647,0.00040914,0.00040600,0.00040800,65951.00000000,759,13.0,0.0
2018-04-12 02:00:00,0.00040820,0.00041497,0.00040820,0.00041411,236638.00000000,1679,14.0,0.0
2018-04-12 03:00:00,0.00041345,0.00042108,0.00041273,0.00041908,337628.00000000,2465,14.0,0.0
2018-04-12 04:00:00,0.00041908,0.00042448,0.00041800,0.00042448,159491.00000000,1690,0.0,0.0
2018-04-12 05:00:00,0.00042444,0.00042998,0.00041807,0.00042226,432581.00000000,2579,14.0,0.0
2018-04-12 06:00:00,0.00042225,0.00042879,0.00041000,0.00041090,273323.00000000,1955,0.0,0.0
2018-04-12 07:00:00,0.00041050,0.00041620,0.00040922,0.00041467,217179.00000000,1909,23.0,0.0
2018-04-12 08:00:00,0.00041467,0.00041860,0.00041408,0.00041800,49455.00000000,678,11.0,0.0
2018-04-12 09:00:00,0.00041800,0.00042275,0.00041791,0.00041955,98018.00000000,993,11.0,0.0
2018-04-12 10:00:00,0.00041955,0.00042994,0.00041888,0.00042677,156403.00000000,1555,10.0,0.0
2018-04-12 11:00:00,0.00042677,0.00043247,0.00039055,0.00040057,921097.00000000,6576,18.0,0.0
2018-04-12 12:00:00,0.00040021,0.00041240,0.00039800,0.00040321,354386.00000000,2735,25.0,0.0
2018-04-12 13:00:00,0.00040321,0.00041054,0.00040010,0.00040430,309452.00000000,2256,8.0,0.0
2018-04-12 14:00:00,0.00040421,0.00041000,0.00040300,0.00040824,116114.00000000,1227,8.0,0.0
2018-04-12 15:00:00,0.00040824,0.00041588,0.00040591,0.00041431,130649.00000000,1616,39.0,0.0
2018-04-12 16:00:00,0.00041431,0.00041440,0.00041051,0.00041090,121068.00000000,915,16.0,0.0
2018-04-12 17:00:00,0.00041080,0.00041589,0.00040668,0.00040866,178482.00000000,1105,8.0,0.21875
2018-04-12 18:00:00,0.00040800,0.00040865,0.00040440,0.00040600,94725.00000000,842,25.0,0.75
2018-04-12 19:00:00,0.00040597,0.00040967,0.00040512,0.00040802,109985.00000000,761,36.0,1.0
2018-04-12 20:00:00,0.00040802,0.00041124,0.00040477,0.00041011,121944.00000000,825,49.0,0.0
2018-04-12 21:00:00,0.00041018,0.00041683,0.00041000,0.00041582,202692.00000000,1650,23.0,0.0
2018-04-12 22:00:00,0.00041665,0.00043333,0.00041461,0.00042446,475164.00000000,4280,53.0,0.0
2018-04-12 23:00:00,0.00042446,0.00043266,0.00042348,0.00043150,145385.00000000,1472,43.0,0.0
2018-04-13 00:00:00,0.00043150,0.00043150,0.00041744,0.00041969,170451.00000000,2305,0.0,0.0
2018-04-13 01:00:00,0.00041967,0.00042464,0.00041652,0.00042064,154028.00000000,1431,56.0,0.0
2018-04-13 02:00:00,0.00042018,0.00042474,0.00042000,0.00042474,75628.00000000,1107,14.0,0.0
2018-04-13 03:00:00,0.00042479,0.00043333,0.00042422,0.00043244,186176.00000000,2282,45.0,0.0
2018-04-13 04:00:00,0.00043244,0.00043299,0.00042302,0.00042768,99094.00000000,1230,15.0,0.0
2018-04-13 05:00:00,0.00042842,0.00042900,0.00041643,0.00042000,131559.00000000,1344,28.0,0.0
2018-04-13 06:00:00,0.00042000,0.00042422,0.00041643,0.00042418,68267.00000000,1488,13.0,0.0
2018-04-13 07:00:00,0.00042426,0.00042601,0.00041300,0.00041559,152348.00000000,2005,24.0,0.0
2018-04-13 08:00:00,0.00041565,0.00042705,0.00041400,0.00042620,152663.00000000,2011,0.0,0.0
2018-04-13 09:00:00,0.00042624,0.00042900,0.00041920,0.00042207,128099.00000000,1345,0.0,0.0
2018-04-13 10:00:00,0.00042192,0.00042900,0.00041751,0.00042845,180704.00000000,1957,0.0,0.0
2018-04-13 11:00:00,0.00042842,0.00042842,0.00042176,0.00042390,150747.00000000,1292,9.0,0.0
2018-04-13 12:00:00,0.00042390,0.00042900,0.00042000,0.00042500,187377.00000000,1930,53.0,0.0
2018-04-13 13:00:00,0.00042488,0.00042601,0.00042148,0.00042280,172767.00000000,1775,8.0,0.0
2018-04-13 14:00:00,0.00042279,0.00043159,0.00042148,0.00042868,369452.00000000,2672,40.0,0.0
2018-04-13 15:00:00,0.00042868,0.00043800,0.00042700,0.00043532,234482.00000000,1827,16.0,0.0
2018-04-13 16:00:00,0.00043532,0.00043800,0.00043140,0.00043303,223294.00000000,2204,66.0,0.0
2018-04-13 17:00:00,0.00043316,0.00043800,0.00043201,0.00043302,118223.00000000,974,17.0,0.0
2018-04-13 18:00:00,0.00043302,0.00043375,0.00042850,0.00042895,128335.00000000,1248,18.0,0.0
2018-04-13 19:00:00,0.00042852,0.00043132,0.00042550,0.00042789,128623.00000000,934,76.0,0.0
2018-04-13 20:00:00,0.00042789,0.00042789,0.00041710,0.00041800,174931.00000000,1839,31.0,0.0
2018-04-13 21:00:00,0.00041799,0.00042300,0.00041591,0.00041639,127529.00000000,1390,12.0,0.0
2018-04-13 22:00:00,0.00041639,0.00041771,0.00040374,0.00041000,250639.00000000,2500,0.0,0.0
2018-04-13 23:00:00,0.00041000,0.00041898,0.00040963,0.00041848,109460.00000000,1404,30.0,0.0
2018-04-14 00:00:00,0.00041800,0.00041949,0.00041073,0.00041529,55998.00000000,1046,0.0,0.0
2018-04-14 01:00:00,0.00041435,0.00042365,0.00041330,0.00042202,74268.00000000,1069,30.0,0.0
2018-04-14 02:00:00,0.00042225,0.00042402,0.00041800,0.00041905,60960.00000000,738,76.0,0.0
2018-04-14 03:00:00,0.00041942,0.00042148,0.00041402,0.00041402,66096.00000000,999,16.0,0.0
2018-04-14 04:00:00,0.00041508,0.00041852,0.00041402,0.00041570,32234.00000000,541,16.0,0.0
2018-04-14 05:00:00,0.00041487,0.00041620,0.00041402,0.00041500,16753.00000000,334,16.0,0.0
2018-04-14 06:00:00,0.00041453,0.00041523,0.00041214,0.00041350,33547.00000000,583,43.0,0.0
2018-04-14 07:00:00,0.00041350,0.00041801,0.00041122,0.00041299,145512.00000000,1641,27.0,0.0
2018-04-14 08:00:00,0.00041397,0.00041504,0.00041111,0.00041504,50708.00000000,534,13.0,0.0
2018-04-14 09:00:00,0.00041504,0.00041623,0.00041200,0.00041297,40876.00000000,456,0.0,0.13636363636363635
2018-04-14 10:00:00,0.00041216,0.00041366,0.00041121,0.00041166,39843.00000000,512,25.0,0.0
2018-04-14 11:00:00,0.00041161,0.00041837,0.00041050,0.00041692,44958.00000000,697,0.0,0.0
2018-04-14 12:00:00,0.00041699,0.00041699,0.00040814,0.00040957,80591.00000000,855,21.0,0.0
2018-04-14 13:00:00,0.00040959,0.00041421,0.00040798,0.00041053,98614.00000000,878,10.0,0.0
2018-04-14 14:00:00,0.00041050,0.00041183,0.00040599,0.00040650,60249.00000000,675,19.0,0.0
2018-04-14 15:00:00,0.00040670,0.00040796,0.00040440,0.00040581,55274.00000000,700,9.0,0.0
2018-04-14 16:00:00,0.00040581,0.00041523,0.00040542,0.00040992,91841.00000000,1294,9.0,0.0
2018-04-14 17:00:00,0.00040900,0.00041600,0.00040900,0.00041500,48840.00000000,671,19.0,0.0
2018-04-14 18:00:00,0.00041472,0.00041601,0.00041098,0.00041170,53295.00000000,477,0.0,0.0
2018-04-14 19:00:00,0.00041170,0.00041350,0.00041071,0.00041218,67049.00000000,407,52.0,0.0
2018-04-14 20:00:00,0.00041170,0.00041601,0.00041170,0.00041460,52640.00000000,572,11.0,0.0
2018-04-14 21:00:00,0.00041480,0.00041800,0.00041300,0.00041398,46896.00000000,696,12.0,0.0
2018-04-14 22:00:00,0.00041398,0.00041635,0.00041301,0.00041500,45246.00000000,474,14.0,0.0
2018-04-14 23:00:00,0.00041486,0.00041690,0.00041473,0.00041605,19812.00000000,319,30.0,0.0
2018-04-15 00:00:00,0.00041608,0.00041817,0.00041441,0.00041694,28912.00000000,476,62.0,0.0
2018-04-15 00:00:00,0.00041608,0.00041817,0.00041441,0.00041694,28912.00000000,476,75.0,0.0
2018-04-15 01:00:00,0.00041693,0.00042208,0.00041670,0.00042109,55769.00000000,685,0.0,0.0
2018-04-15 02:00:00,0.00042068,0.00042134,0.00041080,0.00041810,106049.00000000,921,38.0,0.0
2018-04-15 03:00:00,0.00041810,0.00041872,0.00041720,0.00041736,22880.00000000,282,39.0,0.0
2018-04-15 04:00:00,0.00041781,0.00041925,0.00041720,0.00041898,15784.00000000,332,20.0,0.0
2018-04-15 05:00:00,0.00041898,0.00042226,0.00041875,0.00042211,32313.00000000,432,19.0,0.0
2018-04-15 06:00:00,0.00042227,0.00042388,0.00042034,0.00042099,45420.00000000,741,0.0,0.0
2018-04-15 07:00:00,0.00042181,0.00042190,0.00041523,0.00041710,38156.00000000,713,0.0,0.0
2018-04-15 08:00:00,0.00041703,0.00041710,0.00041411,0.00041579,26665.00000000,630,32.0,0.0
2018-04-15 09:00:00,0.00041578,0.00041842,0.00041300,0.00041420,58913.00000000,739,15.0,0.0
2018-04-15 10:00:00,0.00041419,0.00041454,0.00041214,0.00041436,101470.00000000,931,60.0,0.0
2018-04-15 11:00:00,0.00041405,0.00041454,0.00040922,0.00041414,131054.00000000,1195,14.0,0.0
2018-04-15 12:00:00,0.00041407,0.00041454,0.00041221,0.00041433,65041.00000000,774,13.0,0.0
2018-04-15 13:00:00,0.00041433,0.00041547,0.00041317,0.00041542,125141.00000000,747,12.0,0.0
2018-04-15 14:00:00,0.00041542,0.00041544,0.00041246,0.00041340,66139.00000000,729,11.0,0.0
2018-04-15 15:00:00,0.00041325,0.00041755,0.00041325,0.00041638,159452.00000000,702,11.0,0.0
2018-04-15 16:00:00,0.00041575,0.00041649,0.00041402,0.00041500,40280.00000000,538,32.0,0.0
2018-04-15 17:00:00,0.00041476,0.00041843,0.00041402,0.00041559,114910.00000000,1320,43.0,0.0
2018-04-15 18:00:00,0.00041492,0.00041746,0.00041491,0.00041616,48287.00000000,607,11.0,0.0
2018-04-15 19:00:00,0.00041590,0.00041800,0.00041500,0.00041755,80623.00000000,590,58.0,0.0
2018-04-15 20:00:00,0.00041669,0.00042222,0.00041406,0.00042009,176648.00000000,1394,51.0,0.0
2018-04-15 21:00:00,0.00042009,0.00042801,0.00042009,0.00042533,217446.00000000,2167,29.0,0.0
2018-04-15 22:00:00,0.00042595,0.00042923,0.00042426,0.00042850,120788.00000000,896,17.0,0.0
2018-04-15 23:00:00,0.00042802,0.00043177,0.00042428,0.00043100,128415.00000000,1139,18.0,0.0
2018-04-16 00:00:00,0.00042997,0.00043219,0.00042650,0.00042796,89789.00000000,957,52.0,0.0
2018-04-16 01:00:00,0.00042797,0.00042814,0.00042300,0.00042529,95773.00000000,1453,100.0,0.0
2018-04-16 02:00:00,0.00042514,0.00042741,0.00041984,0.00042200,191351.00000000,1307,34.0,0.0
2018-04-16 03:00:00,0.00042200,0.00042586,0.00041920,0.00042177,56729.00000000,655,89.0,0.0
2018-04-16 04:00:00,0.00042250,0.00042377,0.00041829,0.00041954,62928.00000000,752,0.0,0.0
2018-04-16 05:00:00,0.00041923,0.00042144,0.00041540,0.00041904,86422.00000000,1032,17.0,0.0
2018-04-16 06:00:00,0.00041901,0.00042324,0.00041717,0.00042187,42664.00000000,529,0.0,0.0
2018-04-16 07:00:00,0.00042276,0.00042710,0.00042188,0.00042493,64774.00000000,705,0.0,0.0
2018-04-16 08:00:00,0.00042501,0.00042581,0.00042058,0.00042125,44908.00000000,650,26.0,0.0
2018-04-16 09:00:00,0.00042131,0.00042269,0.00041730,0.00041994,60491.00000000,824,13.0,0.0
2018-04-16 10:00:00,0.00041994,0.00041996,0.00041720,0.00041768,37678.00000000,533,24.0,0.0
2018-04-16 11:00:00,0.00041768,0.00042254,0.00041516,0.00042132,76934.00000000,1015,22.0,0.0
2018-04-16 12:00:00,0.00042135,0.00042238,0.00041552,0.00041769,68215.00000000,783,0.0,0.0
2018-04-16 13:00:00,0.00041667,0.00041892,0.00040851,0.00041184,330852.00000000,2326,37.0,0.0
2018-04-16 14:00:00,0.00041182,0.00041360,0.00040842,0.00041237,98632.00000000,1111,0.0,-0.2
2018-04-16 15:00:00,0.00041176,0.00041990,0.00041111,0.00041500,168576.00000000,1506,19.0,0.0
2018-04-16 16:00:00,0.00041500,0.00042000,0.00041327,0.00041497,79518.00000000,611,28.0,0.0
2018-04-16 17:00:00,0.00041491,0.00041650,0.00041400,0.00041544,57541.00000000,479,19.0,0.0
2018-04-16 18:00:00,0.00041599,0.00041887,0.00041333,0.00041333,152831.00000000,1162,10.0,0.0
2018-04-16 19:00:00,0.00041334,0.00041800,0.00041333,0.00041600,64540.00000000,721,0.0,0.0
2018-04-16 20:00:00,0.00041651,0.00041720,0.00041401,0.00041601,70975.00000000,848,35.0,0.0
2018-04-16 21:00:00,0.00041566,0.00041779,0.00041409,0.00041662,82993.00000000,977,55.0,0.0
2018-04-16 22:00:00,0.00041661,0.00041744,0.00041335,0.00041492,44792.00000000,502,16.0,0.0
2018-04-16 23:00:00,0.00041360,0.00041638,0.00041333,0.00041407,37441.00000000,483,17.0,0.0
2018-04-17 00:00:00,0.00041442,0.00041738,0.00041401,0.00041600,34979.00000000,507,0.0,0.0
2018-04-17 01:00:00,0.00041603,0.00041731,0.00041429,0.00041441,48097.00000000,457,16.0,0.0
2018-04-17 02:00:00,0.00041430,0.00041625,0.00041330,0.00041404,47776.00000000,699,50.0,0.0
2018-04-17 03:00:00,0.00041403,0.00041578,0.00041350,0.00041387,41702.00000000,520,0.0,0.0
2018-04-17 04:00:00,0.00041390,0.00041450,0.00041350,0.00041362,25933.00000000,547,18.0,0.0
2018-04-17 05:00:00,0.00041357,0.00041460,0.00041340,0.00041359,55130.00000000,485,33.0,0.0
2018-04-17 06:00:00,0.00041366,0.00041450,0.00041350,0.00041350,64891.00000000,542,30.0,0.0
2018-04-17 07:00:00,0.00041351,0.00041977,0.00041350,0.00041967,216733.00000000,1330,28.0,0.0
2018-04-17 08:00:00,0.00041967,0.00042195,0.00041843,0.00042166,128076.00000000,1187,27.0,0.0
2018-04-17 09:00:00,0.00042120,0.00042420,0.00042027,0.00042315,136408.00000000,1085,52.0,0.0
2018-04-17 10:00:00,0.00042315,0.00042315,0.00041904,0.00042003,69779.00000000,934,37.0,0.0
2018-04-17 11:00:00,0.00041987,0.00042128,0.00041720,0.00042061,68335.00000000,882,56.0,0.0
2018-04-17 12:00:00,0.00042060,0.00042087,0.00041727,0.00041927,54006.00000000,868,0.0,0.0
2018-04-17 13:00:00,0.00041927,0.00041944,0.00041727,0.00041785,46003.00000000,858,10.0,0.0
2018-04-17 14:00:00,0.00041795,0.00041999,0.00041680,0.00041800,88276.00000000,942,18.0,0.0
2018-04-17 15:00:00,0.00041805,0.00042050,0.00041714,0.00041889,47126.00000000,584,28.0,0.0
2018-04-17 16:00:00,0.00041889,0.00042080,0.00041717,0.00041992,142265.00000000,818,29.0,0.13636363636363635
2018-04-17 17:00:00,0.00041927,0.00042079,0.00041826,0.00041978,43082.00000000,421,20.0,0.0
2018-04-17 18:00:00,0.00041950,0.00042240,0.00041850,0.00041860,82580.00000000,996,30.0,0.0
2018-04-17 19:00:00,0.00041882,0.00042000,0.00041750,0.00041859,115326.00000000,797,11.0,0.0
2018-04-17 20:00:00,0.00041843,0.00042123,0.00041719,0.00042027,44326.00000000,565,0.0,0.0
2018-04-17 21:00:00,0.00042055,0.00042269,0.00041828,0.00041906,40481.00000000,557,69.0,0.0
2018-04-17 22:00:00,0.00041907,0.00042148,0.00041750,0.00041864,50366.00000000,577,16.0,0.0
2018-04-17 23:00:00,0.00041864,0.00042300,0.00041796,0.00042000,45386.00000000,425,0.0,0.0
2018-04-18 00:00:00,0.00042000,0.00042102,0.00041840,0.00041932,62568.00000000,306,0.0,0.0
2018-04-18 01:00:00,0.00041950,0.00041950,0.00041773,0.00041880,18910.00000000,349,16.0,0.0
2018-04-18 02:00:00,0.00041828,0.00041900,0.00041731,0.00041850,27869.00000000,459,50.0,0.0
2018-04-18 03:00:00,0.00041850,0.00041900,0.00041581,0.00041800,70719.00000000,591,53.0,0.0
2018-04-18 04:00:00,0.00041800,0.00041813,0.00041504,0.00041615,25111.00000000,605,18.0,0.0
2018-04-18 05:00:00,0.00041614,0.00041850,0.00041613,0.00041767,29479.00000000,528,33.0,0.0
2018-04-18 06:00:00,0.00041767,0.00041799,0.00041411,0.00041521,101558.00000000,1549,30.0,0.0
2018-04-18 07:00:00,0.00041505,0.00041850,0.00041413,0.00041753,58127.00000000,769,98.0,0.0
2018-04-18 08:00:00,0.00041753,0.00041954,0.00041500,0.00041575,90208.00000000,919,27.0,0.0
2018-04-18 09:00:00,0.00041568,0.00041880,0.00041540,0.00041869,59140.00000000,553,26.0,0.0
2018-04-18 10:00:00,0.00041869,0.00041869,0.00041413,0.00041548,63653.00000000,642,25.0,0.0
2018-04-18 11:00:00,0.00041548,0.00041637,0.00041441,0.00041620,46773.00000000,624,34.0,0.0
2018-04-18 12:00:00,0.00041600,0.00041637,0.00041451,0.00041506,47521.00000000,667,21.0,0.0
2018-04-18 13:00:00,0.00041527,0.00041607,0.00041358,0.00041508,200430.00000000,907,19.0,0.0
2018-04-18 14:00:00,0.00041508,0.00041846,0.00041361,0.00041770,94576.00000000,1086,19.0,0.0
2018-04-18 15:00:00,0.00041761,0.00041853,0.00041498,0.00041810,52162.00000000,819,29.0,0.5208333333333333
2018-04-18 16:00:00,0.00041800,0.00042800,0.00041727,0.00042191,651486.00000000,4623,0.0,0.09999999999999999
2018-04-18 17:00:00,0.00042146,0.00043070,0.00042017,0.00042808,344874.00000000,2724,20.0,0.0
2018-04-18 18:00:00,0.00042799,0.00044050,0.00042464,0.00044040,687097.00000000,4911,62.0,0.0
2018-04-18 19:00:00,0.00044050,0.00044650,0.00043610,0.00044455,450764.00000000,4676,43.0,0.0
2018-04-18 20:00:00,0.00044474,0.00044500,0.00043400,0.00043671,288448.00000000,2270,71.0,-0.08333333333333333
2018-04-18 21:00:00,0.00043630,0.00044320,0.00043258,0.00044100,167794.00000000,1763,42.0,0.0
2018-04-18 22:00:00,0.00044150,0.00044350,0.00043670,0.00043930,125235.00000000,1143,65.0,0.0
2018-04-18 23:00:00,0.00043930,0.00044243,0.00043790,0.00043832,96616.00000000,906,17.0,0.0
2018-04-19 00:00:00,0.00043833,0.00044411,0.00043833,0.00044066,115139.00000000,1009,51.0,0.0
2018-04-19 01:00:00,0.00044089,0.00044510,0.00043888,0.00044241,131474.00000000,1172,0.0,0.0
2018-04-19 02:00:00,0.00044242,0.00044700,0.00044242,0.00044499,157111.00000000,1478,51.0,0.0
2018-04-19 03:00:00,0.00044499,0.00044644,0.00044422,0.00044492,84697.00000000,832,0.0,0.0
2018-04-19 04:00:00,0.00044491,0.00044524,0.00044002,0.00044331,112707.00000000,1472,72.0,0.0
2018-04-19 05:00:00,0.00044331,0.00044395,0.00044057,0.00044215,87492.00000000,1070,17.0,0.0
2018-04-19 06:00:00,0.00044215,0.00044350,0.00044025,0.00044256,102709.00000000,1110,76.0,0.0
2018-04-19 07:00:00,0.00044257,0.00044300,0.00044025,0.00044025,76296.00000000,841,43.0,0.0
2018-04-19 08:00:00,0.00044025,0.00044445,0.00043527,0.00043662,267321.00000000,2020,69.0,0.2333333333333333
2018-04-19 09:00:00,0.00043604,0.00043769,0.00043404,0.00043432,81870.00000000,957,27.0,0.0
2018-04-19 10:00:00,0.00043432,0.00043900,0.00043423,0.00043715,64024.00000000,816,13.0,0.0
2018-04-19 11:00:00,0.00043714,0.00043855,0.00043642,0.00043736,47324.00000000,680,0.0,0.0
2018-04-19 12:00:00,0.00043736,0.00044384,0.00043700,0.00044331,87304.00000000,1464,21.0,0.0
2018-04-19 13:00:00,0.00044383,0.00044400,0.00044100,0.00044154,76433.00000000,1113,39.0,0.0
2018-04-19 14:00:00,0.00044198,0.00044285,0.00043901,0.00044142,97561.00000000,1129,19.0,0.0
2018-04-19 15:00:00,0.00044142,0.00044485,0.00044080,0.00044121,113841.00000000,1066,0.0,0.0
2018-04-19 16:00:00,0.00044123,0.00044999,0.00044121,0.00044870,133491.00000000,2019,0.0,0.0
2018-04-19 17:00:00,0.00044870,0.00045523,0.00044747,0.00044945,307374.00000000,3534,41.0,0.0
2018-04-19 18:00:00,0.00044876,0.00045497,0.00044874,0.00045185,87063.00000000,1068,31.0,0.0
2018-04-19 19:00:00,0.00045185,0.00045630,0.00044849,0.00045378,158787.00000000,1485,44.0,0.0
2018-04-19 20:00:00,0.00045361,0.00045600,0.00045080,0.00045131,142439.00000000,1165,0.0,0.625
2018-04-19 21:00:00,0.00045238,0.00045258,0.00044677,0.00044942,93774.00000000,1261,43.0,0.0
2018-04-19 22:00:00,0.00044941,0.00045350,0.00044742,0.00045204,89813.00000000,1006,0.0,0.0
2018-04-19 23:00:00,0.00045204,0.00045396,0.00045185,0.00045287,34477.00000000,609,18.0,0.0
2018-04-20 00:00:00,0.00045252,0.00045339,0.00044830,0.00045198,67672.00000000,1251,17.0,0.0
2018-04-20 01:00:00,0.00045199,0.00045637,0.00045115,0.00045600,102758.00000000,1080,17.0,0.0
2018-04-20 02:00:00,0.00045630,0.00046001,0.00045000,0.00045050,264609.00000000,2577,17.0,0.0
2018-04-20 03:00:00,0.00045138,0.00045365,0.00044951,0.00045034,67090.00000000,948,0.0,0.0
2018-04-20 04:00:00,0.00045100,0.00045241,0.00044011,0.00044491,213052.00000000,2636,37.0,0.0
2018-04-20 05:00:00,0.00044492,0.00044900,0.00044441,0.00044604,150144.00000000,1164,0.0,0.0
2018-04-20 06:00:00,0.00044568,0.00045152,0.00044441,0.00044909,239186.00000000,1615,46.0,0.0
2018-04-20 07:00:00,0.00044998,0.00045224,0.00044917,0.00045070,95267.00000000,944,29.0,0.0
2018-04-20 08:00:00,0.00045070,0.00045242,0.00044915,0.00045200,91339.00000000,874,42.0,0.0
2018-04-20 09:00:00,0.00045200,0.00045200,0.00044734,0.00044810,60224.00000000,676,54.0,0.0
2018-04-20 10:00:00,0.00044806,0.00044967,0.00044441,0.00044555,49081.00000000,924,0.0,0.0
2018-04-20 11:00:00,0.00044551,0.00046000,0.00044490,0.00045136,188679.00000000,2317,48.0,0.0
2018-04-20 12:00:00,0.00045144,0.00045716,0.00044987,0.00045030,106974.00000000,1324,11.0,0.0
2018-04-20 13:00:00,0.00045022,0.00045030,0.00044550,0.00044784,102072.00000000,1209,51.0,0.0
2018-04-20 14:00:00,0.00044784,0.00044900,0.00044484,0.00044619,118116.00000000,949,60.0,0.0
2018-04-20 15:00:00,0.00044619,0.00044792,0.00044501,0.00044671,42762.00000000,739,0.0,0.0
2018-04-20 16:00:00,0.00044671,0.00044838,0.00044324,0.00044545,85161.00000000,1251,42.0,0.5
2018-04-20 17:00:00,0.00044545,0.00044772,0.00044350,0.00044758,119064.00000000,931,21.0,0.0
2018-04-20 18:00:00,0.00044758,0.00045104,0.00044430,0.00044690,102211.00000000,1431,21.0,0.0
2018-04-20 19:00:00,0.00044750,0.00045000,0.00044460,0.00044999,49859.00000000,846,34.0,0.0
2018-04-20 20:00:00,0.00045000,0.00045136,0.00044711,0.00044817,87928.00000000,897,50.0,0.09999999999999999
2018-04-20 21:00:00,0.00044899,0.00045600,0.00044775,0.00045119,124870.00000000,1748,14.0,0.0
2018-04-20 22:00:00,0.00045119,0.00045805,0.00044735,0.00044850,169982.00000000,2252,17.0,0.0
2018-04-20 23:00:00,0.00044849,0.00045673,0.00044790,0.00045275,110310.00000000,1517,36.0,0.0
2018-04-21 00:00:00,0.00045295,0.00045319,0.00044801,0.00044921,59740.00000000,699,0.0,0.0
2018-04-21 01:00:00,0.00044921,0.00045067,0.00044100,0.00044231,108399.00000000,1156,0.0,0.0
2018-04-21 02:00:00,0.00044241,0.00044449,0.00044100,0.00044319,78512.00000000,728,0.0,0.0
2018-04-21 03:00:00,0.00044319,0.00045000,0.00044245,0.00044592,56371.00000000,808,39.0,0.0
2018-04-21 04:00:00,0.00044666,0.00045239,0.00044594,0.00045033,55430.00000000,818,0.0,0.0
2018-04-21 05:00:00,0.00045041,0.00045125,0.00044485,0.00044705,42453.00000000,646,56.0,0.0
2018-04-21 06:00:00,0.00044705,0.00044707,0.00044403,0.00044661,54182.00000000,683,52.0,0.0
2018-04-21 07:00:00,0.00044664,0.00045000,0.00044304,0.00044449,61940.00000000,1309,49.0,0.0
2018-04-21 08:00:00,0.00044422,0.00044422,0.00044100,0.00044101,118893.00000000,896,16.0,0.0
2018-04-21 09:00:00,0.00044110,0.00044500,0.00043432,0.00043490,169253.00000000,1706,31.0,0.0
2018-04-21 10:00:00,0.00043457,0.00043692,0.00042500,0.00042520,168523.00000000,2204,60.0,0.0
2018-04-21 11:00:00,0.00042500,0.00042800,0.00041705,0.00042544,225464.00000000,2200,0.0,0.0
2018-04-21 12:00:00,0.00042545,0.00043069,0.00042544,0.00042983,76436.00000000,833,0.0,0.0
2018-04-21 13:00:00,0.00043070,0.00043080,0.00042581,0.00042998,58846.00000000,734,0.0,0.0
2018-04-21 14:00:00,0.00043000,0.00043333,0.00042813,0.00043107,63176.00000000,754,11.0,0.0
2018-04-21 15:00:00,0.00043190,0.00045211,0.00043060,0.00044829,222747.00000000,2919,0.0,0.0
2018-04-21 16:00:00,0.00044829,0.00044852,0.00043765,0.00043958,151605.00000000,1821,69.0,0.0
2018-04-21 17:00:00,0.00043958,0.00044618,0.00043857,0.00044108,100232.00000000,930,12.0,0.0
2018-04-21 18:00:00,0.00044107,0.00044125,0.00043502,0.00044124,43831.00000000,789,36.0,0.0
2018-04-21 19:00:00,0.00044124,0.00044166,0.00043502,0.00043873,29962.00000000,704,25.0,0.5
2018-04-21 20:00:00,0.00043864,0.00043977,0.00043638,0.00043771,31808.00000000,492,27.0,0.0
2018-04-21 21:00:00,0.00043793,0.00043977,0.00043685,0.00043719,26380.00000000,451,30.0,0.0
2018-04-21 22:00:00,0.00043723,0.00043893,0.00043659,0.00043708,23277.00000000,364,17.0,0.0
2018-04-21 23:00:00,0.00043772,0.00043772,0.00043184,0.00043250,106131.00000000,859,19.0,0.0
2018-04-22 00:00:00,0.00043287,0.00043709,0.00043184,0.00043330,31969.00000000,637,38.0,0.0
2018-04-22 00:00:00,0.00043287,0.00043709,0.00043184,0.00043330,31969.00000000,637,31.0,0.0
2018-04-22 01:00:00,0.00043328,0.00043414,0.00043083,0.00043178,25224.00000000,558,0.0,0.0
