username,date,retweets,favorites,text
crypto_kitsune,2018-05-09 08:32,19,74,"日本人がそんなに気にしていないけど海外では結構話題になる銘柄置いておきますね $ DBC (Deep Brain Chain) $ REQ (Request Network) $ POWR (Power Ledger) $ TRAC (Origin Trail) $ PRL (Oyster Pearl) $ CRED (Verify) $ SYS (Syscoin) $ GMT (Mercury Protocol) $ RLC (iExec RLC)"
RaceredFree,2018-04-28 05:05,30,49,"Large amounts of sys are being taken off market. The MN voting will create a self incentivised marketing machine. Ico's will be stating @ syscoin network. Airdrops for holding sys. A team that's growing unlike we have ever seen. Blockmarket web, just around the corner. # sys"
El_Crypto_Chapo,2018-04-25 11:17,17,27,"I feel like @ syscoin is completely under the radar right now. One of the highest T/sec, working wallet, marketplace, serves as an ICO platform, and has created an “easy button” for token creation. Oh yeah....masternodes in less than a week is the cherry on top $ SYS https://twitter.com/syscoin/status/988914720982761472 …"
El_Crypto_Chapo,2018-04-24 10:17,17,31,"@ syscoin is making big moves in 1H2018. Huge development roadmap, Binance listing, masternodes coming online in less than a week & now Ledger announcing support! Buckle up - it’s gonna be a wild ride for $ SYS in the coming months https://twitter.com/mycryptoaccount/status/988698148636975105 …"
flyp_me,2018-04-05 17:12,11,21,"Start exchanging # Syscoin with 20 different $ crypto, straight from your private wallet. No account nor verification. Enter the fastest and most private way to get $ SYS https://flyp.me @ syscoin @ Vindyne8pic.twitter.com/jmMr6FKm3i"
jiucrypto,2018-04-05 16:33,0,4,"Mentioned projects: $ NEBL @ NeblioTeam, $ PIVX @ _pivx , $ SYS @ syscoin, $ XZC @ zcoinofficial, $ BIS @ bismuth_cz, $ XSPEC @ SpectreCoin, $ EQT @ Equi_Trader, $ XSN @ XSNofficial, $ BLOCK @ The_Blocknet, $ RADS @ RadiumCore, $ BLK @ CoinBlack , $ MUE @ MonetaryUnit"
Vindyne8,2018-04-05 15:10,10,11,"# Syscoin Rebranding Update http://bit.ly/2CapF55 $ SYS # fintech # identity # blockchain # bitcoinpic.twitter.com/srUalj39F8"
Welcome_Crypto,2018-04-05 15:03,12,27,"Are $ Sys Masternodes going to be a game changer? Will # syscoin start challenging centralized solution in 2018? @ syscoin Follow me for more # crypto cards, fundamental analysis & a partnered giveaway coming.pic.twitter.com/OUStGecxWO"
Vindyne8,2018-04-05 10:09,9,11,"The Most Undervalued Project in the Crypto World (Not for Long) # Syscoin http://bit.ly/2H3YPKL # fintech $ SYS # bitcoinpic.twitter.com/GPpUSsClXh"
CryptoSportBets,2018-04-05 03:48,0,1,"Syscoin (SYS) is accepted at http://CRYPTOSPORTSBET.WORLD  come check us out at https://cryptosportsbet.world  30% first deposit bonus details here https://cryptosportsbet.world/eng/pages/bonus @ syscoin @syscoinofficiaI @ SyscoinMarketpic.twitter.com/gPNI2Mpend"
fintechbloq,2018-04-05 02:53,0,0,"Syscoin | $ SYS | Business on the Blockchain https://ift.tt/2IqGAPt  “Syscoin is a cryptocurrency which features the world’s first decentralized marketplace directly in the wallet. The decentralized market allows for near-instant payment-upon-purchase, near… source"
Vindyne8,2018-04-04 20:22,8,9,"Check out @ BTCTN's Blockchain 2025's podcast `Online Marketplaces` featuring # Syscoin and more! (Hosted by: @ MattAaron & @ NickyPapersNY) http://bit.ly/2op41Aa # fintech @ sys_whale $ SYS # bitcoin # amazon # ebaypic.twitter.com/Xtk8tcdVpb"
cointakvim,2018-04-04 17:00,0,8,"Yayınlama 30 Nisan 2018 $ SYS # SYS # Syscoin (SYS) 3.0 sürümüne güncellenecek. https://www.cointakvim.com/etkinlik/3-0-surumune-guncellenecek/ … # cointakvim # kriptopara # kriptohaber # bitcoin # altcoin"
sys_whale,2018-04-04 01:02,3,6,"Get 24/7 monitoring of your @ syscoin # masternodes and never be worried about having to check in on them to see if they are stable and running. Sign up today with @ mnodeonlinehttps://twitter.com/mnodeonline/status/981233900268728321 …"
CoinTopper,2018-04-03 21:26,3,6,"Update of the day for Syscoin @ syscoin # Syscoin # SYS # crypto # cryptocurrency # CoinTopperpic.twitter.com/utLUY96HnV"
CryptoStatsBot,2018-04-03 21:00,0,0,"Biggest Gainers (1 hr) High Performance Blockchain $ HPB 10.66% Monaco $ MCO 2.73% Cryptonex $ CNX 2.48% Syscoin $ SYS 1.12% Ontology $ ONT 0.91%"
CryptoStatsBot,2018-04-03 18:00,0,0,"Biggest Losers (1 hr) Waltonchain $ WTC -5.57% Oyster $ PRL -3.22% Syscoin $ SYS -2.34% Bitcore $ BTX -2.16% ReddCoin $ RDD -1.78%"
Cryptogeeks,2018-04-03 14:00,0,1,"Masternodes are coming as part of the roadmap for Syscoin (SYS) - http://cryptogeeks.com/masternodes-are-coming-part-roadmap-syscoin-sys …"
CoinTradingBot,2018-04-03 09:00,1,2,"Top 100 avg 1h return: -0.0±1.3%; 45 up, 55 down $ BTC -0.2% $ ETH 0.1% Best: 4.0% $ XVG @ vergecurrency 3.4% $ GNX @ GenaroNetwork 2.9% $ SYS @ syscoin Top 101-200 avg 1h return: 0.3±2.3%; 54 up, 46 down Best: 9.2% $ MCO @ monaco_card 7.3% $ PLR @ PillarWallet 5.6% $ XDN @ XDNCommunity"
AmericanBanking,2018-04-03 03:55,0,0,"$ SYS - Syscoin # SYS Reaches 24-Hour Volume of $1.98 Million https://goo.gl/fb/pzxdXJ"
cryptos_lover,2018-04-02 18:10,5,11,"$ Sys / $ Bnb pair Syscoin / Binance just awesome @ binance @ cz_binance @ syscoin @Richtopia @ BlockFoundry # cryptocurrency # decentralized # ebay # amazonpic.twitter.com/BbTRRK6e7h"
CryptoStatsBot,2018-04-02 10:00,0,1,"Biggest Gainers (1 hr) Komodo $ KMD 5.12% Mithril $ MITH 4.56% Verge $ XVG 3.71% Syscoin $ SYS 3.04% Kyber Network $ KNC 2.76%"
AmericanBanking,2018-04-01 18:52,0,0,"$ SYS - Syscoin Price Reaches $0.27 on Exchanges # SYS https://goo.gl/fb/Uhd4hG"
Vindyne8,2018-04-01 15:23,8,10,"Great article about @ syscoin via @ IBTimes (International Business Times): What Is # Syscoin? Cheaper # Bitcoin Alternative Receives Millions In Funding. http://bit.ly/2Hnbw3u # fintech $ SYS # bitcoinpic.twitter.com/VvWNnKRi6N"
Vindyne8,2018-04-01 10:22,11,13,"# Syscoin added 6 new developers! # blockchain # developers dev team #2 formed http://bit.ly/2nusBA5 $ SYS # fintech # identity # blockchain # bitcoinpic.twitter.com/CI3mZyKkW9"
CoinTradingBot,2018-04-01 10:00,0,0,"Top 100 avg 1h return: -0.1±1.0%; 42 up, 57 down $ BTC 0.2% $ ETH -0.1% Best: 2.6% $ RHOC @ rchain_coop 2.6% $ SYS @ syscoin 2.3% $ XVG @ vergecurrency Top 101-200 avg 1h return: -0.5±2.1%; 41 up, 59 down Best: 3.0% $ TKY @ thekeyvip 2.4% $ EVN @ envion_org 2.2% $ CRPT @ crypterium"
AnalysisInChain,2018-04-01 08:08,0,0,"SYS Current Price (USD): $ 0.2599 Vol: SYS 195.38 Change (24h): -6.75% $ SYS # Syscoin"
hamokadri,2018-04-01 05:42,0,0,"Binance Lists Syscoin (SYS) https://support.binance.com/hc/en-us/articles/360002185452-Binance-Lists-Syscoin-SYS- …"
Vindyne8,2018-04-01 05:17,11,12,"# Binance Lists # Syscoin ( $ SYS )! http://bit.ly/2GjhGAK # fintech # bitcoin # decentralized # marketplacepic.twitter.com/1XXKJAtIO1"
cryptoknocks,2018-04-01 04:00,0,0,"BTC-SYS AskRate: 0.00003954 # Bittrex # SYS $ SYS # SysCoin # altcoin # crypto # cryptocurrency FOLLOW for PROFIT"
CoinTradingBot,2018-04-01 04:00,0,0,"Top 100 avg 1h return: -0.0±0.9%; 41 up, 55 down $ BTC 0.1% $ ETH 0.0% Best: 4.2% $ XPA @ XPAtwopointoh 3.3% $ PIVX @ _pivx 2.2% $ SYS @ syscoin Top 101-200 avg 1h return: -0.6±1.6%; 33 up, 67 down Best: 5.3% $ XP @ thebigxp 2.9% $ PAYX @ paypex 1.6% $EMC2 @ einsteiniumcoin # cryptocurrency"
