date,open,high,low,close,volume,number of trades,Zcash ZEC,sentiment
2018-04-11 20:00:00,0.02627900,0.02633400,0.02621600,0.02626500,120.31300000,253,21.0,0.0
2018-04-11 21:00:00,0.02626500,0.02636700,0.02605600,0.02624800,145.39500000,223,25.0,0.0
2018-04-11 22:00:00,0.02624400,0.02648600,0.02617300,0.02639100,206.51000000,270,15.0,0.0
2018-04-11 23:00:00,0.02639100,0.02657500,0.02631200,0.02656000,443.20200000,747,31.0,0.0
2018-04-12 00:00:00,0.02656000,0.02698000,0.02649100,0.02691800,726.64200000,1480,16.0,0.0
2018-04-12 01:00:00,0.02691800,0.02695700,0.02651500,0.02681900,682.25200000,1632,30.0,0.0
2018-04-12 02:00:00,0.02683800,0.02702000,0.02678500,0.02691700,554.03600000,499,16.0,0.0
2018-04-12 03:00:00,0.02691800,0.02703500,0.02688500,0.02699000,816.74700000,735,49.0,0.0
2018-04-12 04:00:00,0.02694700,0.02717000,0.02688500,0.02700300,714.39700000,756,17.0,0.0
2018-04-12 05:00:00,0.02700300,0.02708000,0.02665100,0.02684200,820.11800000,1329,46.0,0.0
2018-04-12 06:00:00,0.02688300,0.02707100,0.02666600,0.02696500,370.54700000,484,28.0,0.0
2018-04-12 07:00:00,0.02689100,0.02706400,0.02682600,0.02691400,212.96000000,368,52.0,0.0
2018-04-12 08:00:00,0.02689000,0.02700000,0.02685700,0.02688500,187.31700000,253,50.0,0.0
2018-04-12 09:00:00,0.02686500,0.02720000,0.02686300,0.02707300,326.88000000,351,48.0,0.0
2018-04-12 10:00:00,0.02696600,0.02704600,0.02687300,0.02689900,158.12800000,294,23.0,0.0
2018-04-12 11:00:00,0.02690800,0.02695700,0.02600000,0.02634800,1907.92600000,2618,42.0,0.0
2018-04-12 12:00:00,0.02625400,0.02675000,0.02611700,0.02674300,898.60000000,990,10.0,0.0
2018-04-12 13:00:00,0.02671600,0.02678600,0.02656200,0.02657800,448.83800000,600,35.0,0.0
2018-04-12 14:00:00,0.02657800,0.02700000,0.02653200,0.02671600,489.31700000,604,26.0,0.0
2018-04-12 15:00:00,0.02672900,0.02689600,0.02660000,0.02673800,588.95300000,576,26.0,0.0
2018-04-12 16:00:00,0.02673800,0.02678400,0.02651900,0.02652700,187.57000000,303,27.0,0.0
2018-04-12 17:00:00,0.02655900,0.02669600,0.02640000,0.02659100,214.59100000,370,37.0,0.0
2018-04-12 18:00:00,0.02659100,0.02677000,0.02650200,0.02661700,164.40400000,309,57.0,0.0
2018-04-12 19:00:00,0.02665000,0.02683000,0.02651300,0.02668100,279.07700000,416,40.0,0.0
2018-04-12 20:00:00,0.02668000,0.02723000,0.02658500,0.02722000,740.14200000,1479,67.0,0.0
2018-04-12 21:00:00,0.02722000,0.02739400,0.02695300,0.02735900,808.66400000,1620,52.0,0.0
2018-04-12 22:00:00,0.02733800,0.02742900,0.02711700,0.02738700,325.77800000,500,30.0,0.0
2018-04-12 23:00:00,0.02728100,0.02745000,0.02725900,0.02743300,324.18100000,444,16.0,0.0
2018-04-13 00:00:00,0.02742000,0.02757000,0.02712100,0.02721700,676.33900000,1361,0.0,0.0
2018-04-13 01:00:00,0.02716900,0.02736900,0.02711300,0.02722400,365.26000000,413,31.0,0.0
2018-04-13 02:00:00,0.02722900,0.02748300,0.02709200,0.02738500,686.86000000,502,65.0,0.0
2018-04-13 03:00:00,0.02730200,0.02757400,0.02717900,0.02739800,574.64200000,514,50.0,0.0
2018-04-13 04:00:00,0.02740700,0.02760000,0.02726300,0.02739200,316.30500000,381,34.0,0.0
2018-04-13 05:00:00,0.02729500,0.02764800,0.02729500,0.02764800,433.49500000,439,0.0,0.0
2018-04-13 06:00:00,0.02765000,0.02775000,0.02740000,0.02753400,769.88800000,1544,57.0,0.0
2018-04-13 07:00:00,0.02753400,0.02755000,0.02700600,0.02711600,379.26600000,757,40.0,0.0
2018-04-13 08:00:00,0.02717100,0.02743900,0.02700000,0.02731900,633.74000000,982,64.0,0.0
2018-04-13 09:00:00,0.02728100,0.02753400,0.02708000,0.02732500,560.45800000,929,74.0,0.0
2018-04-13 10:00:00,0.02732500,0.02745500,0.02708400,0.02738000,256.87700000,461,12.0,0.0
2018-04-13 11:00:00,0.02740200,0.02810400,0.02740200,0.02810000,983.01400000,1309,53.0,0.0
2018-04-13 12:00:00,0.02810000,0.02850000,0.02770000,0.02788700,1667.81900000,3512,60.0,0.0
2018-04-13 13:00:00,0.02791900,0.02841900,0.02786400,0.02797200,594.26900000,1189,9.0,0.0
2018-04-13 14:00:00,0.02796700,0.02810000,0.02775000,0.02787700,328.15300000,540,27.0,0.0
2018-04-13 15:00:00,0.02780600,0.02791100,0.02759000,0.02762900,218.90900000,416,18.0,0.0
2018-04-13 16:00:00,0.02763100,0.02872400,0.02759500,0.02869700,653.75800000,1349,9.0,0.0
2018-04-13 17:00:00,0.02871000,0.02967300,0.02862400,0.02958300,2885.17800000,5622,19.0,0.0
2018-04-13 18:00:00,0.02958200,0.02983000,0.02946300,0.02983000,610.14300000,861,20.0,0.0
2018-04-13 19:00:00,0.02983800,0.02995600,0.02954600,0.02974400,489.74800000,1108,53.0,0.21666666666666667
2018-04-13 20:00:00,0.02971900,0.02978100,0.02865300,0.02874900,786.51000000,983,35.0,0.0
2018-04-13 21:00:00,0.02866900,0.02920000,0.02852200,0.02898200,394.06000000,617,40.0,0.0
2018-04-13 22:00:00,0.02896800,0.02916700,0.02815000,0.02832800,556.65500000,635,0.0,0.0
2018-04-13 23:00:00,0.02832800,0.02930700,0.02816000,0.02904900,429.89900000,510,34.0,0.0
2018-04-14 00:00:00,0.02901100,0.02909700,0.02880100,0.02886800,385.78300000,434,69.0,0.0
2018-04-14 01:00:00,0.02882900,0.02965700,0.02850300,0.02951800,561.96100000,545,17.0,0.0
2018-04-14 02:00:00,0.02951800,0.02993100,0.02921900,0.02939900,422.17900000,589,34.0,0.0
2018-04-14 03:00:00,0.02939900,0.02948600,0.02910500,0.02912300,147.58600000,305,54.0,0.0
2018-04-14 04:00:00,0.02917800,0.02923200,0.02885000,0.02902400,164.63200000,329,18.0,0.0
2018-04-14 05:00:00,0.02900700,0.02900700,0.02876000,0.02876000,84.03500000,187,0.0,0.0
2018-04-14 06:00:00,0.02876000,0.02884600,0.02863500,0.02873100,153.01300000,325,16.0,0.0
2018-04-14 07:00:00,0.02873200,0.02900000,0.02861900,0.02899300,215.28100000,376,0.0,0.0
2018-04-14 08:00:00,0.02899300,0.02909500,0.02851300,0.02868400,246.24300000,479,15.0,0.0
2018-04-14 09:00:00,0.02867400,0.02880000,0.02853700,0.02871500,129.60600000,223,73.0,0.0
2018-04-14 10:00:00,0.02871400,0.02884300,0.02815000,0.02816000,285.93900000,567,14.0,0.0
2018-04-14 11:00:00,0.02815000,0.02848800,0.02810300,0.02840900,154.39100000,423,13.0,0.0
2018-04-14 12:00:00,0.02838900,0.02838900,0.02770000,0.02770000,320.42700000,704,12.0,0.0
2018-04-14 13:00:00,0.02778500,0.02784700,0.02760100,0.02774800,296.98300000,585,11.0,0.0
2018-04-14 14:00:00,0.02783800,0.02785300,0.02760100,0.02770100,289.35100000,481,53.0,0.0
2018-04-14 15:00:00,0.02770200,0.02795900,0.02745600,0.02786300,730.46900000,627,0.0,0.0
2018-04-14 16:00:00,0.02788500,0.02803800,0.02767700,0.02791100,341.62200000,486,10.0,0.0
2018-04-14 17:00:00,0.02799900,0.02813900,0.02782900,0.02805500,238.96400000,349,53.0,0.0
2018-04-14 18:00:00,0.02800900,0.02809000,0.02758000,0.02774900,235.86600000,409,33.0,0.0
2018-04-14 19:00:00,0.02771900,0.02780600,0.02737900,0.02775800,816.69200000,901,82.0,0.0
2018-04-14 20:00:00,0.02775800,0.02800000,0.02769400,0.02791100,151.90300000,287,38.0,0.0
2018-04-14 21:00:00,0.02791100,0.02799800,0.02765700,0.02766300,142.32800000,211,0.0,0.0
2018-04-14 22:00:00,0.02772700,0.02788100,0.02760200,0.02785300,90.11400000,266,47.0,0.0
2018-04-14 23:00:00,0.02778000,0.02800000,0.02766100,0.02770400,188.41800000,275,0.0,0.0
2018-04-15 00:00:00,0.02770100,0.02785300,0.02760000,0.02775300,149.82100000,238,52.0,0.0
2018-04-15 00:00:00,0.02770100,0.02785300,0.02760000,0.02775300,149.82100000,238,42.0,0.0
2018-04-15 01:00:00,0.02770700,0.02778000,0.02760100,0.02777900,130.96300000,178,56.0,0.0
2018-04-15 02:00:00,0.02777900,0.02800000,0.02772900,0.02778800,417.48800000,470,56.0,0.0
2018-04-15 03:00:00,0.02779000,0.02788700,0.02777400,0.02784300,250.48300000,168,58.0,0.0
2018-04-15 04:00:00,0.02784300,0.02799800,0.02784300,0.02798400,128.83500000,256,45.0,0.0
2018-04-15 05:00:00,0.02797400,0.02803900,0.02786200,0.02800000,219.26700000,304,14.0,0.0
2018-04-15 06:00:00,0.02802100,0.02819300,0.02791700,0.02791900,363.10800000,414,27.0,0.0
2018-04-15 07:00:00,0.02797800,0.02804600,0.02780100,0.02785000,163.88400000,209,75.0,0.0
2018-04-15 08:00:00,0.02789400,0.02790700,0.02760000,0.02771400,154.98800000,350,12.0,0.0
2018-04-15 09:00:00,0.02770400,0.02794100,0.02770400,0.02781700,124.97900000,257,23.0,0.0
2018-04-15 10:00:00,0.02781400,0.02785900,0.02771000,0.02779500,110.46600000,154,11.0,0.0
2018-04-15 11:00:00,0.02779500,0.02785000,0.02760000,0.02776200,487.83600000,501,21.0,0.0
2018-04-15 12:00:00,0.02774600,0.02785000,0.02774500,0.02784700,845.62200000,384,10.0,0.0
2018-04-15 13:00:00,0.02784700,0.02815500,0.02775500,0.02804000,379.72400000,827,26.0,0.0
2018-04-15 14:00:00,0.02798800,0.02821000,0.02791200,0.02814400,312.51700000,608,16.0,0.0
2018-04-15 15:00:00,0.02810200,0.02814900,0.02800800,0.02808500,396.90800000,437,32.0,0.0
2018-04-15 16:00:00,0.02808500,0.02814000,0.02777500,0.02780500,394.39600000,598,72.0,0.0
2018-04-15 17:00:00,0.02777600,0.02796100,0.02756400,0.02772900,400.06700000,590,16.0,0.0
2018-04-15 18:00:00,0.02772900,0.02780000,0.02768000,0.02775900,286.31300000,422,49.0,0.0
2018-04-15 19:00:00,0.02776900,0.02780000,0.02772100,0.02772400,176.58400000,314,17.0,0.0
2018-04-15 20:00:00,0.02772100,0.02780000,0.02772100,0.02775100,178.43300000,234,19.0,0.0
2018-04-15 21:00:00,0.02775200,0.02789700,0.02771000,0.02789700,189.29100000,325,55.0,0.0
2018-04-15 22:00:00,0.02786000,0.02789600,0.02770100,0.02782600,127.80700000,244,37.0,0.0
2018-04-15 23:00:00,0.02776200,0.02785200,0.02770300,0.02783700,137.52800000,272,39.0,0.0
2018-04-16 00:00:00,0.02783500,0.02805600,0.02778000,0.02804900,138.21500000,472,0.0,0.0
2018-04-16 01:00:00,0.02795300,0.02806600,0.02788300,0.02797900,507.30400000,766,12.0,0.0
2018-04-16 02:00:00,0.02793100,0.02801500,0.02771100,0.02781000,321.89100000,501,38.0,0.0
2018-04-16 03:00:00,0.02781100,0.02789500,0.02768000,0.02776100,150.92800000,237,40.0,0.0
2018-04-16 04:00:00,0.02771700,0.02792600,0.02760100,0.02760500,225.69300000,337,0.0,0.0
2018-04-16 05:00:00,0.02760500,0.02776000,0.02735700,0.02739600,290.68900000,609,12.0,0.0
2018-04-16 06:00:00,0.02735700,0.02754100,0.02721500,0.02740700,391.91700000,820,0.0,0.0
2018-04-16 07:00:00,0.02740700,0.02765100,0.02725100,0.02735400,189.88800000,330,41.0,0.0
2018-04-16 08:00:00,0.02736000,0.02748300,0.02733100,0.02748300,190.28900000,236,20.0,0.0
2018-04-16 09:00:00,0.02741200,0.02768100,0.02736500,0.02756400,235.98100000,394,9.0,0.0
2018-04-16 10:00:00,0.02753300,0.02760000,0.02736700,0.02758900,101.99500000,260,18.0,0.0
2018-04-16 11:00:00,0.02751700,0.02756200,0.02737400,0.02737400,174.84400000,280,17.0,0.0
2018-04-16 12:00:00,0.02744000,0.02799400,0.02740100,0.02740100,1250.63900000,1188,15.0,0.0
2018-04-16 13:00:00,0.02752200,0.02782400,0.02737800,0.02775500,610.21500000,554,14.0,0.0
2018-04-16 14:00:00,0.02775500,0.02784800,0.02766900,0.02768100,613.50200000,331,7.0,0.0
2018-04-16 15:00:00,0.02770300,0.02777400,0.02742100,0.02758200,284.17800000,386,21.0,0.0
2018-04-16 16:00:00,0.02748800,0.02768200,0.02740300,0.02748300,185.23900000,281,21.0,0.0
2018-04-16 17:00:00,0.02748500,0.02760900,0.02740100,0.02747700,226.50300000,278,14.0,0.0
2018-04-16 18:00:00,0.02748900,0.02768200,0.02739100,0.02745900,135.75800000,214,0.0,0.0
2018-04-16 19:00:00,0.02742100,0.02786600,0.02742000,0.02778900,640.74500000,568,8.0,0.0
2018-04-16 20:00:00,0.02779000,0.02788800,0.02774500,0.02779200,197.47600000,267,17.0,0.0
2018-04-16 21:00:00,0.02779200,0.02781700,0.02762600,0.02773500,228.46700000,213,10.0,0.0
2018-04-16 22:00:00,0.02774100,0.02800000,0.02764300,0.02792200,468.54500000,602,12.0,0.0
2018-04-16 23:00:00,0.02784200,0.02800000,0.02780100,0.02791900,451.36300000,312,0.0,0.0
2018-04-17 00:00:00,0.02791900,0.02803000,0.02791800,0.02791900,218.85000000,275,37.0,0.0
2018-04-17 01:00:00,0.02794300,0.02797900,0.02774400,0.02779900,220.62000000,316,12.0,0.0
2018-04-17 02:00:00,0.02779900,0.02786400,0.02760200,0.02770000,132.48700000,281,50.0,0.0
2018-04-17 03:00:00,0.02776500,0.02784200,0.02770000,0.02774100,176.46500000,183,26.0,0.0
2018-04-17 04:00:00,0.02774100,0.02792100,0.02760200,0.02789900,290.24300000,540,13.0,0.0
2018-04-17 05:00:00,0.02789900,0.02804000,0.02781200,0.02794600,247.71300000,372,12.0,0.0
2018-04-17 06:00:00,0.02795300,0.02805900,0.02780500,0.02780700,449.71900000,457,11.0,0.0
2018-04-17 07:00:00,0.02784600,0.02805900,0.02770000,0.02800000,372.68600000,668,21.0,0.0
2018-04-17 08:00:00,0.02800000,0.02807000,0.02780300,0.02797100,283.39200000,469,100.0,0.0
2018-04-17 09:00:00,0.02804200,0.02805400,0.02757600,0.02778100,782.29700000,1149,48.0,0.0
2018-04-17 10:00:00,0.02778100,0.02794400,0.02750000,0.02759600,731.80000000,1006,9.0,0.0
2018-04-17 11:00:00,0.02758000,0.02782000,0.02750100,0.02775900,353.73800000,473,8.0,0.0
2018-04-17 12:00:00,0.02775900,0.02800000,0.02771800,0.02799300,448.72000000,691,15.0,0.0
2018-04-17 13:00:00,0.02799300,0.02806900,0.02782500,0.02790000,336.43000000,421,14.0,0.0
2018-04-17 14:00:00,0.02788000,0.02801400,0.02772500,0.02790000,418.05500000,479,28.0,0.0
2018-04-17 15:00:00,0.02791300,0.02802700,0.02785400,0.02797000,250.35900000,327,28.0,0.0
2018-04-17 16:00:00,0.02797000,0.02805000,0.02790000,0.02795100,213.09100000,306,22.0,0.0
2018-04-17 17:00:00,0.02795100,0.02813000,0.02795000,0.02807200,394.31900000,567,44.0,0.0
2018-04-17 18:00:00,0.02799400,0.02812400,0.02791000,0.02802200,366.93400000,583,15.0,0.0
2018-04-17 19:00:00,0.02807600,0.02809000,0.02786200,0.02797700,502.06700000,494,23.0,0.0
2018-04-17 20:00:00,0.02797800,0.02815000,0.02786800,0.02812300,278.07500000,378,9.0,0.0
2018-04-17 21:00:00,0.02811200,0.02820000,0.02799000,0.02805800,476.22200000,418,21.0,0.0
2018-04-17 22:00:00,0.02813700,0.02817700,0.02790000,0.02801100,804.85500000,489,48.0,0.0
2018-04-17 23:00:00,0.02804300,0.02827500,0.02799000,0.02809500,301.02600000,411,25.0,0.0
2018-04-18 00:00:00,0.02809600,0.02838200,0.02808900,0.02820000,242.97100000,482,12.0,0.0
2018-04-18 01:00:00,0.02823000,0.02840000,0.02813500,0.02816000,215.90100000,316,24.0,0.0
2018-04-18 02:00:00,0.02814200,0.02827800,0.02813500,0.02824000,175.66500000,242,12.0,0.0
2018-04-18 03:00:00,0.02824000,0.02843100,0.02824000,0.02830900,219.78600000,302,39.0,0.0
2018-04-18 04:00:00,0.02830800,0.02843800,0.02810300,0.02832200,917.01000000,939,13.0,0.0
2018-04-18 05:00:00,0.02829800,0.02900000,0.02818700,0.02900000,1702.95000000,2950,0.0,0.0
2018-04-18 06:00:00,0.02900000,0.02930400,0.02854400,0.02899600,2805.99100000,5790,56.0,0.0
2018-04-18 07:00:00,0.02899500,0.02930000,0.02884200,0.02914900,765.00500000,1369,21.0,0.0
2018-04-18 08:00:00,0.02914900,0.02926900,0.02905900,0.02926000,519.60800000,961,40.0,0.0
2018-04-18 09:00:00,0.02925400,0.02926900,0.02900000,0.02912900,432.55500000,663,19.0,0.0
2018-04-18 10:00:00,0.02912900,0.02927000,0.02896500,0.02909200,453.07800000,473,28.0,0.0
2018-04-18 11:00:00,0.02917600,0.02932400,0.02907700,0.02932400,470.55200000,907,17.0,0.0
2018-04-18 12:00:00,0.02932400,0.02949900,0.02914900,0.02925000,624.70600000,906,8.0,0.0
2018-04-18 13:00:00,0.02916300,0.02959700,0.02912900,0.02959700,1162.33500000,1307,14.0,0.0
2018-04-18 14:00:00,0.02942400,0.02958400,0.02932900,0.02946100,834.99300000,885,7.0,0.0
2018-04-18 15:00:00,0.02945900,0.02975100,0.02932100,0.02950000,1005.14200000,1310,22.0,0.0
2018-04-18 16:00:00,0.02950000,0.02961100,0.02930000,0.02956600,682.30200000,1194,22.0,0.0
2018-04-18 17:00:00,0.02950100,0.02972900,0.02943200,0.02972600,308.12800000,792,30.0,0.0
2018-04-18 18:00:00,0.02965000,0.02980900,0.02957900,0.02975600,726.63300000,767,31.0,0.0
2018-04-18 19:00:00,0.02975600,0.03050000,0.02962200,0.03036700,1460.98200000,1834,0.0,0.0
2018-04-18 20:00:00,0.03036700,0.03050000,0.02962000,0.03014400,2409.18600000,5890,26.0,0.0
2018-04-18 21:00:00,0.03014400,0.03046600,0.03007000,0.03036400,612.88900000,1652,31.0,0.0
2018-04-18 22:00:00,0.03036400,0.03050000,0.03026000,0.03049700,444.68600000,1184,60.0,0.0
2018-04-18 23:00:00,0.03049200,0.03055100,0.03019000,0.03044300,504.34200000,1189,0.0,0.0
2018-04-19 00:00:00,0.03044200,0.03044200,0.03012800,0.03039700,786.54700000,1035,63.0,0.0
2018-04-19 01:00:00,0.03039700,0.03042900,0.03007400,0.03028800,503.06800000,1234,25.0,0.0
2018-04-19 02:00:00,0.03028800,0.03039500,0.03005900,0.03023200,408.98400000,1022,25.0,0.0
2018-04-19 03:00:00,0.03029300,0.03039900,0.03021900,0.03036700,330.47800000,647,53.0,0.0
2018-04-19 04:00:00,0.03039700,0.03040100,0.03000600,0.03018300,442.36900000,981,0.0,0.0
2018-04-19 05:00:00,0.03009600,0.03019600,0.02999700,0.03000300,531.46500000,1351,38.0,0.0
2018-04-19 06:00:00,0.03000300,0.03003800,0.02980100,0.02990700,422.61200000,982,45.0,0.0
2018-04-19 07:00:00,0.02990700,0.03000400,0.02958100,0.02969300,596.72700000,1377,42.0,0.0
2018-04-19 08:00:00,0.02970400,0.02976600,0.02940000,0.02955500,441.10200000,1131,10.0,0.0
2018-04-19 09:00:00,0.02961500,0.02967500,0.02935000,0.02946200,282.54100000,570,10.0,0.0
2018-04-19 10:00:00,0.02946200,0.02982600,0.02946100,0.02973800,386.57500000,773,38.0,0.0
2018-04-19 11:00:00,0.02971100,0.03008500,0.02971100,0.02994500,365.05800000,713,9.0,0.0
2018-04-19 12:00:00,0.02994400,0.03025000,0.02992000,0.03024300,266.51800000,669,32.0,0.0
2018-04-19 13:00:00,0.03024300,0.03051100,0.03013200,0.03051100,657.70300000,1790,36.0,0.0
2018-04-19 14:00:00,0.03051100,0.03079400,0.03024900,0.03072500,1076.54800000,2546,36.0,0.0
2018-04-19 15:00:00,0.03078800,0.03099900,0.03072500,0.03098000,469.20900000,1238,29.0,0.0
2018-04-19 16:00:00,0.03097800,0.03130000,0.03062000,0.03081700,1768.03700000,4319,45.0,0.0
2018-04-19 17:00:00,0.03081700,0.03163000,0.03068700,0.03151400,2735.02400000,6193,31.0,0.0
2018-04-19 18:00:00,0.03151400,0.03159300,0.03098800,0.03119100,872.27800000,1865,8.0,0.0
2018-04-19 19:00:00,0.03119100,0.03132500,0.03099100,0.03132500,604.14200000,1943,8.0,0.0
2018-04-19 20:00:00,0.03127300,0.03163300,0.03127300,0.03144200,689.36900000,1470,27.0,0.0
2018-04-19 21:00:00,0.03144200,0.03150900,0.03125500,0.03150800,443.70200000,831,74.0,0.0
2018-04-19 22:00:00,0.03145600,0.03180900,0.03134500,0.03180000,414.08700000,883,37.0,0.0
2018-04-19 23:00:00,0.03175300,0.03218500,0.03160900,0.03191800,1369.18500000,3263,26.0,0.0
2018-04-20 00:00:00,0.03191800,0.03196600,0.03153000,0.03170100,448.09100000,1263,77.0,0.0
2018-04-20 01:00:00,0.03170100,0.03196600,0.03140200,0.03183100,612.36300000,1461,13.0,0.0
2018-04-20 02:00:00,0.03183100,0.03196500,0.03147900,0.03163700,671.89900000,1768,13.0,0.0
2018-04-20 03:00:00,0.03170000,0.03170100,0.03125200,0.03157300,705.84100000,1504,27.0,0.0
2018-04-20 04:00:00,0.03157300,0.03159000,0.03100500,0.03113400,948.26400000,1814,41.0,0.0
2018-04-20 05:00:00,0.03113400,0.03132300,0.03082600,0.03125400,576.64600000,1269,13.0,0.0
2018-04-20 06:00:00,0.03129400,0.03141100,0.03110800,0.03124000,377.02300000,610,58.0,0.0
2018-04-20 07:00:00,0.03129100,0.03137800,0.03110800,0.03127500,314.89300000,717,43.0,0.0
2018-04-20 08:00:00,0.03127400,0.03147500,0.03118200,0.03124900,279.44300000,647,42.0,0.0
2018-04-20 09:00:00,0.03125000,0.03134300,0.03092300,0.03110500,261.41500000,568,20.0,0.0
2018-04-20 10:00:00,0.03108900,0.03120000,0.03087700,0.03114400,414.63600000,1092,0.0,0.0
2018-04-20 11:00:00,0.03118900,0.03137200,0.03112100,0.03132500,556.98600000,1181,27.0,0.0
2018-04-20 12:00:00,0.03132800,0.03163900,0.03121000,0.03154800,446.65400000,1351,24.0,0.0
2018-04-20 13:00:00,0.03160000,0.03168700,0.03126800,0.03136000,445.52200000,838,38.0,0.0
2018-04-20 14:00:00,0.03136200,0.03140800,0.03125000,0.03133900,230.56700000,497,30.0,0.0
2018-04-20 15:00:00,0.03134200,0.03155000,0.03127300,0.03145700,240.31500000,649,30.0,0.0
2018-04-20 16:00:00,0.03146900,0.03207700,0.03132600,0.03203200,505.92300000,1335,23.0,-0.03125
2018-04-20 17:00:00,0.03207700,0.03239500,0.03168000,0.03226500,910.28600000,2912,31.0,0.0
2018-04-20 18:00:00,0.03224300,0.03241100,0.03189000,0.03236300,1645.66000000,4624,32.0,0.0
2018-04-20 19:00:00,0.03236300,0.03266800,0.03224400,0.03260600,512.17800000,1590,8.0,0.0
2018-04-20 20:00:00,0.03260700,0.03308600,0.03259700,0.03304200,778.01800000,1667,28.0,0.012499999999999997
2018-04-20 21:00:00,0.03308100,0.03310100,0.03236700,0.03309600,2374.45200000,7128,11.0,0.15
2018-04-20 22:00:00,0.03309600,0.03315600,0.03180100,0.03189500,994.63800000,2560,49.0,0.0
2018-04-20 23:00:00,0.03190000,0.03216400,0.03173400,0.03190600,491.67200000,1086,54.0,0.0
2018-04-21 00:00:00,0.03192300,0.03210600,0.03174000,0.03187500,405.14900000,1184,0.0,0.0
2018-04-21 01:00:00,0.03188500,0.03193100,0.03084100,0.03088900,706.55400000,1659,27.0,0.0
2018-04-21 02:00:00,0.03086200,0.03118800,0.03077500,0.03091700,356.53600000,736,0.0,0.0
2018-04-21 03:00:00,0.03091500,0.03097500,0.03077500,0.03090300,260.25500000,504,43.0,0.0
2018-04-21 04:00:00,0.03090500,0.03116300,0.03085900,0.03101000,189.81100000,455,44.0,0.0
2018-04-21 05:00:00,0.03107200,0.03107300,0.03080000,0.03101100,314.18400000,503,28.0,0.0
2018-04-21 06:00:00,0.03098200,0.03134200,0.03093200,0.03133000,288.96900000,811,13.0,0.0
2018-04-21 07:00:00,0.03132900,0.03148800,0.03119200,0.03133600,276.47400000,861,12.0,0.0
2018-04-21 08:00:00,0.03133600,0.03140000,0.03061100,0.03080700,406.28500000,851,36.0,0.0
2018-04-21 09:00:00,0.03080500,0.03080800,0.02980000,0.02996900,947.86600000,2079,35.0,0.0
2018-04-21 10:00:00,0.02996900,0.03033900,0.02989100,0.03002100,468.61900000,1299,34.0,0.0
2018-04-21 11:00:00,0.03002000,0.03008100,0.02919600,0.02959900,719.98000000,1460,21.0,0.0
2018-04-21 12:00:00,0.02959200,0.03007200,0.02952500,0.02996100,342.58800000,761,29.0,0.0
2018-04-21 13:00:00,0.02996000,0.02997000,0.02965000,0.02970000,199.71800000,446,53.0,0.0
2018-04-21 14:00:00,0.02974500,0.02998900,0.02959400,0.02988600,278.99900000,588,42.0,0.0
2018-04-21 15:00:00,0.02989800,0.03046200,0.02984600,0.03035100,509.72700000,1278,42.0,0.0
2018-04-21 16:00:00,0.03036600,0.03047000,0.03001200,0.03010600,553.93800000,1182,17.0,0.0
2018-04-21 17:00:00,0.03007500,0.03034700,0.02981200,0.03030100,282.52500000,508,9.0,0.0
2018-04-21 18:00:00,0.03021800,0.03032300,0.02981200,0.03015900,180.66200000,389,63.0,0.0
2018-04-21 19:00:00,0.03014700,0.03026200,0.02983700,0.03011000,221.03500000,351,28.0,0.2
2018-04-21 20:00:00,0.03008600,0.03018700,0.02981200,0.02988300,134.55000000,424,20.0,0.0
2018-04-21 21:00:00,0.02981400,0.03004900,0.02981200,0.02996100,118.61600000,338,23.0,0.0
2018-04-21 22:00:00,0.02996000,0.03034800,0.02991500,0.03029700,188.82200000,433,64.0,0.0
2018-04-21 23:00:00,0.03029600,0.03054000,0.03010400,0.03031400,412.21000000,668,28.0,0.0
2018-04-22 00:00:00,0.03020100,0.03030200,0.02984500,0.02993500,266.50600000,419,14.0,0.0
2018-04-22 00:00:00,0.03020100,0.03030200,0.02984500,0.02993500,266.50600000,419,16.0,0.0
2018-04-22 01:00:00,0.02993600,0.03011700,0.02974400,0.03004900,275.57500000,435,47.0,0.0
2018-04-22 02:00:00,0.03002600,0.03016300,0.02985900,0.03012600,221.43000000,389,32.0,0.0
2018-04-22 03:00:00,0.03012600,0.03034300,0.03009900,0.03025900,206.81400000,277,16.0,0.0
2018-04-22 04:00:00,0.03025700,0.03032700,0.03009900,0.03017900,296.64300000,312,0.0,0.0
2018-04-22 05:00:00,0.03010400,0.03028600,0.03002100,0.03017900,160.95400000,370,0.0,0.0
2018-04-22 06:00:00,0.03018100,0.03025900,0.02986100,0.03020000,262.77700000,552,0.0,0.0
2018-04-22 07:00:00,0.03020100,0.03094400,0.03009400,0.03058900,871.77900000,2512,54.0,0.0
2018-04-22 08:00:00,0.03070900,0.03096600,0.03053100,0.03092300,209.07100000,637,13.0,0.0
2018-04-22 09:00:00,0.03092400,0.03109900,0.03080900,0.03098200,211.55000000,785,64.0,0.0
2018-04-22 10:00:00,0.03098300,0.03112400,0.03094000,0.03108000,287.79100000,633,37.0,0.0
2018-04-22 11:00:00,0.03108000,0.03132700,0.03094800,0.03129400,807.58900000,2263,34.0,0.0
2018-04-22 12:00:00,0.03123300,0.03134000,0.03088400,0.03090000,595.05100000,1152,32.0,0.0
2018-04-22 13:00:00,0.03090000,0.03103700,0.03069000,0.03095300,385.84000000,855,39.0,0.0
2018-04-22 14:00:00,0.03095500,0.03121900,0.03080900,0.03121000,263.74600000,877,37.0,0.0
