date,open,high,low,close,volume,number of trades,Enigma ENG,sentiment
2018-04-12 15:00:00,0.00021300,0.00021300,0.00020881,0.00021054,134650.00000000,562,21.0,0.0
2018-04-12 16:00:00,0.00021053,0.00021098,0.00020864,0.00020890,109434.00000000,442,22.0,0.0
2018-04-12 17:00:00,0.00020881,0.00021280,0.00020881,0.00021112,110988.00000000,425,22.0,0.0
2018-04-12 18:00:00,0.00021199,0.00021228,0.00020850,0.00020932,29045.00000000,292,23.0,0.0
2018-04-12 19:00:00,0.00020894,0.00021037,0.00020717,0.00021034,90794.00000000,531,0.0,0.0
2018-04-12 20:00:00,0.00021034,0.00021112,0.00020950,0.00021110,35529.00000000,350,0.0,0.0
2018-04-12 21:00:00,0.00021112,0.00021484,0.00021110,0.00021427,138388.00000000,614,31.0,0.0
2018-04-12 22:00:00,0.00021427,0.00021435,0.00021234,0.00021298,43234.00000000,312,36.0,0.0
2018-04-12 23:00:00,0.00021299,0.00021885,0.00021037,0.00021653,97324.00000000,792,39.0,0.0
2018-04-13 00:00:00,0.00021652,0.00021800,0.00021393,0.00021449,115506.00000000,410,78.0,0.0
2018-04-13 01:00:00,0.00021503,0.00021504,0.00021250,0.00021327,29601.00000000,222,0.0,0.0
2018-04-13 02:00:00,0.00021251,0.00021804,0.00021105,0.00021797,62174.00000000,540,0.0,0.0
2018-04-13 03:00:00,0.00021796,0.00021888,0.00021375,0.00021559,81511.00000000,528,0.0,0.0
2018-04-13 04:00:00,0.00021559,0.00021783,0.00021512,0.00021520,124239.00000000,286,0.0,0.0
2018-04-13 05:00:00,0.00021520,0.00021782,0.00021514,0.00021675,112673.00000000,301,38.0,0.0
2018-04-13 06:00:00,0.00021681,0.00021818,0.00021664,0.00021802,117671.00000000,285,35.0,0.0
2018-04-13 07:00:00,0.00021802,0.00022000,0.00021762,0.00021786,149612.00000000,304,0.0,0.0
2018-04-13 08:00:00,0.00021794,0.00022289,0.00021694,0.00022276,86402.00000000,517,31.0,0.0
2018-04-13 09:00:00,0.00022175,0.00022268,0.00021828,0.00021829,41076.00000000,427,30.0,0.0
2018-04-13 10:00:00,0.00021829,0.00022160,0.00021743,0.00022055,23871.00000000,300,0.0,0.0
2018-04-13 11:00:00,0.00022079,0.00022500,0.00022057,0.00022395,52179.00000000,550,26.0,0.0
2018-04-13 12:00:00,0.00022398,0.00022748,0.00022256,0.00022748,145094.00000000,686,96.0,0.0
2018-04-13 13:00:00,0.00022733,0.00022762,0.00022169,0.00022275,91488.00000000,675,22.0,0.0
2018-04-13 14:00:00,0.00022275,0.00022429,0.00022000,0.00022244,109599.00000000,569,44.0,0.0
2018-04-13 15:00:00,0.00022245,0.00023320,0.00022133,0.00023043,243142.00000000,1395,44.0,0.0
2018-04-13 16:00:00,0.00023091,0.00023110,0.00022690,0.00022703,101350.00000000,654,91.0,0.0
2018-04-13 17:00:00,0.00022724,0.00023457,0.00022700,0.00022892,211139.00000000,1075,93.0,0.0
2018-04-13 18:00:00,0.00022899,0.00023400,0.00022700,0.00023037,135673.00000000,833,0.0,0.0
2018-04-13 19:00:00,0.00023038,0.00023150,0.00022874,0.00022903,117569.00000000,464,26.0,0.0
2018-04-13 20:00:00,0.00022928,0.00022929,0.00022611,0.00022622,95725.00000000,534,0.0,0.0
2018-04-13 21:00:00,0.00022616,0.00022679,0.00022067,0.00022104,133889.00000000,732,0.0,0.0
2018-04-13 22:00:00,0.00022103,0.00022180,0.00021500,0.00021760,102290.00000000,887,75.0,0.0
2018-04-13 23:00:00,0.00021760,0.00022148,0.00021759,0.00021800,115650.00000000,371,41.0,0.0
2018-04-14 00:00:00,0.00021766,0.00021793,0.00021370,0.00021465,40052.00000000,350,0.0,0.0
2018-04-14 01:00:00,0.00021501,0.00021851,0.00021501,0.00021807,50942.00000000,282,41.0,0.0
2018-04-14 02:00:00,0.00021851,0.00022800,0.00021812,0.00022591,74748.00000000,658,42.0,0.0
2018-04-14 03:00:00,0.00022590,0.00022979,0.00022590,0.00022779,86121.00000000,590,0.0,0.0
2018-04-14 04:00:00,0.00022792,0.00022979,0.00022527,0.00022528,80768.00000000,414,89.0,0.0
2018-04-14 05:00:00,0.00022528,0.00022680,0.00022285,0.00022420,52479.00000000,366,0.0,0.0
2018-04-14 06:00:00,0.00022419,0.00022596,0.00022350,0.00022536,25175.00000000,265,0.0,0.0
2018-04-14 07:00:00,0.00022535,0.00022587,0.00022411,0.00022444,90195.00000000,254,0.0,0.0
2018-04-14 08:00:00,0.00022445,0.00022521,0.00022351,0.00022500,33416.00000000,239,0.0,0.0
2018-04-14 09:00:00,0.00022499,0.00022548,0.00022442,0.00022511,89559.00000000,281,70.0,0.0
2018-04-14 10:00:00,0.00022508,0.00022692,0.00022434,0.00022440,138784.00000000,436,68.0,0.0
2018-04-14 11:00:00,0.00022435,0.00022546,0.00022400,0.00022417,56137.00000000,254,0.0,0.0
2018-04-14 12:00:00,0.00022460,0.00022564,0.00022069,0.00022222,93726.00000000,361,29.0,0.0
2018-04-14 13:00:00,0.00022222,0.00022222,0.00022010,0.00022045,73079.00000000,371,27.0,0.0
2018-04-14 14:00:00,0.00022042,0.00022187,0.00022040,0.00022125,84911.00000000,410,0.0,0.0
2018-04-14 15:00:00,0.00022136,0.00022521,0.00022123,0.00022501,134097.00000000,476,100.0,0.0
2018-04-14 16:00:00,0.00022510,0.00022540,0.00022124,0.00022525,41670.00000000,351,0.0,0.0
2018-04-14 17:00:00,0.00022534,0.00022700,0.00022196,0.00022408,54589.00000000,477,0.0,0.0
2018-04-14 18:00:00,0.00022407,0.00022525,0.00022375,0.00022518,22523.00000000,247,27.0,0.0
2018-04-14 19:00:00,0.00022540,0.00022864,0.00022532,0.00022722,61578.00000000,370,56.0,0.0
2018-04-14 20:00:00,0.00022791,0.00023010,0.00022723,0.00022921,168198.00000000,395,91.0,0.0
2018-04-14 21:00:00,0.00022921,0.00023070,0.00022637,0.00022728,51718.00000000,403,68.0,0.0
2018-04-14 22:00:00,0.00022726,0.00023111,0.00022705,0.00022981,58584.00000000,419,0.0,0.0
2018-04-14 23:00:00,0.00022981,0.00023098,0.00022850,0.00023024,115143.00000000,348,0.0,0.0
2018-04-15 00:00:00,0.00023025,0.00023150,0.00022990,0.00023077,203196.00000000,376,0.0,0.0
2018-04-15 00:00:00,0.00023025,0.00023150,0.00022990,0.00023077,203196.00000000,376,0.0,0.0
2018-04-15 01:00:00,0.00023078,0.00023416,0.00023067,0.00023416,129195.00000000,543,48.0,0.0
2018-04-15 02:00:00,0.00023402,0.00023456,0.00023035,0.00023145,58738.00000000,550,24.0,0.0
2018-04-15 03:00:00,0.00023146,0.00023149,0.00022991,0.00023032,32722.00000000,201,0.0,0.0
2018-04-15 04:00:00,0.00023033,0.00023145,0.00022990,0.00023145,105459.00000000,246,0.0,0.0
2018-04-15 05:00:00,0.00023124,0.00023161,0.00022993,0.00023147,87014.00000000,258,0.0,0.0
2018-04-15 06:00:00,0.00023147,0.00023205,0.00023026,0.00023026,170930.00000000,217,0.0,0.0
2018-04-15 07:00:00,0.00023026,0.00023192,0.00023026,0.00023133,34705.00000000,223,22.0,0.0
2018-04-15 08:00:00,0.00023160,0.00023211,0.00022990,0.00022990,41102.00000000,322,0.0,0.0
2018-04-15 09:00:00,0.00022991,0.00023097,0.00022990,0.00023025,78880.00000000,280,20.0,0.0
2018-04-15 10:00:00,0.00023027,0.00023080,0.00022830,0.00023076,71477.00000000,337,0.0,0.0
2018-04-15 11:00:00,0.00023078,0.00023080,0.00022800,0.00022848,57075.00000000,384,36.0,0.0
2018-04-15 12:00:00,0.00022851,0.00023021,0.00022848,0.00022916,107715.00000000,333,17.0,0.0
2018-04-15 13:00:00,0.00022916,0.00023000,0.00022869,0.00022894,48132.00000000,318,0.0,0.0
2018-04-15 14:00:00,0.00022937,0.00023063,0.00022899,0.00022962,33263.00000000,259,0.0,0.0
2018-04-15 15:00:00,0.00022961,0.00023052,0.00022913,0.00023008,24353.00000000,220,0.0,0.0
2018-04-15 16:00:00,0.00023004,0.00023781,0.00022962,0.00023699,227120.00000000,1305,55.0,0.0
2018-04-15 17:00:00,0.00023611,0.00023747,0.00023516,0.00023597,135117.00000000,456,14.0,0.0
2018-04-15 18:00:00,0.00023576,0.00023915,0.00023322,0.00023440,163561.00000000,890,14.0,0.0
2018-04-15 19:00:00,0.00023605,0.00023605,0.00023291,0.00023387,71041.00000000,359,0.0,0.0
2018-04-15 20:00:00,0.00023379,0.00023434,0.00022981,0.00023119,74339.00000000,782,17.0,0.0
2018-04-15 21:00:00,0.00023108,0.00023250,0.00023003,0.00023068,107221.00000000,409,57.0,0.0
2018-04-15 22:00:00,0.00023036,0.00023225,0.00023000,0.00023155,68375.00000000,337,0.0,0.0
2018-04-15 23:00:00,0.00023155,0.00023213,0.00023100,0.00023100,28657.00000000,177,23.0,0.0
2018-04-16 00:00:00,0.00023118,0.00023154,0.00023000,0.00023109,158195.00000000,358,45.0,0.0
2018-04-16 01:00:00,0.00023107,0.00023110,0.00022800,0.00022800,53940.00000000,646,0.0,0.0
2018-04-16 02:00:00,0.00022800,0.00022814,0.00022167,0.00022456,97522.00000000,1011,22.0,0.0
2018-04-16 03:00:00,0.00022456,0.00022789,0.00022335,0.00022638,39523.00000000,370,23.0,0.0
2018-04-16 04:00:00,0.00022630,0.00022781,0.00022278,0.00022407,46976.00000000,404,0.0,0.0
2018-04-16 05:00:00,0.00022407,0.00022527,0.00022280,0.00022418,106542.00000000,298,22.0,0.0
2018-04-16 06:00:00,0.00022466,0.00022502,0.00022417,0.00022440,123017.00000000,266,39.0,0.0
2018-04-16 07:00:00,0.00022441,0.00022699,0.00022418,0.00022649,139801.00000000,440,0.0,0.0
2018-04-16 08:00:00,0.00022651,0.00022772,0.00022580,0.00022670,297811.00000000,388,0.0,0.0
2018-04-16 09:00:00,0.00022622,0.00023000,0.00022543,0.00022831,125976.00000000,396,0.0,0.0
2018-04-16 10:00:00,0.00022772,0.00023184,0.00022619,0.00022688,90550.00000000,913,16.0,0.0
2018-04-16 11:00:00,0.00022689,0.00023142,0.00022533,0.00023001,38229.00000000,555,14.0,0.0
2018-04-16 12:00:00,0.00023031,0.00023300,0.00022627,0.00023053,69148.00000000,590,26.0,0.0
2018-04-16 13:00:00,0.00023102,0.00023104,0.00022417,0.00022711,63745.00000000,438,12.0,0.0
2018-04-16 14:00:00,0.00022715,0.00022840,0.00022578,0.00022739,51340.00000000,255,24.0,0.0
2018-04-16 15:00:00,0.00022738,0.00023038,0.00022705,0.00022954,62966.00000000,308,36.0,0.0
2018-04-16 16:00:00,0.00022955,0.00023230,0.00022950,0.00023038,81287.00000000,401,49.0,0.0
2018-04-16 17:00:00,0.00023038,0.00023450,0.00023038,0.00023200,160032.00000000,415,12.0,0.0
2018-04-16 18:00:00,0.00023290,0.00023800,0.00023042,0.00023140,115283.00000000,703,51.0,0.0
2018-04-16 19:00:00,0.00023169,0.00023199,0.00023038,0.00023065,30561.00000000,272,27.0,0.0
2018-04-16 20:00:00,0.00023065,0.00023103,0.00023038,0.00023041,29579.00000000,277,30.0,0.0
2018-04-16 21:00:00,0.00023073,0.00023180,0.00023040,0.00023143,38949.00000000,269,53.0,0.0
2018-04-16 22:00:00,0.00023122,0.00023461,0.00023037,0.00023104,36395.00000000,319,20.0,0.0
2018-04-16 23:00:00,0.00023127,0.00023240,0.00023037,0.00023157,58367.00000000,238,43.0,0.0
2018-04-17 00:00:00,0.00023153,0.00023176,0.00023037,0.00023159,84899.00000000,263,21.0,0.0
2018-04-17 01:00:00,0.00023080,0.00023182,0.00023075,0.00023075,31828.00000000,193,0.0,0.0
2018-04-17 02:00:00,0.00023075,0.00023085,0.00022840,0.00022848,72308.00000000,521,22.0,0.0
2018-04-17 03:00:00,0.00022882,0.00022917,0.00022759,0.00022825,43931.00000000,338,0.0,0.0
2018-04-17 04:00:00,0.00022825,0.00022957,0.00022793,0.00022920,33365.00000000,234,23.0,0.0
2018-04-17 05:00:00,0.00022919,0.00023077,0.00022861,0.00023013,68034.00000000,304,21.0,0.0
2018-04-17 06:00:00,0.00023076,0.00023076,0.00022901,0.00022908,73648.00000000,229,0.0,0.0
2018-04-17 07:00:00,0.00022936,0.00022989,0.00022865,0.00022951,106590.00000000,290,0.0,0.0
2018-04-17 08:00:00,0.00022950,0.00023112,0.00022820,0.00023111,109876.00000000,334,17.0,0.0
2018-04-17 09:00:00,0.00023029,0.00023324,0.00023015,0.00023248,61930.00000000,448,33.0,0.0
2018-04-17 10:00:00,0.00023249,0.00023500,0.00022900,0.00023253,74164.00000000,537,16.0,0.0
2018-04-17 11:00:00,0.00023253,0.00023679,0.00023066,0.00023433,76098.00000000,640,43.0,0.0
2018-04-17 12:00:00,0.00023409,0.00023494,0.00023100,0.00023314,63573.00000000,343,13.0,0.0
2018-04-17 13:00:00,0.00023299,0.00023365,0.00023258,0.00023317,47060.00000000,315,12.0,0.0
2018-04-17 14:00:00,0.00023317,0.00023467,0.00023211,0.00023385,64434.00000000,391,12.0,0.0
2018-04-17 15:00:00,0.00023378,0.00023680,0.00023319,0.00023501,88569.00000000,620,12.0,0.0
2018-04-17 16:00:00,0.00023500,0.00023700,0.00023366,0.00023575,85339.00000000,395,12.0,0.0
2018-04-17 17:00:00,0.00023582,0.00023582,0.00023411,0.00023521,150544.00000000,240,25.0,0.0
2018-04-17 18:00:00,0.00023521,0.00023800,0.00023401,0.00023606,42135.00000000,436,13.0,0.0
2018-04-17 19:00:00,0.00023606,0.00023652,0.00023150,0.00023249,134478.00000000,494,41.0,0.0
2018-04-17 20:00:00,0.00023249,0.00023510,0.00023158,0.00023510,64227.00000000,309,15.0,0.0
2018-04-17 21:00:00,0.00023510,0.00023600,0.00023195,0.00023335,32929.00000000,324,18.0,0.0
2018-04-17 22:00:00,0.00023333,0.00023340,0.00023209,0.00023225,46608.00000000,269,21.0,0.0
2018-04-17 23:00:00,0.00023226,0.00023285,0.00023045,0.00023092,55015.00000000,365,44.0,0.0
2018-04-18 00:00:00,0.00023092,0.00023217,0.00023056,0.00023146,41395.00000000,206,0.0,0.0
2018-04-18 01:00:00,0.00023146,0.00023341,0.00023058,0.00023333,21486.00000000,213,0.0,0.0
2018-04-18 02:00:00,0.00023341,0.00023463,0.00023303,0.00023411,44565.00000000,305,22.0,0.0
2018-04-18 03:00:00,0.00023445,0.00023551,0.00023326,0.00023549,133987.00000000,247,0.0,0.0
2018-04-18 04:00:00,0.00023548,0.00023562,0.00023290,0.00023388,31196.00000000,263,0.0,0.0
2018-04-18 05:00:00,0.00023359,0.00023396,0.00023097,0.00023226,70084.00000000,439,21.0,0.0
2018-04-18 06:00:00,0.00023226,0.00023342,0.00023051,0.00023129,41504.00000000,458,19.0,0.0
2018-04-18 07:00:00,0.00023091,0.00023462,0.00023061,0.00023369,96363.00000000,471,0.0,0.0
2018-04-18 08:00:00,0.00023457,0.00023646,0.00023193,0.00023600,104208.00000000,639,35.0,0.0
2018-04-18 09:00:00,0.00023601,0.00023700,0.00023600,0.00023600,172488.00000000,350,51.0,0.0
2018-04-18 10:00:00,0.00023600,0.00023969,0.00023600,0.00023951,88778.00000000,647,16.0,0.0
2018-04-18 11:00:00,0.00023951,0.00023999,0.00023880,0.00023943,93746.00000000,472,15.0,0.0
2018-04-18 12:00:00,0.00023942,0.00024187,0.00023695,0.00023951,86306.00000000,963,0.0,0.0
2018-04-18 13:00:00,0.00023867,0.00023955,0.00023670,0.00023920,83511.00000000,444,37.0,0.0
2018-04-18 14:00:00,0.00023815,0.00024309,0.00023781,0.00024232,86781.00000000,744,0.0,0.0
2018-04-18 15:00:00,0.00024263,0.00024448,0.00024230,0.00024334,140802.00000000,652,0.0,0.0
2018-04-18 16:00:00,0.00024334,0.00024812,0.00024334,0.00024750,137932.00000000,880,13.0,0.0
2018-04-18 17:00:00,0.00024751,0.00025000,0.00024636,0.00024997,168420.00000000,684,13.0,0.0
2018-04-18 18:00:00,0.00024997,0.00025200,0.00024822,0.00025100,184306.00000000,568,13.0,0.0
2018-04-18 19:00:00,0.00025051,0.00025251,0.00024814,0.00024948,128427.00000000,772,0.0,0.0
2018-04-18 20:00:00,0.00024972,0.00025193,0.00024900,0.00024923,76573.00000000,524,0.0,-0.05138888888888891
2018-04-18 21:00:00,0.00024979,0.00025342,0.00024923,0.00025027,113328.00000000,695,18.0,0.0
2018-04-18 22:00:00,0.00024999,0.00025440,0.00024970,0.00025429,90311.00000000,471,42.0,0.0
2018-04-18 23:00:00,0.00025355,0.00025440,0.00025355,0.00025429,80387.00000000,313,0.0,0.0
2018-04-19 00:00:00,0.00025428,0.00025496,0.00025259,0.00025390,124241.00000000,373,44.0,0.0
2018-04-19 01:00:00,0.00025390,0.00025545,0.00025337,0.00025465,59481.00000000,363,21.0,0.0
2018-04-19 02:00:00,0.00025508,0.00025859,0.00025470,0.00025832,73308.00000000,594,22.0,0.0
2018-04-19 03:00:00,0.00025855,0.00025940,0.00025644,0.00025656,96402.00000000,637,0.0,0.0
2018-04-19 04:00:00,0.00025650,0.00025656,0.00025301,0.00025444,90503.00000000,964,23.0,0.0
2018-04-19 05:00:00,0.00025444,0.00025444,0.00024947,0.00025319,96110.00000000,851,0.0,0.0
2018-04-19 06:00:00,0.00025191,0.00025518,0.00025189,0.00025371,93011.00000000,353,20.0,0.0
2018-04-19 07:00:00,0.00025328,0.00025328,0.00025072,0.00025103,76084.00000000,448,18.0,0.0
2018-04-19 08:00:00,0.00025104,0.00025189,0.00024900,0.00025147,92601.00000000,460,0.0,0.0
2018-04-19 09:00:00,0.00025105,0.00025279,0.00024900,0.00025230,92645.00000000,451,34.0,0.0
2018-04-19 10:00:00,0.00025215,0.00025230,0.00024655,0.00024862,157568.00000000,1079,0.0,0.0
2018-04-19 11:00:00,0.00024861,0.00024989,0.00024510,0.00024769,117149.00000000,605,0.0,0.0
2018-04-19 12:00:00,0.00024763,0.00025047,0.00024756,0.00024999,58716.00000000,372,0.0,0.0
2018-04-19 13:00:00,0.00025000,0.00025250,0.00024954,0.00025157,96523.00000000,680,25.0,0.0
2018-04-19 14:00:00,0.00025192,0.00025604,0.00025100,0.00025420,122213.00000000,952,25.0,0.0
2018-04-19 15:00:00,0.00025418,0.00026237,0.00025353,0.00025747,225115.00000000,2404,25.0,0.0
2018-04-19 16:00:00,0.00025746,0.00026949,0.00025746,0.00026503,157597.00000000,1818,13.0,0.0
2018-04-19 17:00:00,0.00026509,0.00026799,0.00026105,0.00026240,114928.00000000,1123,13.0,0.0
2018-04-19 18:00:00,0.00026266,0.00026267,0.00025877,0.00025952,96024.00000000,852,13.0,0.0
2018-04-19 19:00:00,0.00025972,0.00026554,0.00025892,0.00025999,93940.00000000,812,0.0,0.0
2018-04-19 20:00:00,0.00025999,0.00026115,0.00025621,0.00025734,77995.00000000,1033,31.0,0.0
2018-04-19 21:00:00,0.00025734,0.00025963,0.00025391,0.00025771,79601.00000000,1120,18.0,0.0
2018-04-19 22:00:00,0.00025771,0.00026194,0.00025623,0.00025942,87086.00000000,717,0.0,0.0
2018-04-19 23:00:00,0.00025943,0.00027000,0.00025889,0.00027000,159566.00000000,1749,68.0,0.0
2018-04-20 00:00:00,0.00026997,0.00027000,0.00026530,0.00026867,83685.00000000,1091,22.0,0.0
2018-04-20 01:00:00,0.00026850,0.00026992,0.00026550,0.00026976,72875.00000000,598,0.0,0.0
2018-04-20 02:00:00,0.00026974,0.00026992,0.00026752,0.00026782,83385.00000000,536,44.0,0.0
2018-04-20 03:00:00,0.00026800,0.00026902,0.00026231,0.00026401,136852.00000000,1415,0.0,0.0
2018-04-20 04:00:00,0.00026401,0.00026900,0.00025921,0.00026642,89448.00000000,1103,0.0,0.0
2018-04-20 05:00:00,0.00026643,0.00026876,0.00026349,0.00026794,89208.00000000,565,44.0,0.0
2018-04-20 06:00:00,0.00026793,0.00026874,0.00026167,0.00026467,43644.00000000,534,0.0,0.0
2018-04-20 07:00:00,0.00026515,0.00027990,0.00026475,0.00027308,267842.00000000,3458,19.0,0.0
2018-04-20 08:00:00,0.00027301,0.00027849,0.00027301,0.00027499,88082.00000000,954,73.0,0.0
2018-04-20 09:00:00,0.00027500,0.00028600,0.00027381,0.00028600,184701.00000000,2042,87.0,0.0
2018-04-20 10:00:00,0.00028599,0.00028880,0.00028094,0.00028098,160790.00000000,1718,17.0,0.5
2018-04-20 11:00:00,0.00028190,0.00028998,0.00027850,0.00028940,146421.00000000,1586,46.0,0.0
2018-04-20 12:00:00,0.00028874,0.00029060,0.00028711,0.00028934,144940.00000000,861,14.0,0.0
2018-04-20 13:00:00,0.00028935,0.00030202,0.00028471,0.00030107,229548.00000000,2306,92.0,0.0
2018-04-20 14:00:00,0.00030202,0.00031000,0.00028710,0.00029256,453062.00000000,5410,26.0,0.0
2018-04-20 15:00:00,0.00029256,0.00029600,0.00028639,0.00028860,174579.00000000,2017,0.0,0.0
2018-04-20 16:00:00,0.00028958,0.00028961,0.00028114,0.00028496,225085.00000000,1993,27.0,0.0
2018-04-20 17:00:00,0.00028439,0.00028735,0.00028361,0.00028590,115845.00000000,744,27.0,0.0
2018-04-20 18:00:00,0.00028554,0.00028668,0.00028221,0.00028353,144219.00000000,1031,0.0,0.0
2018-04-20 19:00:00,0.00028389,0.00028427,0.00028000,0.00028240,112869.00000000,1103,15.0,0.0
2018-04-20 20:00:00,0.00028294,0.00028397,0.00028000,0.00028189,114818.00000000,646,16.0,0.0
2018-04-20 21:00:00,0.00028187,0.00028450,0.00028003,0.00028361,125371.00000000,769,37.0,0.0
2018-04-20 22:00:00,0.00028429,0.00028642,0.00028010,0.00028104,113976.00000000,1141,21.0,0.0
2018-04-20 23:00:00,0.00028125,0.00028410,0.00028000,0.00028001,115224.00000000,695,0.0,0.0
2018-04-21 00:00:00,0.00028010,0.00028749,0.00027999,0.00028749,88384.00000000,661,72.0,0.0
2018-04-21 01:00:00,0.00028685,0.00028769,0.00028331,0.00028530,134426.00000000,1048,24.0,0.0
2018-04-21 02:00:00,0.00028604,0.00029113,0.00028531,0.00028782,184713.00000000,1287,48.0,0.0
2018-04-21 03:00:00,0.00028927,0.00029274,0.00028700,0.00029273,98804.00000000,1068,100.0,0.0
2018-04-21 04:00:00,0.00029273,0.00029449,0.00028900,0.00029104,72747.00000000,955,25.0,0.0
2018-04-21 05:00:00,0.00029103,0.00029236,0.00028802,0.00028911,91564.00000000,501,24.0,0.0
2018-04-21 06:00:00,0.00028971,0.00028971,0.00028585,0.00028585,64715.00000000,595,0.0,0.0
2018-04-21 07:00:00,0.00028587,0.00028679,0.00028335,0.00028503,158954.00000000,639,0.0,0.0
2018-04-21 08:00:00,0.00028496,0.00028503,0.00027297,0.00027367,202063.00000000,1580,21.0,0.0
2018-04-21 09:00:00,0.00027404,0.00027529,0.00026551,0.00026777,154692.00000000,1010,40.0,0.0
2018-04-21 10:00:00,0.00026653,0.00026875,0.00026501,0.00026523,71709.00000000,541,0.0,0.0
2018-04-21 11:00:00,0.00026510,0.00026789,0.00025666,0.00026329,125509.00000000,1068,0.0,0.0
2018-04-21 12:00:00,0.00026329,0.00026843,0.00026329,0.00026692,103042.00000000,520,0.0,0.0
2018-04-21 13:00:00,0.00026692,0.00026693,0.00026099,0.00026324,78724.00000000,569,31.0,0.0
2018-04-21 14:00:00,0.00026384,0.00026691,0.00026225,0.00026313,94598.00000000,526,0.0,0.0
2018-04-21 15:00:00,0.00026350,0.00027064,0.00025863,0.00026447,195008.00000000,1307,15.0,0.0
2018-04-21 16:00:00,0.00026453,0.00026654,0.00026317,0.00026407,90601.00000000,588,15.0,0.0
2018-04-21 17:00:00,0.00026407,0.00027384,0.00026358,0.00027172,156735.00000000,1129,15.0,0.0
2018-04-21 18:00:00,0.00027173,0.00027575,0.00027172,0.00027575,84249.00000000,766,16.0,0.0
2018-04-21 19:00:00,0.00027568,0.00027882,0.00027500,0.00027688,91757.00000000,1103,16.0,0.0
2018-04-21 20:00:00,0.00027693,0.00027807,0.00027624,0.00027806,130640.00000000,343,35.0,0.0
2018-04-21 21:00:00,0.00027807,0.00028500,0.00027637,0.00027935,159438.00000000,1093,20.0,0.0
2018-04-21 22:00:00,0.00027970,0.00028082,0.00027713,0.00028001,59957.00000000,567,44.0,0.0
2018-04-21 23:00:00,0.00028001,0.00028800,0.00027974,0.00028401,133816.00000000,1321,48.0,0.0
2018-04-22 00:00:00,0.00028401,0.00029876,0.00027939,0.00028199,267635.00000000,3467,74.0,0.0
2018-04-22 00:00:00,0.00028401,0.00029876,0.00027939,0.00028199,267635.00000000,3467,74.0,0.0
2018-04-22 01:00:00,0.00028198,0.00028320,0.00027494,0.00027684,80367.00000000,1019,0.0,0.0
2018-04-22 02:00:00,0.00027707,0.00028200,0.00027454,0.00027961,89261.00000000,407,25.0,0.0
2018-04-22 03:00:00,0.00028016,0.00028094,0.00027863,0.00027976,21895.00000000,246,25.0,0.0
2018-04-22 04:00:00,0.00028000,0.00028299,0.00027967,0.00028146,38400.00000000,315,52.0,0.0
2018-04-22 05:00:00,0.00028234,0.00028322,0.00028090,0.00028249,19048.00000000,305,0.0,0.0
2018-04-22 06:00:00,0.00028206,0.00028431,0.00028121,0.00028121,115689.00000000,337,0.0,0.0
2018-04-22 07:00:00,0.00028125,0.00028303,0.00028113,0.00028228,176312.00000000,271,21.0,0.0
2018-04-22 08:00:00,0.00028230,0.00028259,0.00027902,0.00028134,87091.00000000,688,0.0,0.0
2018-04-22 09:00:00,0.00028130,0.00028288,0.00028017,0.00028287,67826.00000000,450,0.0,0.0
2018-04-22 10:00:00,0.00028232,0.00028337,0.00028160,0.00028230,80140.00000000,507,0.0,0.0
2018-04-22 11:00:00,0.00028264,0.00028324,0.00027870,0.00028074,80725.00000000,591,18.0,0.0
2018-04-22 12:00:00,0.00028073,0.00028350,0.00027847,0.00028239,176643.00000000,537,0.0,0.0
2018-04-22 13:00:00,0.00028239,0.00028345,0.00028100,0.00028259,68815.00000000,336,15.0,0.0
2018-04-22 14:00:00,0.00028260,0.00028500,0.00027874,0.00028494,95651.00000000,782,14.0,0.0
2018-04-22 15:00:00,0.00028494,0.00029251,0.00028359,0.00028526,135493.00000000,1863,0.0,0.0
2018-04-22 16:00:00,0.00028525,0.00028799,0.00028525,0.00028798,163313.00000000,530,14.0,0.66875
2018-04-22 17:00:00,0.00028798,0.00029600,0.00028522,0.00029477,123631.00000000,1273,43.0,0.0
2018-04-22 18:00:00,0.00029478,0.00029480,0.00028723,0.00028924,84861.00000000,619,0.0,0.0
2018-04-22 19:00:00,0.00028902,0.00029219,0.00028902,0.00029042,130271.00000000,438,15.0,0.0
2018-04-22 20:00:00,0.00028979,0.00029046,0.00028724,0.00028768,82155.00000000,518,0.0,0.0
2018-04-22 21:00:00,0.00028768,0.00029016,0.00028596,0.00028924,118103.00000000,380,19.0,0.0
2018-04-22 22:00:00,0.00028998,0.00029104,0.00028862,0.00029095,56918.00000000,324,22.0,0.0
2018-04-22 23:00:00,0.00029095,0.00029158,0.00028829,0.00028835,66152.00000000,398,23.0,0.0
2018-04-23 00:00:00,0.00028836,0.00028836,0.00028521,0.00028714,46749.00000000,350,0.0,0.0
2018-04-23 01:00:00,0.00028714,0.00028829,0.00028616,0.00028744,29360.00000000,253,22.0,0.0
2018-04-23 02:00:00,0.00028821,0.00028851,0.00028400,0.00028771,62494.00000000,442,23.0,0.0
2018-04-23 03:00:00,0.00028716,0.00028815,0.00028600,0.00028661,89183.00000000,369,0.0,0.0
2018-04-23 04:00:00,0.00028699,0.00028851,0.00028515,0.00028672,62300.00000000,275,23.0,0.0
2018-04-23 05:00:00,0.00028716,0.00028769,0.00028500,0.00028662,60538.00000000,280,43.0,0.0
