date,open,high,low,close,volume,number of trades,Ethereum ETH
2018-05-12 16:00:00,659.66000000,669.99000000,651.04000000,656.80000000,7580.23504000,7216,28
2018-05-12 17:00:00,656.80000000,669.92000000,656.00000000,668.79000000,5032.83613000,4714,37
2018-05-12 18:00:00,668.79000000,669.90000000,661.74000000,667.92000000,2500.56073000,2889,23
2018-05-12 19:00:00,668.78000000,683.49000000,666.11000000,681.34000000,4945.94320000,5273,28
2018-05-12 20:00:00,680.72000000,683.99000000,673.64000000,677.61000000,3763.11656000,4002,21
2018-05-12 21:00:00,677.01000000,678.75000000,667.05000000,674.47000000,2901.22227000,3490,23
2018-05-12 22:00:00,674.48000000,685.50000000,672.51000000,682.00000000,3558.93416000,3518,15
2018-05-12 23:00:00,682.01000000,690.20000000,680.53000000,684.11000000,4932.18478000,4297,25
2018-05-13 00:00:00,684.56000000,689.11000000,672.02000000,675.17000000,3482.46209000,3633,30
2018-05-13 00:00:00,684.56000000,689.11000000,672.02000000,675.17000000,3482.46209000,3633,53
2018-05-13 01:00:00,674.74000000,681.29000000,673.66000000,674.45000000,2113.74904000,2371,62
2018-05-13 02:00:00,674.45000000,677.00000000,666.31000000,676.56000000,2988.63424000,3120,59
2018-05-13 03:00:00,676.62000000,682.97000000,673.70000000,679.96000000,1982.74703000,2315,48
2018-05-13 04:00:00,679.45000000,682.00000000,667.32000000,668.85000000,3118.03553000,3144,64
2018-05-13 05:00:00,668.85000000,676.87000000,667.02000000,674.50000000,2149.24278000,2391,37
2018-05-13 06:00:00,675.04000000,686.95000000,673.80000000,682.79000000,3303.51300000,3257,37
2018-05-13 07:00:00,682.99000000,686.90000000,679.06000000,683.67000000,2689.34694000,2839,58
2018-05-13 08:00:00,683.67000000,685.55000000,678.16000000,680.86000000,2112.11490000,2829,78
2018-05-13 09:00:00,680.86000000,700.69000000,678.50000000,698.50000000,8612.18703000,7871,59
2018-05-13 10:00:00,698.50000000,698.99000000,686.01000000,691.66000000,12755.61070000,5825,52
2018-05-13 11:00:00,690.84000000,698.00000000,690.70000000,695.01000000,4446.93119000,3043,57
2018-05-13 12:00:00,695.84000000,704.99000000,695.00000000,702.18000000,4434.89430000,4132,49
2018-05-13 13:00:00,702.19000000,703.98000000,694.82000000,702.70000000,5092.23921000,3796,40
2018-05-13 14:00:00,702.70000000,723.00000000,702.10000000,722.25000000,12402.02187000,9289,61
2018-05-13 15:00:00,722.50000000,729.34000000,712.85000000,727.01000000,10345.82623000,9068,53
2018-05-13 16:00:00,727.50000000,739.00000000,721.01000000,733.45000000,12254.72274000,9917,83
2018-05-13 17:00:00,733.45000000,740.00000000,715.30000000,718.00000000,14538.60997000,11547,55
2018-05-13 18:00:00,718.00000000,735.00000000,717.02000000,733.00000000,6493.36338000,5748,75
2018-05-13 19:00:00,732.95000000,735.00000000,726.11000000,728.64000000,3250.35421000,3535,45
2018-05-13 20:00:00,728.64000000,739.97000000,727.25000000,736.34000000,5232.92447000,5389,73
2018-05-13 21:00:00,736.98000000,742.00000000,725.61000000,727.41000000,5248.21249000,4389,82
2018-05-13 22:00:00,726.90000000,736.50000000,726.01000000,735.00000000,2903.71124000,2803,43
2018-05-13 23:00:00,735.23000000,739.33000000,726.05000000,729.08000000,4070.93749000,4482,58
2018-05-14 00:00:00,729.08000000,733.61000000,713.00000000,728.72000000,7685.11146000,7771,42
2018-05-14 01:00:00,728.00000000,733.99000000,724.36000000,730.85000000,2865.88058000,2541,71
2018-05-14 02:00:00,731.50000000,731.76000000,715.50000000,720.25000000,5240.74983000,4052,100
2018-05-14 03:00:00,720.25000000,723.30000000,693.00000000,696.00000000,17332.13056000,12034,85
2018-05-14 04:00:00,696.00000000,705.00000000,687.73000000,700.05000000,13695.53691000,8981,61
2018-05-14 05:00:00,701.19000000,701.20000000,687.00000000,699.00000000,7151.99500000,5755,55
2018-05-14 06:00:00,699.45000000,706.19000000,694.24000000,705.00000000,3980.26671000,4267,67
2018-05-14 07:00:00,705.00000000,705.00000000,691.78000000,703.78000000,4705.60653000,4403,78
2018-05-14 08:00:00,703.08000000,712.00000000,697.74000000,710.00000000,5032.40038000,4424,96
2018-05-14 09:00:00,710.00000000,711.43000000,701.30000000,707.15000000,5311.82633000,5058,55
2018-05-14 10:00:00,707.15000000,708.71000000,697.11000000,708.00000000,7436.26719000,5622,53
2018-05-14 11:00:00,708.25000000,716.87000000,706.00000000,713.34000000,5299.74545000,4614,70
2018-05-14 12:00:00,713.33000000,713.33000000,702.00000000,705.54000000,6478.79877000,6450,78
2018-05-14 13:00:00,705.53000000,733.00000000,686.00000000,725.91000000,16170.33890000,15709,52
2018-05-14 14:00:00,725.91000000,741.00000000,722.12000000,729.98000000,20239.83787000,15797,57
2018-05-14 15:00:00,731.11000000,737.78000000,720.05000000,733.25000000,15473.47061000,9097,56
2018-05-14 16:00:00,733.83000000,737.01000000,727.01000000,733.35000000,5301.82083000,4607,46
