date,open,high,low,close,volume,number of trades,Stratis STRAT,sentiment
2018-04-11 15:00:00,0.00057290,0.00058730,0.00057280,0.00057800,110823.01000000,1598,40.0,0.0
2018-04-11 16:00:00,0.00057810,0.00058730,0.00057100,0.00057920,81317.11000000,1213,0.0,0.0
2018-04-11 17:00:00,0.00057930,0.00058180,0.00056770,0.00057380,76516.08000000,1005,21.0,0.0
2018-04-11 18:00:00,0.00057380,0.00057980,0.00057250,0.00057580,60451.81000000,662,0.0,0.0
2018-04-11 19:00:00,0.00057590,0.00058490,0.00057560,0.00058090,53155.88000000,713,0.0,0.0
2018-04-11 20:00:00,0.00058090,0.00058800,0.00058080,0.00058250,59698.83000000,687,0.0,0.0
2018-04-11 21:00:00,0.00058260,0.00058550,0.00058250,0.00058360,42744.93000000,481,0.0,0.0
2018-04-11 22:00:00,0.00058390,0.00059000,0.00058350,0.00058820,50411.58000000,600,0.0,0.0
2018-04-11 23:00:00,0.00058820,0.00058900,0.00058080,0.00058240,45023.12000000,713,0.0,0.0
2018-04-12 00:00:00,0.00058360,0.00058700,0.00058000,0.00058290,45679.37000000,737,36.0,0.0
2018-04-12 01:00:00,0.00058290,0.00058320,0.00057770,0.00058060,36804.14000000,682,0.0,0.0
2018-04-12 02:00:00,0.00058060,0.00058070,0.00057600,0.00057790,24507.76000000,512,0.0,0.0
2018-04-12 03:00:00,0.00057850,0.00057980,0.00057530,0.00057840,40886.13000000,599,0.0,0.0
2018-04-12 04:00:00,0.00057850,0.00058000,0.00057810,0.00057950,20882.82000000,288,0.0,0.0
2018-04-12 05:00:00,0.00058010,0.00058340,0.00057830,0.00057900,13184.69000000,288,36.0,0.0
2018-04-12 06:00:00,0.00057980,0.00058850,0.00057390,0.00057390,42664.21000000,701,0.0,0.0
2018-04-12 07:00:00,0.00057400,0.00057400,0.00056170,0.00056490,81037.33000000,1446,0.0,0.0
2018-04-12 08:00:00,0.00056540,0.00057540,0.00055810,0.00057500,64178.90000000,1243,29.0,0.25
2018-04-12 09:00:00,0.00057510,0.00057840,0.00056860,0.00056910,50532.23000000,715,0.0,0.0
2018-04-12 10:00:00,0.00056940,0.00057480,0.00056670,0.00057300,48317.04000000,741,0.0,0.0
2018-04-12 11:00:00,0.00057270,0.00057400,0.00053410,0.00053810,130352.77000000,2323,24.0,0.0
2018-04-12 12:00:00,0.00053810,0.00055350,0.00053800,0.00055350,63578.66000000,1276,22.0,0.0
2018-04-12 13:00:00,0.00055360,0.00056200,0.00055350,0.00056010,57626.70000000,798,0.0,0.0
2018-04-12 14:00:00,0.00056160,0.00056200,0.00055930,0.00056090,56859.92000000,570,40.0,0.0
2018-04-12 15:00:00,0.00056090,0.00056200,0.00055290,0.00055800,82549.92000000,722,20.0,0.0
2018-04-12 16:00:00,0.00055630,0.00056360,0.00055100,0.00055460,42402.74000000,557,21.0,0.0
2018-04-12 17:00:00,0.00055460,0.00055550,0.00054700,0.00055450,32247.08000000,597,0.0,0.0
2018-04-12 18:00:00,0.00055400,0.00055700,0.00054970,0.00055440,16434.91000000,407,22.0,0.0
2018-04-12 19:00:00,0.00055490,0.00056290,0.00055010,0.00055930,47646.08000000,606,0.0,0.0
2018-04-12 20:00:00,0.00055940,0.00057400,0.00055920,0.00056780,56398.55000000,1434,0.0,0.0
2018-04-12 21:00:00,0.00056880,0.00057980,0.00056800,0.00056920,37253.24000000,1171,0.0,0.0
2018-04-12 22:00:00,0.00057160,0.00057500,0.00056930,0.00057050,28226.92000000,449,0.0,0.0
2018-04-12 23:00:00,0.00057110,0.00057580,0.00056840,0.00057140,40388.30000000,505,0.0,0.0
2018-04-13 00:00:00,0.00057140,0.00057450,0.00056110,0.00056480,33916.28000000,789,0.0,0.0
2018-04-13 01:00:00,0.00056490,0.00057230,0.00056250,0.00056730,29004.39000000,428,0.0,0.0
2018-04-13 02:00:00,0.00056740,0.00058000,0.00056600,0.00057970,66008.00000000,1451,0.0,0.0
2018-04-13 03:00:00,0.00057960,0.00057990,0.00057420,0.00057760,21454.61000000,476,39.0,0.0
2018-04-13 04:00:00,0.00057670,0.00059300,0.00057360,0.00059040,103560.67000000,1485,0.0,0.0
2018-04-13 05:00:00,0.00059050,0.00059470,0.00058000,0.00058350,49915.85000000,1088,37.0,0.0
2018-04-13 06:00:00,0.00058360,0.00059500,0.00058360,0.00059260,48608.70000000,855,0.0,0.0
2018-04-13 07:00:00,0.00059250,0.00059370,0.00057760,0.00058130,55268.36000000,1180,31.0,0.0
2018-04-13 08:00:00,0.00058290,0.00058560,0.00057710,0.00058120,55618.45000000,900,0.0,0.0
2018-04-13 09:00:00,0.00057910,0.00060000,0.00057670,0.00059420,87052.41000000,1841,0.0,0.0
2018-04-13 10:00:00,0.00059410,0.00060210,0.00059200,0.00060210,53082.08000000,988,0.0,0.0
2018-04-13 11:00:00,0.00060200,0.00061450,0.00059600,0.00061000,97041.12000000,1439,100.0,0.0
2018-04-13 12:00:00,0.00060980,0.00061080,0.00059700,0.00059990,72738.43000000,1473,0.0,0.0
2018-04-13 13:00:00,0.00059980,0.00060410,0.00059920,0.00060110,81155.02000000,837,22.0,0.0
2018-04-13 14:00:00,0.00060100,0.00060190,0.00059050,0.00059290,62223.59000000,1177,0.0,0.0
2018-04-13 15:00:00,0.00059280,0.00061020,0.00059080,0.00060900,90834.90000000,1383,0.0,0.0
2018-04-13 16:00:00,0.00060940,0.00061000,0.00060240,0.00060890,51353.85000000,911,0.0,0.0
2018-04-13 17:00:00,0.00060920,0.00061200,0.00060220,0.00060250,44340.24000000,708,23.0,0.0
2018-04-13 18:00:00,0.00060230,0.00061100,0.00060010,0.00060770,45567.14000000,919,23.0,0.0
2018-04-13 19:00:00,0.00060770,0.00060950,0.00060340,0.00060460,41009.59000000,554,0.0,0.0
2018-04-13 20:00:00,0.00060450,0.00061260,0.00058400,0.00058800,98217.63000000,1995,0.0,0.0
2018-04-13 21:00:00,0.00058800,0.00059230,0.00058260,0.00058790,39115.12000000,791,32.0,0.0
2018-04-13 22:00:00,0.00058780,0.00058790,0.00057000,0.00057840,61238.21000000,1122,0.0,0.0
2018-04-13 23:00:00,0.00057840,0.00059030,0.00057840,0.00058620,33851.19000000,589,0.0,0.0
2018-04-14 00:00:00,0.00058620,0.00059000,0.00058200,0.00058700,34976.73000000,535,40.0,0.0
2018-04-14 01:00:00,0.00058780,0.00059180,0.00058010,0.00059170,27987.19000000,435,39.0,0.0
2018-04-14 02:00:00,0.00059120,0.00059170,0.00057990,0.00058200,50260.16000000,520,40.0,0.0
2018-04-14 03:00:00,0.00058460,0.00058490,0.00058020,0.00058390,17407.90000000,415,84.0,0.0
2018-04-14 04:00:00,0.00058400,0.00058610,0.00057960,0.00058050,17810.19000000,417,0.0,0.0
2018-04-14 05:00:00,0.00058060,0.00058420,0.00057650,0.00057730,24369.24000000,496,0.0,0.0
2018-04-14 06:00:00,0.00057750,0.00058350,0.00057440,0.00058140,22911.33000000,424,38.0,0.0
2018-04-14 07:00:00,0.00058170,0.00059880,0.00057970,0.00058610,48919.40000000,842,0.0,0.0
2018-04-14 08:00:00,0.00058610,0.00059300,0.00058610,0.00059020,24493.57000000,691,0.0,0.0
2018-04-14 09:00:00,0.00059020,0.00059190,0.00058800,0.00058930,53550.88000000,498,34.0,0.0
2018-04-14 10:00:00,0.00058920,0.00059870,0.00058200,0.00058430,38095.36000000,693,0.0,0.0
2018-04-14 11:00:00,0.00058410,0.00058790,0.00057840,0.00058150,44761.44000000,629,0.0,0.0
2018-04-14 12:00:00,0.00058150,0.00058200,0.00056820,0.00057040,85242.64000000,1291,0.0,0.0
2018-04-14 13:00:00,0.00057050,0.00057490,0.00057050,0.00057210,36693.49000000,464,0.0,0.0
2018-04-14 14:00:00,0.00057210,0.00057600,0.00057170,0.00057390,29281.46000000,375,0.0,0.0
2018-04-14 15:00:00,0.00057390,0.00057600,0.00057120,0.00057590,25559.12000000,449,0.0,0.0
2018-04-14 16:00:00,0.00057590,0.00057870,0.00056920,0.00057240,39586.73000000,562,24.0,0.0
2018-04-14 17:00:00,0.00057240,0.00057980,0.00056820,0.00057900,36333.48000000,594,0.0,0.0
2018-04-14 18:00:00,0.00057990,0.00057990,0.00056860,0.00057590,36743.77000000,562,0.0,0.0
2018-04-14 19:00:00,0.00057660,0.00057970,0.00057580,0.00057930,52874.12000000,381,0.0,0.0
2018-04-14 20:00:00,0.00057930,0.00058960,0.00057850,0.00058880,44692.62000000,811,0.0,0.0
2018-04-14 21:00:00,0.00058880,0.00059400,0.00058430,0.00059040,33852.28000000,670,0.0,0.0
2018-04-14 22:00:00,0.00059160,0.00059600,0.00059050,0.00059310,51023.83000000,527,0.0,0.0
2018-04-14 23:00:00,0.00059300,0.00059490,0.00058700,0.00059140,54339.90000000,516,40.0,0.0
2018-04-15 00:00:00,0.00059020,0.00059300,0.00058470,0.00059210,19947.90000000,409,0.0,0.0
2018-04-15 00:00:00,0.00059020,0.00059300,0.00058470,0.00059210,19947.90000000,409,0.0,0.0
2018-04-15 01:00:00,0.00059210,0.00059390,0.00059000,0.00059280,19947.39000000,423,0.0,0.0
2018-04-15 02:00:00,0.00059170,0.00060050,0.00059170,0.00060050,44695.72000000,680,0.0,0.0
2018-04-15 03:00:00,0.00060050,0.00060900,0.00059710,0.00060140,75696.91000000,693,0.0,0.0
2018-04-15 04:00:00,0.00060150,0.00060920,0.00060050,0.00060330,37626.53000000,521,0.0,0.0
2018-04-15 05:00:00,0.00060150,0.00060390,0.00059650,0.00059800,30422.85000000,520,0.0,0.0
2018-04-15 06:00:00,0.00059760,0.00060000,0.00059600,0.00059800,16483.25000000,527,0.0,0.0
2018-04-15 07:00:00,0.00059830,0.00059950,0.00059230,0.00059510,24177.67000000,437,0.0,0.0
2018-04-15 08:00:00,0.00059520,0.00060270,0.00059230,0.00060060,23818.33000000,537,100.0,0.0
2018-04-15 09:00:00,0.00060070,0.00060300,0.00059480,0.00060030,28757.59000000,500,32.0,0.0
2018-04-15 10:00:00,0.00060040,0.00060040,0.00059600,0.00059640,22281.66000000,476,0.0,0.0
2018-04-15 11:00:00,0.00059640,0.00059990,0.00058530,0.00059990,55980.27000000,1071,29.0,0.0
2018-04-15 12:00:00,0.00059990,0.00060410,0.00059980,0.00060060,38001.85000000,766,27.0,0.0
2018-04-15 13:00:00,0.00060060,0.00060500,0.00060000,0.00060330,39987.47000000,485,0.0,0.0
2018-04-15 14:00:00,0.00060330,0.00060670,0.00059950,0.00060480,48883.08000000,676,0.0,0.0
2018-04-15 15:00:00,0.00060470,0.00060710,0.00060260,0.00060350,41707.53000000,591,23.0,0.0
2018-04-15 16:00:00,0.00060350,0.00060750,0.00060230,0.00060520,39406.76000000,566,0.0,0.0
2018-04-15 17:00:00,0.00060590,0.00060710,0.00060060,0.00060400,39169.39000000,534,0.0,0.0
2018-04-15 18:00:00,0.00060410,0.00060870,0.00060220,0.00060700,30192.18000000,561,0.0,0.0
2018-04-15 19:00:00,0.00060710,0.00060800,0.00060190,0.00060330,51997.85000000,606,0.0,0.0
2018-04-15 20:00:00,0.00060260,0.00060670,0.00060000,0.00060390,48717.42000000,566,0.0,0.0
2018-04-15 21:00:00,0.00060320,0.00060860,0.00060220,0.00060780,39543.07000000,454,0.0,0.0
2018-04-15 22:00:00,0.00060780,0.00060900,0.00060150,0.00060680,56495.91000000,673,0.0,0.0
2018-04-15 23:00:00,0.00060680,0.00060880,0.00060390,0.00060610,21304.42000000,380,0.0,0.0
2018-04-16 00:00:00,0.00060700,0.00060950,0.00060500,0.00060800,39327.21000000,469,0.0,0.0
2018-04-16 01:00:00,0.00060810,0.00061030,0.00060670,0.00060770,44783.49000000,579,0.0,0.0
2018-04-16 02:00:00,0.00060840,0.00060920,0.00059870,0.00059890,33973.25000000,890,0.0,0.0
2018-04-16 03:00:00,0.00059890,0.00060060,0.00059650,0.00059910,36159.81000000,474,37.0,0.0
2018-04-16 04:00:00,0.00059910,0.00059910,0.00059000,0.00059230,55787.72000000,711,0.0,0.0
2018-04-16 05:00:00,0.00059210,0.00059230,0.00058620,0.00058960,52714.12000000,849,0.0,0.0
2018-04-16 06:00:00,0.00058810,0.00059100,0.00058290,0.00058740,36138.09000000,750,0.0,0.0
2018-04-16 07:00:00,0.00058800,0.00060130,0.00058700,0.00060000,55663.11000000,774,29.0,0.0
2018-04-16 08:00:00,0.00060000,0.00060190,0.00059990,0.00060070,47187.06000000,533,0.0,0.0
2018-04-16 09:00:00,0.00060070,0.00060350,0.00059170,0.00059610,43390.14000000,897,0.0,0.0
2018-04-16 10:00:00,0.00059610,0.00060210,0.00059610,0.00060190,43256.41000000,498,26.0,0.0
2018-04-16 11:00:00,0.00060190,0.00060850,0.00060190,0.00060670,51471.16000000,914,0.0,0.0
2018-04-16 12:00:00,0.00060670,0.00060690,0.00059250,0.00059320,38032.05000000,1032,21.0,0.0
2018-04-16 13:00:00,0.00059320,0.00059650,0.00059000,0.00059280,41571.29000000,653,0.0,0.0
2018-04-16 14:00:00,0.00059280,0.00059580,0.00059050,0.00059410,34341.82000000,513,0.0,0.0
2018-04-16 15:00:00,0.00059430,0.00059600,0.00059370,0.00059580,46434.69000000,347,0.0,0.0
2018-04-16 16:00:00,0.00059590,0.00059970,0.00059580,0.00059770,26131.84000000,456,0.0,0.7125
2018-04-16 17:00:00,0.00059770,0.00060220,0.00059770,0.00059990,25575.76000000,494,0.0,0.0
2018-04-16 18:00:00,0.00060000,0.00060260,0.00059980,0.00060240,20635.38000000,401,0.0,0.0
2018-04-16 19:00:00,0.00060110,0.00061080,0.00060100,0.00060440,30696.62000000,715,44.0,0.0
2018-04-16 20:00:00,0.00060440,0.00060570,0.00059870,0.00060270,39780.12000000,640,24.0,0.0
2018-04-16 21:00:00,0.00060240,0.00060270,0.00059610,0.00059820,26501.99000000,551,0.0,0.0
2018-04-16 22:00:00,0.00059900,0.00060000,0.00059610,0.00059650,18654.40000000,454,0.0,0.0
2018-04-16 23:00:00,0.00059650,0.00060200,0.00059650,0.00060200,27806.82000000,357,0.0,0.0
2018-04-17 00:00:00,0.00060180,0.00061000,0.00059810,0.00060840,32386.99000000,731,0.0,0.0
2018-04-17 01:00:00,0.00060840,0.00060910,0.00060530,0.00060550,26795.21000000,465,0.0,0.0
2018-04-17 02:00:00,0.00060540,0.00060650,0.00060210,0.00060320,36207.07000000,508,0.0,0.0
2018-04-17 03:00:00,0.00060340,0.00060390,0.00060110,0.00060170,23258.76000000,336,37.0,0.0
2018-04-17 04:00:00,0.00060180,0.00060980,0.00060180,0.00060940,30809.43000000,618,0.0,0.0
2018-04-17 05:00:00,0.00060940,0.00061300,0.00060930,0.00060980,48274.36000000,713,0.0,0.0
2018-04-17 06:00:00,0.00060980,0.00061330,0.00060940,0.00061070,34099.17000000,537,0.0,0.0
2018-04-17 07:00:00,0.00061150,0.00061560,0.00061060,0.00061460,44941.56000000,653,0.0,0.0
2018-04-17 08:00:00,0.00061460,0.00063300,0.00061420,0.00063150,105262.21000000,2399,28.0,0.0
2018-04-17 09:00:00,0.00063140,0.00064340,0.00062700,0.00064110,145349.84000000,1893,27.0,0.0
2018-04-17 10:00:00,0.00064100,0.00064110,0.00062800,0.00063170,64357.04000000,1328,26.0,0.0
2018-04-17 11:00:00,0.00063190,0.00064100,0.00063180,0.00063850,73129.47000000,878,0.0,0.0
2018-04-17 12:00:00,0.00063840,0.00064440,0.00063540,0.00063780,74882.98000000,1027,0.0,0.0
2018-04-17 13:00:00,0.00063780,0.00064330,0.00063520,0.00063670,42814.03000000,891,0.0,0.0
2018-04-17 14:00:00,0.00063670,0.00063830,0.00062620,0.00062950,66919.28000000,1190,19.0,0.0
2018-04-17 15:00:00,0.00062950,0.00063900,0.00062510,0.00063390,54575.48000000,950,20.0,0.0
2018-04-17 16:00:00,0.00063380,0.00063470,0.00062860,0.00063290,50433.29000000,685,61.0,0.0
2018-04-17 17:00:00,0.00063320,0.00063330,0.00062890,0.00063270,52575.94000000,750,0.0,0.0
2018-04-17 18:00:00,0.00063260,0.00064000,0.00063000,0.00063450,45476.27000000,849,0.0,0.16233766233766234
2018-04-17 19:00:00,0.00063480,0.00063750,0.00062460,0.00062750,64359.19000000,943,22.0,0.0
2018-04-17 20:00:00,0.00062740,0.00063130,0.00062450,0.00062660,42529.08000000,608,24.0,0.0
2018-04-17 21:00:00,0.00062740,0.00063140,0.00062500,0.00062640,37310.88000000,448,0.0,0.0
2018-04-17 22:00:00,0.00062570,0.00063260,0.00062560,0.00062850,28183.87000000,431,0.0,0.0
2018-04-17 23:00:00,0.00062820,0.00063300,0.00062820,0.00062990,34318.07000000,460,0.0,0.0
2018-04-18 00:00:00,0.00062990,0.00063960,0.00062850,0.00063800,54211.46000000,650,35.0,0.0
2018-04-18 01:00:00,0.00063820,0.00064240,0.00063030,0.00064070,34242.59000000,761,34.0,0.0
2018-04-18 02:00:00,0.00064060,0.00064660,0.00064060,0.00064410,50004.81000000,765,0.0,0.0
2018-04-18 03:00:00,0.00064350,0.00066440,0.00064100,0.00066440,85907.61000000,1523,0.0,0.0
2018-04-18 04:00:00,0.00066440,0.00067480,0.00065610,0.00066020,116565.24000000,2791,0.0,0.0
2018-04-18 05:00:00,0.00066180,0.00066820,0.00065750,0.00066660,41518.61000000,756,35.0,0.0
2018-04-18 06:00:00,0.00066680,0.00067170,0.00065900,0.00066100,77014.31000000,1068,0.0,0.0
2018-04-18 07:00:00,0.00066130,0.00067250,0.00066100,0.00067010,53012.07000000,959,29.0,0.0
2018-04-18 08:00:00,0.00066860,0.00067020,0.00066520,0.00066660,48194.42000000,792,28.0,0.0
2018-04-18 09:00:00,0.00066670,0.00067150,0.00065950,0.00066600,48833.88000000,1077,0.0,0.0
2018-04-18 10:00:00,0.00066590,0.00067100,0.00066380,0.00066800,43685.31000000,679,0.0,0.21428571428571427
2018-04-18 11:00:00,0.00066800,0.00066960,0.00066350,0.00066860,33198.52000000,640,24.0,0.0
2018-04-18 12:00:00,0.00066850,0.00067000,0.00066600,0.00066900,43505.01000000,559,0.0,0.0
2018-04-18 13:00:00,0.00067000,0.00068000,0.00066900,0.00067100,70107.26000000,1428,20.0,0.0
2018-04-18 14:00:00,0.00067090,0.00067090,0.00066250,0.00066290,53764.81000000,1128,0.0,0.0
2018-04-18 15:00:00,0.00066290,0.00066750,0.00066250,0.00066530,50527.92000000,764,0.0,0.0
2018-04-18 16:00:00,0.00066550,0.00067300,0.00066350,0.00067110,67839.93000000,892,0.0,0.0
2018-04-18 17:00:00,0.00067120,0.00068870,0.00067000,0.00068830,92531.15000000,2359,21.0,0.0
2018-04-18 18:00:00,0.00068840,0.00068840,0.00067510,0.00068350,69098.91000000,1456,0.0,0.0
2018-04-18 19:00:00,0.00068360,0.00068900,0.00067990,0.00068820,49413.82000000,828,0.0,0.0
2018-04-18 20:00:00,0.00068840,0.00069600,0.00068680,0.00069490,51645.46000000,1200,0.0,0.0
2018-04-18 21:00:00,0.00069490,0.00069570,0.00068700,0.00068700,66366.95000000,1142,29.0,0.0
2018-04-18 22:00:00,0.00068720,0.00069100,0.00068350,0.00068640,36254.43000000,1083,0.0,0.0
2018-04-18 23:00:00,0.00068770,0.00069100,0.00068540,0.00068900,24020.12000000,425,0.0,0.0
2018-04-19 00:00:00,0.00068950,0.00070250,0.00068640,0.00070200,65865.14000000,1329,0.0,0.0
2018-04-19 01:00:00,0.00070200,0.00070610,0.00069710,0.00070010,46000.66000000,1176,0.0,0.0
2018-04-19 02:00:00,0.00069900,0.00070830,0.00069700,0.00070800,56237.53000000,1411,0.0,0.0
2018-04-19 03:00:00,0.00070420,0.00070790,0.00070140,0.00070680,54734.46000000,574,0.0,0.0
2018-04-19 04:00:00,0.00070580,0.00070870,0.00070090,0.00070480,45607.65000000,644,0.0,0.0
2018-04-19 05:00:00,0.00070220,0.00070480,0.00069100,0.00069210,50985.90000000,1487,0.0,0.0
2018-04-19 06:00:00,0.00069380,0.00070400,0.00069090,0.00070100,46484.80000000,913,0.0,0.0
2018-04-19 07:00:00,0.00070040,0.00070080,0.00069000,0.00069110,46992.06000000,870,0.0,0.0
2018-04-19 08:00:00,0.00069080,0.00069740,0.00069000,0.00069410,56507.11000000,831,0.0,0.0
2018-04-19 09:00:00,0.00069410,0.00069570,0.00069010,0.00069220,45767.17000000,764,28.0,0.0
2018-04-19 10:00:00,0.00069100,0.00069320,0.00068350,0.00068810,58337.44000000,1249,0.0,0.0
2018-04-19 11:00:00,0.00068810,0.00069030,0.00068150,0.00068290,45429.38000000,944,24.0,0.0
2018-04-19 12:00:00,0.00068290,0.00068990,0.00068280,0.00068810,30445.62000000,722,22.0,0.0
2018-04-19 13:00:00,0.00068800,0.00069600,0.00068780,0.00069500,46047.79000000,974,0.0,0.0
2018-04-19 14:00:00,0.00069500,0.00069770,0.00069220,0.00069330,48310.56000000,813,40.0,0.17142857142857143
2018-04-19 15:00:00,0.00069360,0.00069660,0.00068880,0.00069290,54280.30000000,931,20.0,0.0
2018-04-19 16:00:00,0.00069200,0.00069330,0.00068690,0.00068800,40533.51000000,939,21.0,0.0
2018-04-19 17:00:00,0.00068770,0.00069140,0.00068500,0.00069060,49874.31000000,1019,0.0,0.0
2018-04-19 18:00:00,0.00069060,0.00069210,0.00068660,0.00069080,31026.41000000,752,0.0,0.0
2018-04-19 19:00:00,0.00069080,0.00069740,0.00069010,0.00069410,64970.79000000,1139,23.0,0.0
2018-04-19 20:00:00,0.00069400,0.00069650,0.00069280,0.00069530,29910.13000000,739,76.0,0.0
2018-04-19 21:00:00,0.00069540,0.00069740,0.00069450,0.00069590,32500.34000000,639,0.0,0.0
2018-04-19 22:00:00,0.00069570,0.00069750,0.00069500,0.00069570,23570.36000000,501,0.0,0.0
2018-04-19 23:00:00,0.00069570,0.00069900,0.00069560,0.00069640,36741.15000000,633,37.0,0.0
2018-04-20 00:00:00,0.00069730,0.00070170,0.00069530,0.00069890,39301.83000000,871,0.0,0.0
2018-04-20 01:00:00,0.00069880,0.00070120,0.00069500,0.00070000,44834.81000000,790,0.0,0.0
2018-04-20 02:00:00,0.00070000,0.00070370,0.00069480,0.00069910,55342.33000000,1006,0.0,0.0
2018-04-20 03:00:00,0.00069920,0.00069980,0.00069350,0.00069590,42832.22000000,798,0.0,0.0
2018-04-20 04:00:00,0.00069590,0.00069590,0.00067070,0.00067570,79645.18000000,2388,0.0,0.0
2018-04-20 05:00:00,0.00067570,0.00067850,0.00067130,0.00067220,45698.61000000,999,0.0,0.0
2018-04-20 06:00:00,0.00067290,0.00067850,0.00066760,0.00067740,92286.41000000,1464,0.0,0.0
2018-04-20 07:00:00,0.00067780,0.00068230,0.00066990,0.00067360,64297.32000000,1122,31.0,0.0
2018-04-20 08:00:00,0.00067370,0.00067980,0.00067190,0.00067640,66052.96000000,903,0.0,0.0
2018-04-20 09:00:00,0.00067530,0.00067660,0.00066880,0.00067060,48587.01000000,868,0.0,0.0
2018-04-20 10:00:00,0.00067050,0.00067380,0.00066930,0.00067150,41915.87000000,814,27.0,0.0
2018-04-20 11:00:00,0.00067150,0.00068400,0.00066980,0.00067880,50378.23000000,1173,0.0,0.0
2018-04-20 12:00:00,0.00068000,0.00068400,0.00067590,0.00067730,39434.87000000,800,23.0,0.0
2018-04-20 13:00:00,0.00067730,0.00068210,0.00067640,0.00067740,53084.84000000,780,21.0,0.0
2018-04-20 14:00:00,0.00067700,0.00067900,0.00067220,0.00067610,53267.30000000,869,21.0,0.0
2018-04-20 15:00:00,0.00067680,0.00068170,0.00067610,0.00067720,40638.43000000,624,0.0,0.0
2018-04-20 16:00:00,0.00067720,0.00068980,0.00067660,0.00068890,69510.09000000,1463,22.0,0.5833333333333334
2018-04-20 17:00:00,0.00068900,0.00069060,0.00068390,0.00069020,41802.39000000,922,22.0,0.0
2018-04-20 18:00:00,0.00069030,0.00069200,0.00068530,0.00068560,25852.69000000,719,0.0,0.0
2018-04-20 19:00:00,0.00068660,0.00069000,0.00068520,0.00068970,32188.74000000,637,24.0,0.0
2018-04-20 20:00:00,0.00068970,0.00069000,0.00068510,0.00068650,35437.75000000,658,0.0,0.0
2018-04-20 21:00:00,0.00068670,0.00068880,0.00068390,0.00068610,32631.51000000,702,0.0,0.0
2018-04-20 22:00:00,0.00068680,0.00069070,0.00067200,0.00067390,44061.18000000,1215,0.0,0.0
2018-04-20 23:00:00,0.00067350,0.00068580,0.00066760,0.00067910,53665.77000000,1331,0.0,0.0
2018-04-21 00:00:00,0.00067970,0.00069400,0.00066910,0.00067180,54541.38000000,1319,0.0,0.0
2018-04-21 01:00:00,0.00067150,0.00067180,0.00065110,0.00065520,49951.41000000,1965,0.0,0.0
2018-04-21 02:00:00,0.00065250,0.00065940,0.00065110,0.00065870,38093.99000000,707,39.0,0.0
2018-04-21 03:00:00,0.00065860,0.00066160,0.00065200,0.00066160,42334.17000000,524,0.0,0.0
2018-04-21 04:00:00,0.00066160,0.00067040,0.00066100,0.00066600,53909.28000000,842,41.0,0.0
2018-04-21 05:00:00,0.00066600,0.00066870,0.00066000,0.00066050,26780.18000000,566,0.0,0.0
2018-04-21 06:00:00,0.00066100,0.00066650,0.00065800,0.00066270,29833.40000000,626,0.0,0.0
2018-04-21 07:00:00,0.00066230,0.00066320,0.00065200,0.00065780,49547.99000000,860,0.0,0.0
2018-04-21 08:00:00,0.00065790,0.00065940,0.00063500,0.00064630,97406.51000000,1965,0.0,0.0
2018-04-21 09:00:00,0.00064770,0.00064830,0.00063550,0.00063760,56403.80000000,1191,0.0,0.0
2018-04-21 10:00:00,0.00063970,0.00064550,0.00063540,0.00064290,50425.24000000,1191,0.0,0.0
2018-04-21 11:00:00,0.00064300,0.00064300,0.00061760,0.00063940,105466.19000000,2103,29.0,0.0
2018-04-21 12:00:00,0.00064020,0.00064600,0.00063270,0.00064580,28872.88000000,839,0.0,0.0
2018-04-21 13:00:00,0.00064580,0.00065150,0.00064580,0.00064960,53481.80000000,717,25.0,0.0
2018-04-21 14:00:00,0.00064970,0.00065500,0.00064760,0.00065240,48245.48000000,874,24.0,0.0
2018-04-21 15:00:00,0.00065090,0.00065640,0.00064950,0.00065640,50140.29000000,627,24.0,0.0
2018-04-21 16:00:00,0.00065600,0.00066190,0.00064600,0.00065090,44707.74000000,905,0.0,0.0
2018-04-21 17:00:00,0.00065090,0.00066000,0.00064840,0.00065630,29216.60000000,685,49.0,0.0
2018-04-21 18:00:00,0.00065220,0.00065480,0.00064610,0.00065170,32251.72000000,573,0.0,0.0
2018-04-21 19:00:00,0.00065180,0.00065590,0.00065180,0.00065390,23141.50000000,467,27.0,0.0
2018-04-21 20:00:00,0.00065390,0.00065590,0.00065110,0.00065260,18007.07000000,427,0.0,0.0
2018-04-21 21:00:00,0.00065250,0.00065300,0.00064920,0.00065100,19960.54000000,437,0.0,0.0
2018-04-21 22:00:00,0.00065070,0.00065100,0.00064920,0.00065070,23073.67000000,369,0.0,0.0
2018-04-21 23:00:00,0.00065070,0.00065090,0.00064990,0.00065030,45446.47000000,447,39.0,0.0
2018-04-22 00:00:00,0.00065060,0.00066680,0.00063730,0.00063860,36507.92000000,1555,0.0,0.0
2018-04-22 00:00:00,0.00065060,0.00066680,0.00063730,0.00063860,36507.92000000,1555,0.0,0.0
2018-04-22 01:00:00,0.00063880,0.00064010,0.00063680,0.00063990,19104.40000000,607,56.0,0.0
2018-04-22 02:00:00,0.00063990,0.00064010,0.00063750,0.00063870,22917.89000000,407,0.0,0.0
2018-04-22 03:00:00,0.00063890,0.00063900,0.00063540,0.00063780,44690.80000000,536,0.0,0.0
2018-04-22 04:00:00,0.00063740,0.00063780,0.00063430,0.00063700,25511.23000000,673,0.0,0.0
2018-04-22 05:00:00,0.00063710,0.00064010,0.00063700,0.00063900,15833.68000000,641,0.0,0.0
