date,open,high,low,close,volume,number of trades,0x ZRX,sentiment
2018-04-11 15:00:00,0.00008803,0.00008860,0.00008635,0.00008676,592610.00000000,1496,21.0,0.0
2018-04-11 16:00:00,0.00008675,0.00008915,0.00008651,0.00008792,449598.00000000,1240,0.0,0.0
2018-04-11 17:00:00,0.00008788,0.00008837,0.00008690,0.00008827,158016.00000000,605,0.0,0.0
2018-04-11 18:00:00,0.00008827,0.00008838,0.00008734,0.00008753,146340.00000000,380,0.0,0.0
2018-04-11 19:00:00,0.00008753,0.00008819,0.00008744,0.00008804,213755.00000000,427,0.0,0.0
2018-04-11 20:00:00,0.00008798,0.00008824,0.00008744,0.00008749,139085.00000000,345,25.0,0.0
2018-04-11 21:00:00,0.00008750,0.00008796,0.00008675,0.00008698,133657.00000000,388,30.0,0.0
2018-04-11 22:00:00,0.00008698,0.00008735,0.00008585,0.00008696,264589.00000000,1107,0.0,0.0
2018-04-11 23:00:00,0.00008667,0.00008700,0.00008570,0.00008611,174675.00000000,640,0.0,0.0
2018-04-12 00:00:00,0.00008591,0.00008980,0.00008545,0.00008721,465912.00000000,2143,0.0,0.0
2018-04-12 01:00:00,0.00008720,0.00009000,0.00008711,0.00008940,376492.00000000,1026,72.0,0.0
2018-04-12 02:00:00,0.00008943,0.00008989,0.00008900,0.00008983,106356.00000000,334,37.0,0.0
2018-04-12 03:00:00,0.00008984,0.00009072,0.00008931,0.00009068,153920.00000000,460,0.0,0.0
2018-04-12 04:00:00,0.00009050,0.00009103,0.00009000,0.00009081,127791.00000000,456,0.0,0.0
2018-04-12 05:00:00,0.00009052,0.00009052,0.00008897,0.00008956,198958.00000000,620,0.0,0.0
2018-04-12 06:00:00,0.00008937,0.00009087,0.00008744,0.00008744,242812.00000000,1055,33.0,0.0
2018-04-12 07:00:00,0.00008744,0.00008789,0.00008540,0.00008700,276548.00000000,1084,31.0,0.0
2018-04-12 08:00:00,0.00008700,0.00008731,0.00008589,0.00008635,176066.00000000,405,30.0,0.0
2018-04-12 09:00:00,0.00008635,0.00008691,0.00008584,0.00008660,74460.00000000,360,0.0,0.0
2018-04-12 10:00:00,0.00008660,0.00008749,0.00008634,0.00008721,70489.00000000,310,0.0,0.0
2018-04-12 11:00:00,0.00008730,0.00008753,0.00008200,0.00008297,461670.00000000,1693,100.0,0.0
2018-04-12 12:00:00,0.00008278,0.00008500,0.00008275,0.00008494,235451.00000000,622,23.0,0.0
2018-04-12 13:00:00,0.00008451,0.00008512,0.00008150,0.00008310,363243.00000000,608,0.0,0.0
2018-04-12 14:00:00,0.00008310,0.00008369,0.00008294,0.00008363,197588.00000000,492,0.0,0.0
2018-04-12 15:00:00,0.00008362,0.00008430,0.00008250,0.00008402,232759.00000000,424,21.0,0.0
2018-04-12 16:00:00,0.00008414,0.00008523,0.00008343,0.00008468,181955.00000000,672,0.0,0.0
2018-04-12 17:00:00,0.00008468,0.00008480,0.00008224,0.00008304,144461.00000000,545,0.0,0.0
2018-04-12 18:00:00,0.00008310,0.00008313,0.00008190,0.00008271,154699.00000000,403,0.0,0.0
2018-04-12 19:00:00,0.00008271,0.00008345,0.00008271,0.00008310,146589.00000000,314,24.0,0.0
2018-04-12 20:00:00,0.00008317,0.00008382,0.00008250,0.00008310,209107.00000000,379,0.0,0.0
2018-04-12 21:00:00,0.00008310,0.00008394,0.00008280,0.00008368,190337.00000000,589,62.0,0.0
2018-04-12 22:00:00,0.00008346,0.00008540,0.00008310,0.00008500,127211.00000000,568,0.0,0.0
2018-04-12 23:00:00,0.00008526,0.00008858,0.00008502,0.00008768,538370.00000000,1805,0.0,0.0
2018-04-13 00:00:00,0.00008760,0.00008856,0.00008708,0.00008726,243201.00000000,586,0.0,0.0
2018-04-13 01:00:00,0.00008745,0.00008760,0.00008599,0.00008637,229001.00000000,548,0.0,0.0
2018-04-13 02:00:00,0.00008604,0.00008646,0.00008415,0.00008533,298558.00000000,1165,0.0,0.0
2018-04-13 03:00:00,0.00008533,0.00008678,0.00008520,0.00008591,174779.00000000,616,0.0,0.0
2018-04-13 04:00:00,0.00008580,0.00008650,0.00008570,0.00008590,70550.00000000,241,0.0,0.0
2018-04-13 05:00:00,0.00008593,0.00008635,0.00008482,0.00008518,118781.00000000,325,0.0,0.0
2018-04-13 06:00:00,0.00008518,0.00008555,0.00008480,0.00008520,88744.00000000,303,34.0,0.0
2018-04-13 07:00:00,0.00008511,0.00008581,0.00008400,0.00008443,187713.00000000,566,0.0,0.0
2018-04-13 08:00:00,0.00008442,0.00008660,0.00008380,0.00008643,217627.00000000,807,93.0,0.0
2018-04-13 09:00:00,0.00008643,0.00008759,0.00008598,0.00008758,176143.00000000,753,30.0,0.0
2018-04-13 10:00:00,0.00008730,0.00008788,0.00008550,0.00008650,275415.00000000,823,28.0,0.0
2018-04-13 11:00:00,0.00008650,0.00008971,0.00008650,0.00008947,232139.00000000,1030,0.0,0.0
2018-04-13 12:00:00,0.00008946,0.00008978,0.00008909,0.00008945,158876.00000000,473,0.0,0.0
2018-04-13 13:00:00,0.00008945,0.00008970,0.00008725,0.00008773,208789.00000000,900,22.0,0.0
2018-04-13 14:00:00,0.00008771,0.00008894,0.00008724,0.00008820,193244.00000000,511,43.0,0.0
2018-04-13 15:00:00,0.00008820,0.00008879,0.00008787,0.00008805,135576.00000000,412,66.0,0.0
2018-04-13 16:00:00,0.00008806,0.00008931,0.00008785,0.00008899,193327.00000000,542,0.0,0.0
2018-04-13 17:00:00,0.00008899,0.00008972,0.00008870,0.00008956,143960.00000000,477,23.0,0.0
2018-04-13 18:00:00,0.00008956,0.00009000,0.00008930,0.00008932,188820.00000000,455,24.0,0.0
2018-04-13 19:00:00,0.00008932,0.00008949,0.00008795,0.00008832,163935.00000000,513,0.0,0.0
2018-04-13 20:00:00,0.00008834,0.00008873,0.00008615,0.00008714,246501.00000000,828,0.0,0.0
2018-04-13 21:00:00,0.00008714,0.00008724,0.00008625,0.00008673,130671.00000000,324,65.0,0.0
2018-04-13 22:00:00,0.00008675,0.00008709,0.00008500,0.00008578,198588.00000000,521,0.0,0.0
2018-04-13 23:00:00,0.00008579,0.00008719,0.00008578,0.00008693,66090.00000000,433,40.0,0.0
2018-04-14 00:00:00,0.00008695,0.00008716,0.00008500,0.00008590,76851.00000000,315,41.0,0.0
2018-04-14 01:00:00,0.00008589,0.00008720,0.00008536,0.00008719,56492.00000000,256,40.0,0.0
2018-04-14 02:00:00,0.00008717,0.00008821,0.00008670,0.00008781,106103.00000000,416,41.0,0.0
2018-04-14 03:00:00,0.00008810,0.00008813,0.00008650,0.00008775,82785.00000000,254,0.0,0.0
2018-04-14 04:00:00,0.00008777,0.00008778,0.00008702,0.00008705,45081.00000000,171,0.0,0.0
2018-04-14 05:00:00,0.00008705,0.00008846,0.00008705,0.00008839,35092.00000000,193,0.0,0.0
2018-04-14 06:00:00,0.00008836,0.00008887,0.00008725,0.00008848,95103.00000000,316,0.0,0.0
2018-04-14 07:00:00,0.00008846,0.00009063,0.00008814,0.00009009,216714.00000000,774,0.0,0.0
2018-04-14 08:00:00,0.00009005,0.00009219,0.00008987,0.00009205,310439.00000000,1193,36.0,0.0
2018-04-14 09:00:00,0.00009206,0.00009286,0.00009081,0.00009112,187554.00000000,862,0.0,0.0
2018-04-14 10:00:00,0.00009112,0.00009278,0.00009030,0.00009066,136659.00000000,503,0.0,0.0
2018-04-14 11:00:00,0.00009086,0.00009086,0.00008905,0.00008906,184110.00000000,567,0.0,0.0
2018-04-14 12:00:00,0.00008915,0.00008950,0.00008700,0.00008730,221347.00000000,699,0.0,0.0
2018-04-14 13:00:00,0.00008748,0.00008950,0.00008745,0.00008887,120352.00000000,402,0.0,0.0
2018-04-14 14:00:00,0.00008892,0.00008987,0.00008885,0.00008933,52381.00000000,265,25.0,0.0
2018-04-14 15:00:00,0.00008932,0.00008977,0.00008775,0.00008853,109300.00000000,766,25.0,0.0
2018-04-14 16:00:00,0.00008852,0.00008997,0.00008804,0.00008964,73708.00000000,333,0.0,0.0
2018-04-14 17:00:00,0.00008996,0.00009095,0.00008945,0.00009095,98232.00000000,445,25.0,0.0
2018-04-14 18:00:00,0.00009095,0.00009200,0.00009025,0.00009060,155728.00000000,579,0.0,0.0
2018-04-14 19:00:00,0.00009060,0.00009247,0.00009041,0.00009222,133540.00000000,527,0.0,0.0
2018-04-14 20:00:00,0.00009222,0.00009290,0.00009113,0.00009181,107273.00000000,565,60.0,0.0
2018-04-14 21:00:00,0.00009181,0.00009213,0.00009075,0.00009120,112640.00000000,377,34.0,0.0
2018-04-14 22:00:00,0.00009123,0.00009299,0.00009123,0.00009265,118242.00000000,430,0.0,0.0
2018-04-14 23:00:00,0.00009264,0.00009319,0.00009180,0.00009237,143293.00000000,517,0.0,0.0
2018-04-15 00:00:00,0.00009264,0.00009367,0.00009150,0.00009309,152650.00000000,658,0.0,0.0
2018-04-15 00:00:00,0.00009264,0.00009367,0.00009150,0.00009309,152650.00000000,658,0.0,0.0
2018-04-15 01:00:00,0.00009304,0.00009375,0.00009269,0.00009340,93529.00000000,374,0.0,0.0
2018-04-15 02:00:00,0.00009344,0.00009400,0.00009203,0.00009328,183623.00000000,706,0.0,0.0
2018-04-15 03:00:00,0.00009328,0.00009350,0.00009250,0.00009325,38454.00000000,234,0.0,0.0
2018-04-15 04:00:00,0.00009322,0.00009330,0.00009220,0.00009220,47839.00000000,195,0.0,0.0
2018-04-15 05:00:00,0.00009270,0.00009279,0.00009129,0.00009193,188344.00000000,578,0.0,0.0
2018-04-15 06:00:00,0.00009218,0.00009441,0.00009189,0.00009299,121030.00000000,478,0.0,0.0
2018-04-15 07:00:00,0.00009297,0.00009391,0.00009200,0.00009260,74870.00000000,320,0.0,0.0
2018-04-15 08:00:00,0.00009259,0.00009274,0.00009152,0.00009179,75488.00000000,293,0.0,0.0
2018-04-15 09:00:00,0.00009180,0.00009254,0.00009164,0.00009234,31750.00000000,133,15.0,0.0
2018-04-15 10:00:00,0.00009234,0.00009250,0.00009040,0.00009163,118000.00000000,427,14.0,0.0
2018-04-15 11:00:00,0.00009164,0.00009242,0.00009082,0.00009138,97956.00000000,388,0.0,0.0
2018-04-15 12:00:00,0.00009129,0.00009248,0.00009082,0.00009148,270058.00000000,569,0.0,0.0
2018-04-15 13:00:00,0.00009122,0.00009189,0.00009083,0.00009139,66121.00000000,268,11.0,0.0
2018-04-15 14:00:00,0.00009137,0.00009241,0.00009120,0.00009154,64138.00000000,297,11.0,0.0
2018-04-15 15:00:00,0.00009154,0.00009477,0.00009150,0.00009385,304998.00000000,1239,10.0,0.0
2018-04-15 16:00:00,0.00009358,0.00009512,0.00009320,0.00009512,186401.00000000,699,10.0,0.0
2018-04-15 17:00:00,0.00009501,0.00009549,0.00009369,0.00009395,168376.00000000,743,0.0,0.0
2018-04-15 18:00:00,0.00009395,0.00009499,0.00009394,0.00009499,40163.00000000,227,0.0,0.0
2018-04-15 19:00:00,0.00009480,0.00009504,0.00009400,0.00009500,122207.00000000,278,0.0,0.0
2018-04-15 20:00:00,0.00009500,0.00009552,0.00009408,0.00009480,96133.00000000,316,0.0,0.0
2018-04-15 21:00:00,0.00009480,0.00009515,0.00009420,0.00009488,55087.00000000,245,0.0,0.0
2018-04-15 22:00:00,0.00009476,0.00009554,0.00009474,0.00009514,80039.00000000,264,0.0,0.0
2018-04-15 23:00:00,0.00009513,0.00009571,0.00009474,0.00009512,101803.00000000,387,0.0,0.0
2018-04-16 00:00:00,0.00009512,0.00009580,0.00009500,0.00009516,112968.00000000,278,17.0,0.0
2018-04-16 01:00:00,0.00009525,0.00009600,0.00009501,0.00009525,89936.00000000,357,32.0,0.0
2018-04-16 02:00:00,0.00009524,0.00009600,0.00009355,0.00009396,205215.00000000,695,0.0,0.0
2018-04-16 03:00:00,0.00009394,0.00009443,0.00009372,0.00009414,62770.00000000,251,17.0,0.0
2018-04-16 04:00:00,0.00009386,0.00009420,0.00009269,0.00009383,97280.00000000,343,0.0,0.0
2018-04-16 05:00:00,0.00009352,0.00009384,0.00009235,0.00009323,108365.00000000,393,0.0,0.0
2018-04-16 06:00:00,0.00009316,0.00009318,0.00009168,0.00009257,79652.00000000,402,14.0,0.0
2018-04-16 07:00:00,0.00009229,0.00009398,0.00009221,0.00009398,76126.00000000,335,0.0,0.0
2018-04-16 08:00:00,0.00009397,0.00009445,0.00009355,0.00009407,90589.00000000,349,0.0,0.0
2018-04-16 09:00:00,0.00009388,0.00009510,0.00009365,0.00009452,137157.00000000,371,12.0,0.0
2018-04-16 10:00:00,0.00009450,0.00009600,0.00009450,0.00009566,118172.00000000,486,0.0,0.0
2018-04-16 11:00:00,0.00009569,0.00009600,0.00009439,0.00009470,128650.00000000,389,11.0,0.0
2018-04-16 12:00:00,0.00009485,0.00009519,0.00009210,0.00009210,215093.00000000,826,10.0,0.0
2018-04-16 13:00:00,0.00009210,0.00009259,0.00009110,0.00009150,320186.00000000,830,0.0,0.0
2018-04-16 14:00:00,0.00009150,0.00009180,0.00009110,0.00009138,98442.00000000,323,17.0,0.0
2018-04-16 15:00:00,0.00009144,0.00009251,0.00009111,0.00009181,128270.00000000,388,9.0,0.0
2018-04-16 16:00:00,0.00009183,0.00009226,0.00009119,0.00009160,77764.00000000,192,18.0,0.0
2018-04-16 17:00:00,0.00009162,0.00009258,0.00009131,0.00009258,68772.00000000,253,9.0,0.0
2018-04-16 18:00:00,0.00009244,0.00009332,0.00009131,0.00009278,162411.00000000,455,0.0,0.0
2018-04-16 19:00:00,0.00009278,0.00009332,0.00009269,0.00009280,172378.00000000,359,0.0,0.0
2018-04-16 20:00:00,0.00009306,0.00009361,0.00009261,0.00009318,57932.00000000,264,0.0,0.0
2018-04-16 21:00:00,0.00009318,0.00009318,0.00009208,0.00009247,108644.00000000,332,0.0,0.0
2018-04-16 22:00:00,0.00009245,0.00009298,0.00009195,0.00009228,99731.00000000,312,0.0,0.0
2018-04-16 23:00:00,0.00009223,0.00009355,0.00009202,0.00009343,58928.00000000,264,0.0,0.0
2018-04-17 00:00:00,0.00009342,0.00009343,0.00009203,0.00009222,39323.00000000,220,0.0,0.0
2018-04-17 01:00:00,0.00009250,0.00009273,0.00009190,0.00009245,58017.00000000,192,0.0,0.0
2018-04-17 02:00:00,0.00009243,0.00009307,0.00009185,0.00009247,85651.00000000,341,0.0,0.0
2018-04-17 03:00:00,0.00009247,0.00009308,0.00009220,0.00009261,56336.00000000,216,0.0,0.0
2018-04-17 04:00:00,0.00009261,0.00009358,0.00009233,0.00009278,58717.00000000,333,0.0,0.0
2018-04-17 05:00:00,0.00009278,0.00009457,0.00009222,0.00009401,176089.00000000,695,0.0,0.0
2018-04-17 06:00:00,0.00009427,0.00009484,0.00009390,0.00009470,72226.00000000,272,0.0,0.0
2018-04-17 07:00:00,0.00009465,0.00009483,0.00009390,0.00009422,59552.00000000,236,13.0,0.0
2018-04-17 08:00:00,0.00009444,0.00009453,0.00009360,0.00009440,101071.00000000,359,13.0,0.0
2018-04-17 09:00:00,0.00009410,0.00009454,0.00009376,0.00009400,37377.00000000,221,12.0,0.0
2018-04-17 10:00:00,0.00009442,0.00009484,0.00009405,0.00009474,34280.00000000,244,12.0,0.0
2018-04-17 11:00:00,0.00009474,0.00009599,0.00009438,0.00009599,101855.00000000,530,0.0,0.0
2018-04-17 12:00:00,0.00009599,0.00009642,0.00009570,0.00009633,100596.00000000,394,0.0,0.0
2018-04-17 13:00:00,0.00009622,0.00009783,0.00009622,0.00009776,242433.00000000,671,9.0,0.0
2018-04-17 14:00:00,0.00009756,0.00010200,0.00009750,0.00010137,1193608.00000000,2941,44.0,0.0
2018-04-17 15:00:00,0.00010137,0.00010578,0.00010111,0.00010249,1844143.00000000,4346,18.0,0.0
2018-04-17 16:00:00,0.00010249,0.00010430,0.00010132,0.00010272,567582.00000000,1795,28.0,0.0
2018-04-17 17:00:00,0.00010272,0.00010438,0.00010200,0.00010360,507745.00000000,1604,9.0,0.0
2018-04-17 18:00:00,0.00010375,0.00010950,0.00010358,0.00010577,1530715.00000000,4599,38.0,0.0
2018-04-17 19:00:00,0.00010569,0.00010605,0.00010281,0.00010427,381407.00000000,1225,40.0,0.0
2018-04-17 20:00:00,0.00010438,0.00010524,0.00010225,0.00010524,335121.00000000,1297,11.0,0.0
2018-04-17 21:00:00,0.00010524,0.00010779,0.00010396,0.00010756,299537.00000000,1299,26.0,0.0
2018-04-17 22:00:00,0.00010756,0.00010888,0.00010481,0.00010630,603894.00000000,1769,46.0,0.0
2018-04-17 23:00:00,0.00010619,0.00010626,0.00010320,0.00010550,382822.00000000,1656,49.0,0.0
2018-04-18 00:00:00,0.00010550,0.00010600,0.00010492,0.00010579,136818.00000000,574,0.0,0.0
2018-04-18 01:00:00,0.00010566,0.00011000,0.00010561,0.00010770,770699.00000000,2490,46.0,0.0
2018-04-18 02:00:00,0.00010770,0.00010778,0.00010503,0.00010778,350473.00000000,1595,48.0,0.0
2018-04-18 03:00:00,0.00010790,0.00010849,0.00010533,0.00010600,216555.00000000,1073,0.0,0.0
2018-04-18 04:00:00,0.00010600,0.00010640,0.00010415,0.00010468,221674.00000000,1071,34.0,0.0
2018-04-18 05:00:00,0.00010469,0.00010692,0.00010426,0.00010662,141937.00000000,789,0.0,0.0
2018-04-18 06:00:00,0.00010671,0.00011500,0.00010588,0.00011150,1265315.00000000,4185,100.0,0.0
2018-04-18 07:00:00,0.00011150,0.00011283,0.00010810,0.00010930,714121.00000000,2573,54.0,0.0
2018-04-18 08:00:00,0.00010930,0.00010980,0.00010700,0.00010931,287969.00000000,1626,0.0,0.0
2018-04-18 09:00:00,0.00010935,0.00010990,0.00010711,0.00010804,202306.00000000,916,12.0,0.0
2018-04-18 10:00:00,0.00010804,0.00010892,0.00010700,0.00010854,120501.00000000,668,48.0,0.0
2018-04-18 11:00:00,0.00010854,0.00011084,0.00010854,0.00011047,244124.00000000,1300,54.0,0.0
2018-04-18 12:00:00,0.00011047,0.00011250,0.00010914,0.00011222,437633.00000000,1847,70.0,0.0
2018-04-18 13:00:00,0.00011210,0.00011557,0.00011080,0.00011185,889971.00000000,3509,9.0,0.0
2018-04-18 14:00:00,0.00011186,0.00011291,0.00011028,0.00011275,358965.00000000,1579,9.0,0.0
2018-04-18 15:00:00,0.00011272,0.00011361,0.00011100,0.00011300,397555.00000000,1524,18.0,0.0
2018-04-18 16:00:00,0.00011310,0.00011390,0.00011202,0.00011326,313374.00000000,1318,19.0,0.0
2018-04-18 17:00:00,0.00011327,0.00011329,0.00011136,0.00011206,244947.00000000,1169,19.0,0.0
2018-04-18 18:00:00,0.00011204,0.00011241,0.00011006,0.00011104,193635.00000000,999,10.0,0.0
2018-04-18 19:00:00,0.00011104,0.00011252,0.00011000,0.00011230,301704.00000000,1431,41.0,0.0
2018-04-18 20:00:00,0.00011226,0.00011300,0.00011102,0.00011122,191011.00000000,831,11.0,0.0
2018-04-18 21:00:00,0.00011122,0.00011280,0.00011122,0.00011128,153405.00000000,679,26.0,0.0
2018-04-18 22:00:00,0.00011156,0.00011310,0.00011128,0.00011247,72619.00000000,466,31.0,0.0
2018-04-18 23:00:00,0.00011247,0.00011350,0.00011220,0.00011300,80460.00000000,493,17.0,0.0
2018-04-19 00:00:00,0.00011303,0.00011330,0.00011255,0.00011278,89941.00000000,416,33.0,0.0
2018-04-19 01:00:00,0.00011271,0.00011279,0.00011100,0.00011237,152058.00000000,754,16.0,0.0
2018-04-19 02:00:00,0.00011235,0.00011247,0.00011072,0.00011147,189363.00000000,960,33.0,0.0
2018-04-19 03:00:00,0.00011145,0.00011219,0.00011067,0.00011150,136015.00000000,695,0.0,0.0
2018-04-19 04:00:00,0.00011149,0.00011249,0.00011101,0.00011206,96767.00000000,376,17.0,0.0
2018-04-19 05:00:00,0.00011211,0.00011221,0.00011101,0.00011157,91579.00000000,399,16.0,0.0
2018-04-19 06:00:00,0.00011134,0.00011194,0.00011085,0.00011104,98946.00000000,262,14.0,0.0
2018-04-19 07:00:00,0.00011104,0.00011104,0.00010881,0.00010993,220246.00000000,970,0.0,0.0
2018-04-19 08:00:00,0.00010993,0.00011000,0.00010842,0.00010855,135248.00000000,851,13.0,0.0
2018-04-19 09:00:00,0.00010855,0.00010898,0.00010751,0.00010806,178731.00000000,984,25.0,0.0
2018-04-19 10:00:00,0.00010806,0.00010838,0.00010670,0.00010748,196254.00000000,795,0.0,0.0
2018-04-19 11:00:00,0.00010747,0.00011019,0.00010741,0.00010945,143417.00000000,739,11.0,0.0
2018-04-19 12:00:00,0.00010945,0.00011125,0.00010937,0.00011111,156363.00000000,640,10.0,0.0
2018-04-19 13:00:00,0.00011111,0.00011135,0.00010999,0.00011037,192796.00000000,775,9.0,0.0
2018-04-19 14:00:00,0.00011036,0.00011074,0.00010956,0.00011028,73348.00000000,430,27.0,0.0
2018-04-19 15:00:00,0.00011028,0.00011065,0.00010920,0.00011005,144445.00000000,455,9.0,0.0
2018-04-19 16:00:00,0.00011004,0.00011067,0.00010928,0.00011022,151395.00000000,613,0.0,0.0
2018-04-19 17:00:00,0.00011022,0.00011134,0.00010980,0.00011133,114576.00000000,650,10.0,0.0
2018-04-19 18:00:00,0.00011134,0.00011187,0.00011069,0.00011133,107908.00000000,634,10.0,0.0
2018-04-19 19:00:00,0.00011133,0.00011195,0.00010996,0.00011081,161940.00000000,776,10.0,0.0
2018-04-19 20:00:00,0.00011053,0.00011053,0.00010835,0.00010936,238997.00000000,1101,0.0,0.0
2018-04-19 21:00:00,0.00010947,0.00011080,0.00010908,0.00011035,105622.00000000,481,27.0,0.0
2018-04-19 22:00:00,0.00011035,0.00011064,0.00010947,0.00011036,114420.00000000,555,16.0,0.0
2018-04-19 23:00:00,0.00011036,0.00011036,0.00010947,0.00011003,82312.00000000,347,0.0,0.0
2018-04-20 00:00:00,0.00011020,0.00011079,0.00010912,0.00011041,128051.00000000,608,0.0,0.0
2018-04-20 01:00:00,0.00011048,0.00011100,0.00010957,0.00011062,98654.00000000,426,16.0,0.0
2018-04-20 02:00:00,0.00011068,0.00011230,0.00010992,0.00011200,341550.00000000,1290,33.0,0.0
2018-04-20 03:00:00,0.00011230,0.00011343,0.00011151,0.00011271,211368.00000000,1447,0.0,0.0
2018-04-20 04:00:00,0.00011256,0.00011300,0.00010998,0.00011031,168861.00000000,762,18.0,0.0
2018-04-20 05:00:00,0.00011030,0.00011140,0.00010978,0.00011121,91270.00000000,350,16.0,0.0
2018-04-20 06:00:00,0.00011121,0.00011165,0.00011001,0.00011151,60232.00000000,250,0.0,0.0
2018-04-20 07:00:00,0.00011159,0.00011161,0.00011007,0.00011062,73904.00000000,286,0.0,0.0
2018-04-20 08:00:00,0.00011062,0.00011150,0.00010999,0.00011069,55237.00000000,309,0.0,0.0
2018-04-20 09:00:00,0.00011069,0.00011128,0.00010991,0.00011051,44982.00000000,212,13.0,0.0
2018-04-20 10:00:00,0.00011060,0.00011114,0.00010961,0.00010970,51588.00000000,275,12.0,0.0
2018-04-20 11:00:00,0.00010976,0.00011036,0.00010908,0.00011026,117345.00000000,531,34.0,0.0
2018-04-20 12:00:00,0.00011026,0.00011049,0.00010934,0.00010966,147578.00000000,431,0.0,0.0
2018-04-20 13:00:00,0.00010967,0.00011015,0.00010965,0.00011015,49131.00000000,279,10.0,0.0
2018-04-20 14:00:00,0.00011009,0.00011150,0.00010970,0.00011149,92370.00000000,523,29.0,0.0
2018-04-20 15:00:00,0.00011149,0.00011285,0.00010908,0.00010959,413211.00000000,1203,29.0,0.0
2018-04-20 16:00:00,0.00010960,0.00010999,0.00010915,0.00010955,131226.00000000,378,10.0,0.0
2018-04-20 17:00:00,0.00010955,0.00010955,0.00010876,0.00010920,104237.00000000,478,20.0,0.0
2018-04-20 18:00:00,0.00010933,0.00010955,0.00010800,0.00010939,270937.00000000,1036,10.0,0.0
2018-04-20 19:00:00,0.00010939,0.00011020,0.00010874,0.00010988,87952.00000000,464,22.0,0.0
2018-04-20 20:00:00,0.00010988,0.00011109,0.00010956,0.00011080,114074.00000000,571,0.0,0.0
2018-04-20 21:00:00,0.00011080,0.00011190,0.00011070,0.00011180,100345.00000000,509,28.0,0.0
2018-04-20 22:00:00,0.00011180,0.00011235,0.00010900,0.00011090,249221.00000000,1004,32.0,0.0
2018-04-20 23:00:00,0.00011109,0.00011270,0.00011090,0.00011140,233231.00000000,756,0.0,0.0
2018-04-21 00:00:00,0.00011140,0.00011227,0.00011013,0.00011115,93027.00000000,514,18.0,0.0
2018-04-21 01:00:00,0.00011113,0.00011130,0.00010704,0.00010711,208011.00000000,848,0.0,0.0
2018-04-21 02:00:00,0.00010711,0.00010760,0.00010530,0.00010708,189982.00000000,854,18.0,0.0
2018-04-21 03:00:00,0.00010708,0.00010733,0.00010400,0.00010445,221483.00000000,893,0.0,0.0
2018-04-21 04:00:00,0.00010433,0.00010604,0.00010430,0.00010603,117709.00000000,479,19.0,0.0
2018-04-21 05:00:00,0.00010592,0.00010680,0.00010550,0.00010563,118277.00000000,444,36.0,0.0
2018-04-21 06:00:00,0.00010563,0.00010643,0.00010500,0.00010557,68470.00000000,263,33.0,0.0
2018-04-21 07:00:00,0.00010557,0.00010602,0.00010410,0.00010471,147241.00000000,435,31.0,0.0
2018-04-21 08:00:00,0.00010486,0.00010521,0.00010230,0.00010236,219849.00000000,907,0.0,0.0
2018-04-21 09:00:00,0.00010268,0.00010285,0.00010014,0.00010050,312919.00000000,1000,0.0,0.0
2018-04-21 10:00:00,0.00010046,0.00010101,0.00009962,0.00010031,229508.00000000,700,14.0,0.0
2018-04-21 11:00:00,0.00010027,0.00010028,0.00009683,0.00010000,226031.00000000,921,0.0,0.0
2018-04-21 12:00:00,0.00009999,0.00010442,0.00009999,0.00010381,306805.00000000,1280,12.0,0.0
2018-04-21 13:00:00,0.00010381,0.00010383,0.00010174,0.00010361,107807.00000000,429,34.0,0.0
2018-04-21 14:00:00,0.00010360,0.00010392,0.00010200,0.00010303,117344.00000000,460,11.0,0.0
2018-04-21 15:00:00,0.00010328,0.00010491,0.00010300,0.00010464,62165.00000000,331,0.0,0.0
2018-04-21 16:00:00,0.00010467,0.00010583,0.00010466,0.00010575,190699.00000000,532,11.0,0.0
2018-04-21 17:00:00,0.00010534,0.00010657,0.00010501,0.00010653,67393.00000000,293,11.0,0.0
2018-04-21 18:00:00,0.00010654,0.00010700,0.00010571,0.00010612,72955.00000000,296,12.0,0.0
2018-04-21 19:00:00,0.00010619,0.00010800,0.00010619,0.00010675,70652.00000000,310,12.0,0.0
2018-04-21 20:00:00,0.00010675,0.00010850,0.00010675,0.00010775,80709.00000000,347,26.0,0.0
2018-04-21 21:00:00,0.00010809,0.00010841,0.00010484,0.00010549,129756.00000000,723,43.0,0.0
2018-04-21 22:00:00,0.00010614,0.00010614,0.00010359,0.00010466,84237.00000000,435,0.0,0.0
2018-04-21 23:00:00,0.00010467,0.00010520,0.00010324,0.00010325,128907.00000000,461,18.0,0.0
2018-04-22 00:00:00,0.00010325,0.00010490,0.00010250,0.00010354,87322.00000000,548,0.0,0.0
2018-04-22 00:00:00,0.00010325,0.00010490,0.00010250,0.00010354,87322.00000000,548,0.0,0.0
2018-04-22 01:00:00,0.00010354,0.00010433,0.00010296,0.00010416,45399.00000000,219,32.0,0.0
2018-04-22 02:00:00,0.00010413,0.00010430,0.00010300,0.00010341,33943.00000000,167,32.0,0.0
2018-04-22 03:00:00,0.00010313,0.00010400,0.00010263,0.00010337,59063.00000000,293,33.0,0.0
2018-04-22 04:00:00,0.00010339,0.00010685,0.00010272,0.00010523,262023.00000000,1124,0.0,0.0
2018-04-22 05:00:00,0.00010530,0.00010734,0.00010500,0.00010650,68096.00000000,363,0.0,0.0
