date,open,high,low,close,volume,number of trades,Monero XMR,sentiment
2018-04-11 17:00:00,0.02381900,0.02397600,0.02380000,0.02388200,1707.56300000,1175,23.0,0.0
2018-04-11 18:00:00,0.02388200,0.02419000,0.02382500,0.02403500,1638.25800000,926,22.0,0.0
2018-04-11 19:00:00,0.02404200,0.02413600,0.02393000,0.02408400,1668.04500000,828,22.0,0.0
2018-04-11 20:00:00,0.02405800,0.02409700,0.02398400,0.02403600,1018.49600000,881,24.0,0.0
2018-04-11 21:00:00,0.02402900,0.02408700,0.02398600,0.02399900,877.53000000,548,31.0,0.0
2018-04-11 22:00:00,0.02402100,0.02405500,0.02387100,0.02387100,2158.49600000,751,26.0,0.0
2018-04-11 23:00:00,0.02387800,0.02430100,0.02386300,0.02428200,2402.10200000,1579,19.0,0.08
2018-04-12 00:00:00,0.02428000,0.02435000,0.02410000,0.02428800,2442.99200000,1488,26.0,0.0
2018-04-12 01:00:00,0.02434300,0.02441200,0.02417700,0.02432100,1135.60900000,972,18.0,0.0
2018-04-12 02:00:00,0.02431400,0.02444500,0.02380600,0.02435200,2016.46700000,920,29.0,0.0
2018-04-12 03:00:00,0.02435700,0.02446800,0.02431500,0.02446800,1664.19700000,922,26.0,0.0
2018-04-12 04:00:00,0.02444100,0.02464200,0.02442000,0.02463800,1178.38100000,1127,13.0,0.0
2018-04-12 05:00:00,0.02463800,0.02472300,0.02444500,0.02456700,856.73400000,1139,29.0,0.0
2018-04-12 06:00:00,0.02456700,0.02467200,0.02440000,0.02449000,897.80500000,590,23.0,0.0
2018-04-12 07:00:00,0.02449000,0.02457200,0.02437900,0.02455600,1788.73000000,844,23.0,0.0
2018-04-12 08:00:00,0.02457600,0.02465700,0.02451500,0.02461900,2090.94000000,674,20.0,0.0
2018-04-12 09:00:00,0.02461800,0.02480000,0.02452800,0.02452900,1948.63200000,1281,17.0,0.0
2018-04-12 10:00:00,0.02453200,0.02482200,0.02453200,0.02461700,1533.40700000,742,31.0,0.0
2018-04-12 11:00:00,0.02461700,0.02463200,0.02381500,0.02387000,2869.41800000,2191,8.0,0.0
2018-04-12 12:00:00,0.02387000,0.02406700,0.02380000,0.02393200,1712.02400000,1351,20.0,0.0
2018-04-12 13:00:00,0.02396200,0.02419800,0.02380000,0.02392100,2678.76100000,1019,15.0,0.0
2018-04-12 14:00:00,0.02392500,0.02420000,0.02380000,0.02411200,1705.44300000,995,19.0,0.0
2018-04-12 15:00:00,0.02414200,0.02437900,0.02404000,0.02427300,1986.56700000,910,14.0,0.0
2018-04-12 16:00:00,0.02427900,0.02438200,0.02404500,0.02405000,1412.94300000,854,22.0,0.0
2018-04-12 17:00:00,0.02405000,0.02412400,0.02392500,0.02392700,1730.89400000,898,20.0,0.0
2018-04-12 18:00:00,0.02392800,0.02400000,0.02382100,0.02389200,1448.28100000,627,20.0,0.0
2018-04-12 19:00:00,0.02383100,0.02414500,0.02383100,0.02413000,1033.43200000,745,14.0,0.0
2018-04-12 20:00:00,0.02413000,0.02416600,0.02400000,0.02408100,1822.77100000,732,21.0,0.0
2018-04-12 21:00:00,0.02408300,0.02412600,0.02399000,0.02401300,1450.47400000,978,22.0,0.0
2018-04-12 22:00:00,0.02403400,0.02426400,0.02395900,0.02410200,2040.49100000,1191,27.0,0.0
2018-04-12 23:00:00,0.02416900,0.02435500,0.02402500,0.02435000,1617.70100000,1060,19.0,0.10227272727272725
2018-04-13 00:00:00,0.02435000,0.02442000,0.02409900,0.02432300,1585.56200000,972,22.0,0.4375
2018-04-13 01:00:00,0.02432300,0.02436700,0.02402500,0.02404600,1605.41900000,734,25.0,0.0
2018-04-13 02:00:00,0.02404600,0.02422300,0.02400100,0.02405300,1150.02500000,719,26.0,0.0
2018-04-13 03:00:00,0.02411200,0.02417000,0.02403300,0.02410000,921.77900000,534,12.0,0.0
2018-04-13 04:00:00,0.02408000,0.02449700,0.02398800,0.02404800,3523.73400000,768,30.0,0.0
2018-04-13 05:00:00,0.02404400,0.02411700,0.02398800,0.02402200,767.88000000,483,31.0,0.0
2018-04-13 06:00:00,0.02399500,0.02428600,0.02398800,0.02412400,1611.41000000,650,23.0,0.0
2018-04-13 07:00:00,0.02409900,0.02425000,0.02400200,0.02404900,1396.03300000,930,20.0,0.0
2018-04-13 08:00:00,0.02404900,0.02439500,0.02400100,0.02411100,1316.62100000,1120,29.0,0.0
2018-04-13 09:00:00,0.02412700,0.02430000,0.02402700,0.02414700,1457.27000000,983,13.0,0.0
2018-04-13 10:00:00,0.02414800,0.02433000,0.02401400,0.02428500,1675.54900000,773,19.0,0.0
2018-04-13 11:00:00,0.02428400,0.02437600,0.02417200,0.02436200,1826.82500000,825,24.0,0.0
2018-04-13 12:00:00,0.02436100,0.02456300,0.02432500,0.02456300,1265.10700000,1325,30.0,0.0
2018-04-13 13:00:00,0.02456300,0.02462600,0.02424400,0.02435900,2065.87800000,1504,16.0,0.0
2018-04-13 14:00:00,0.02435900,0.02447800,0.02429500,0.02435600,1802.34900000,716,13.0,0.0
2018-04-13 15:00:00,0.02439700,0.02470000,0.02435300,0.02455100,1528.26100000,951,13.0,0.0
2018-04-13 16:00:00,0.02455100,0.02461200,0.02451900,0.02454800,1513.50400000,643,24.0,0.0
2018-04-13 17:00:00,0.02460300,0.02460500,0.02416900,0.02422800,1775.04500000,1439,18.0,0.0
2018-04-13 18:00:00,0.02422800,0.02444400,0.02415000,0.02435700,1579.63800000,916,16.0,0.390625
2018-04-13 19:00:00,0.02433000,0.02446500,0.02423000,0.02428400,1341.13500000,661,17.0,0.35833333333333334
2018-04-13 20:00:00,0.02425800,0.02428600,0.02403200,0.02403300,1598.39700000,875,27.0,0.0
2018-04-13 21:00:00,0.02403300,0.02414300,0.02399000,0.02402400,1470.75400000,876,24.0,0.0
2018-04-13 22:00:00,0.02402400,0.02403500,0.02388900,0.02400000,1926.17900000,916,29.0,0.0
2018-04-13 23:00:00,0.02400000,0.02413000,0.02400000,0.02408400,2698.53400000,962,33.0,0.0
2018-04-14 00:00:00,0.02403600,0.02409500,0.02398000,0.02402900,1098.09000000,442,20.0,0.0
2018-04-14 01:00:00,0.02403000,0.02409900,0.02393000,0.02399400,759.44700000,415,17.0,0.0
2018-04-14 02:00:00,0.02393600,0.02416300,0.02393000,0.02416100,812.95900000,488,19.0,0.5
2018-04-14 03:00:00,0.02413500,0.02424600,0.02401500,0.02424000,869.54000000,606,23.0,0.0
2018-04-14 04:00:00,0.02419200,0.02428600,0.02417400,0.02420700,938.25600000,487,22.0,0.0
2018-04-14 05:00:00,0.02420700,0.02426300,0.02407300,0.02417600,415.55000000,428,22.0,0.0
2018-04-14 06:00:00,0.02417400,0.02419800,0.02402300,0.02406300,1315.53400000,496,19.0,0.0
2018-04-14 07:00:00,0.02406400,0.02426000,0.02404900,0.02416700,1365.66400000,500,32.0,0.0
2018-04-14 08:00:00,0.02419300,0.02426000,0.02414000,0.02420900,838.72000000,458,37.0,0.0
2018-04-14 09:00:00,0.02419100,0.02423100,0.02393000,0.02393100,1752.13300000,590,17.0,0.0
2018-04-14 10:00:00,0.02393900,0.02400000,0.02388000,0.02390800,788.75100000,702,21.0,0.0
2018-04-14 11:00:00,0.02392400,0.02415000,0.02390600,0.02409900,1098.30200000,698,26.0,0.0
2018-04-14 12:00:00,0.02409900,0.02418800,0.02400000,0.02400700,1876.81500000,605,9.0,0.4777777777777778
2018-04-14 13:00:00,0.02404700,0.02408800,0.02372200,0.02377800,1757.94000000,866,16.0,0.0
2018-04-14 14:00:00,0.02380900,0.02399100,0.02370000,0.02375400,1271.89300000,743,23.0,0.0
2018-04-14 15:00:00,0.02375400,0.02400000,0.02367600,0.02383300,1332.94100000,734,20.0,0.0
2018-04-14 16:00:00,0.02386500,0.02421000,0.02383100,0.02390000,1971.15900000,1149,18.0,0.0
2018-04-14 17:00:00,0.02392900,0.02395700,0.02382000,0.02394400,770.43500000,599,25.0,0.0
2018-04-14 18:00:00,0.02394300,0.02394300,0.02374100,0.02383500,911.93400000,460,29.0,0.0
2018-04-14 19:00:00,0.02380600,0.02393600,0.02374300,0.02389800,1029.37300000,438,13.0,0.0
2018-04-14 20:00:00,0.02391500,0.02393500,0.02384500,0.02390700,2038.44900000,398,21.0,0.0
2018-04-14 21:00:00,0.02390700,0.02395100,0.02384500,0.02390100,824.15600000,459,15.0,0.0
2018-04-14 22:00:00,0.02391000,0.02396600,0.02383200,0.02394400,727.35200000,472,19.0,0.0
2018-04-14 23:00:00,0.02394200,0.02396600,0.02375900,0.02379300,1326.45200000,592,24.0,-0.215
2018-04-15 00:00:00,0.02379000,0.02388100,0.02374000,0.02386500,914.59200000,445,14.0,0.0
2018-04-15 00:00:00,0.02379000,0.02388100,0.02374000,0.02386500,914.59200000,445,30.0,0.0
2018-04-15 01:00:00,0.02386400,0.02394300,0.02381100,0.02384600,1342.35400000,653,37.0,0.0
2018-04-15 02:00:00,0.02383700,0.02400000,0.02382800,0.02399900,980.27900000,709,45.0,0.0
2018-04-15 03:00:00,0.02399800,0.02407000,0.02391900,0.02397100,597.41000000,440,73.0,0.0
2018-04-15 04:00:00,0.02392500,0.02396700,0.02375100,0.02387900,744.51100000,482,47.0,0.0
2018-04-15 05:00:00,0.02387800,0.02392900,0.02374000,0.02386600,1261.41900000,616,50.0,0.0
2018-04-15 06:00:00,0.02382300,0.02393400,0.02381300,0.02388100,909.14200000,394,28.0,0.0
2018-04-15 07:00:00,0.02390500,0.02392800,0.02374100,0.02384300,1138.04600000,553,43.0,0.0
2018-04-15 08:00:00,0.02388900,0.02413100,0.02388900,0.02409000,894.57700000,707,31.0,0.0
2018-04-15 09:00:00,0.02408900,0.02419000,0.02393200,0.02394100,917.89300000,759,46.0,0.0
2018-04-15 10:00:00,0.02393300,0.02420000,0.02382400,0.02415500,1322.30200000,734,30.0,0.0
2018-04-15 11:00:00,0.02420000,0.02436600,0.02398000,0.02431900,3142.82500000,1177,57.0,0.0
2018-04-15 12:00:00,0.02435500,0.02439000,0.02422500,0.02437900,1312.25500000,883,28.0,0.0
2018-04-15 13:00:00,0.02433000,0.02454800,0.02424600,0.02437900,2031.07200000,1359,56.0,0.0
2018-04-15 14:00:00,0.02437900,0.02452300,0.02431800,0.02438700,1140.53300000,777,46.0,0.0
2018-04-15 15:00:00,0.02438600,0.02438600,0.02405000,0.02410100,2097.32700000,1357,57.0,0.0
2018-04-15 16:00:00,0.02414400,0.02419800,0.02408500,0.02413900,1465.86000000,579,34.0,0.0
2018-04-15 17:00:00,0.02413600,0.02414000,0.02390500,0.02406500,1838.79300000,979,42.0,0.0
2018-04-15 18:00:00,0.02406300,0.02412500,0.02402900,0.02410600,1375.48400000,606,43.0,0.0
2018-04-15 19:00:00,0.02410600,0.02423300,0.02407000,0.02418300,726.25800000,549,55.0,0.0
2018-04-15 20:00:00,0.02417400,0.02422800,0.02405500,0.02407000,578.14400000,554,48.0,0.0
2018-04-15 21:00:00,0.02411600,0.02414800,0.02407400,0.02412600,960.46100000,469,46.0,0.0
2018-04-15 22:00:00,0.02409900,0.02418300,0.02400000,0.02401400,1142.80100000,848,46.0,0.0
2018-04-15 23:00:00,0.02401500,0.02415900,0.02401300,0.02415600,793.16700000,557,42.0,0.0
2018-04-16 00:00:00,0.02412600,0.02429000,0.02402600,0.02418800,997.82400000,620,37.0,0.0
2018-04-16 01:00:00,0.02427200,0.02431000,0.02401900,0.02409700,857.97600000,979,36.0,0.0
2018-04-16 02:00:00,0.02405100,0.02429300,0.02399200,0.02414200,1688.09500000,1117,47.0,0.0
2018-04-16 03:00:00,0.02415300,0.02438000,0.02410100,0.02435100,648.84700000,737,42.0,0.0
2018-04-16 04:00:00,0.02430300,0.02436200,0.02404000,0.02404500,903.54800000,505,64.0,0.0
2018-04-16 05:00:00,0.02407500,0.02416500,0.02386600,0.02391100,1876.72800000,991,26.0,0.0
2018-04-16 06:00:00,0.02391800,0.02400000,0.02380000,0.02384500,1245.28000000,838,41.0,0.0
2018-04-16 07:00:00,0.02384400,0.02400000,0.02381000,0.02400000,1970.33500000,625,33.0,0.0
2018-04-16 08:00:00,0.02398800,0.02437000,0.02396900,0.02416400,1419.98500000,996,57.0,0.0
2018-04-16 09:00:00,0.02411600,0.02419000,0.02398800,0.02404400,1278.41800000,643,57.0,0.0
2018-04-16 10:00:00,0.02404600,0.02411000,0.02398700,0.02398700,1396.47900000,530,50.0,0.0
2018-04-16 11:00:00,0.02403400,0.02408100,0.02395200,0.02400000,1117.77100000,521,35.0,0.0
2018-04-16 12:00:00,0.02400100,0.02406700,0.02396200,0.02403100,2982.81200000,570,34.0,0.0
2018-04-16 13:00:00,0.02404900,0.02405800,0.02385000,0.02386900,1101.88600000,811,33.0,0.0
2018-04-16 14:00:00,0.02386900,0.02403000,0.02382100,0.02386000,1098.89300000,721,34.0,0.0
2018-04-16 15:00:00,0.02382200,0.02399200,0.02380700,0.02392300,1970.46400000,655,33.0,0.0
2018-04-16 16:00:00,0.02396300,0.02408400,0.02388400,0.02390100,1140.90500000,761,37.0,0.0
2018-04-16 17:00:00,0.02391600,0.02406400,0.02381000,0.02390000,1450.02100000,800,34.0,0.0
2018-04-16 18:00:00,0.02390000,0.02400000,0.02389400,0.02397900,1889.57500000,602,33.0,0.0
2018-04-16 19:00:00,0.02396200,0.02410000,0.02396000,0.02401700,1317.67600000,715,39.0,0.0
2018-04-16 20:00:00,0.02401700,0.02406500,0.02398000,0.02402900,1302.34900000,660,48.0,0.0
2018-04-16 21:00:00,0.02403500,0.02408500,0.02400000,0.02402200,956.91800000,432,51.0,0.0
2018-04-16 22:00:00,0.02402100,0.02409000,0.02400000,0.02401500,634.29600000,383,25.0,0.0
2018-04-16 23:00:00,0.02401500,0.02410000,0.02400100,0.02405700,1283.19400000,446,29.0,0.0
2018-04-17 00:00:00,0.02410000,0.02426500,0.02405700,0.02421400,1049.59000000,787,26.0,0.0
2018-04-17 01:00:00,0.02420400,0.02426200,0.02408300,0.02408900,1163.41500000,710,51.0,0.0
2018-04-17 02:00:00,0.02413600,0.02428000,0.02410200,0.02419000,2002.06100000,695,62.0,0.0
2018-04-17 03:00:00,0.02423900,0.02425600,0.02411100,0.02414600,1395.64700000,632,41.0,0.0
2018-04-17 04:00:00,0.02419900,0.02425600,0.02412300,0.02419900,1188.82200000,728,59.0,0.0
2018-04-17 05:00:00,0.02419900,0.02428400,0.02419900,0.02428000,1538.04400000,521,49.0,0.0
2018-04-17 06:00:00,0.02426700,0.02435000,0.02421300,0.02426700,942.63000000,747,62.0,0.0
2018-04-17 07:00:00,0.02424200,0.02439100,0.02419900,0.02439100,1281.82200000,1006,41.0,0.0
2018-04-17 08:00:00,0.02434800,0.02456600,0.02430100,0.02450600,2566.40900000,1464,50.0,0.0
2018-04-17 09:00:00,0.02447400,0.02467800,0.02441000,0.02454600,1678.84800000,1167,41.0,0.0
2018-04-17 10:00:00,0.02453800,0.02464200,0.02428200,0.02448800,1606.37700000,2026,44.0,0.0
2018-04-17 11:00:00,0.02445300,0.02468100,0.02438300,0.02462300,1616.93400000,773,35.0,0.0
2018-04-17 12:00:00,0.02467200,0.02474200,0.02433900,0.02449400,2702.83200000,2407,24.0,0.0
2018-04-17 13:00:00,0.02449400,0.02470900,0.02441200,0.02464300,1307.37100000,836,45.0,0.0
2018-04-17 14:00:00,0.02464300,0.02472100,0.02457000,0.02464200,1535.50600000,861,35.0,0.0
2018-04-17 15:00:00,0.02464100,0.02472900,0.02458000,0.02459500,1688.42800000,664,43.0,0.0
2018-04-17 16:00:00,0.02464200,0.02492700,0.02454100,0.02486800,2020.22000000,1116,57.0,0.0
2018-04-17 17:00:00,0.02483900,0.02499000,0.02457700,0.02472100,4400.22700000,5468,54.0,0.0
2018-04-17 18:00:00,0.02471900,0.02497900,0.02464600,0.02490100,1915.60600000,999,37.0,0.0
2018-04-17 19:00:00,0.02491800,0.02495300,0.02462300,0.02464600,1524.41600000,742,29.0,0.0
2018-04-17 20:00:00,0.02464500,0.02487200,0.02460000,0.02484700,1200.65300000,605,50.0,0.0
2018-04-17 21:00:00,0.02484500,0.02484700,0.02460200,0.02473800,891.79100000,627,54.0,0.0
2018-04-17 22:00:00,0.02469000,0.02478100,0.02458500,0.02458700,810.83300000,536,60.0,0.0
2018-04-17 23:00:00,0.02458700,0.02482000,0.02458700,0.02469100,858.62100000,455,30.0,0.0
2018-04-18 00:00:00,0.02474800,0.02497000,0.02468800,0.02492000,1209.17300000,637,30.0,0.0
2018-04-18 01:00:00,0.02494400,0.02506700,0.02491900,0.02500800,1726.92300000,835,35.0,0.0
2018-04-18 02:00:00,0.02506000,0.02519500,0.02497300,0.02512400,1475.36700000,1033,43.0,0.0
2018-04-18 03:00:00,0.02512500,0.02529900,0.02506100,0.02527800,1455.21500000,772,24.0,0.0
2018-04-18 04:00:00,0.02524500,0.02606600,0.02516600,0.02599400,5128.56100000,2573,32.0,0.0
2018-04-18 05:00:00,0.02599400,0.02789100,0.02597500,0.02789100,17165.97100000,15166,95.0,0.25
2018-04-18 06:00:00,0.02781200,0.02988000,0.02769900,0.02838300,25622.71200000,13889,100.0,0.0
2018-04-18 07:00:00,0.02838300,0.02858000,0.02758800,0.02813900,6414.14400000,4048,77.0,0.0
2018-04-18 08:00:00,0.02813900,0.02821600,0.02768700,0.02814200,4216.49200000,2495,64.0,0.96875
2018-04-18 09:00:00,0.02814200,0.02823800,0.02774000,0.02815300,3480.25000000,1943,51.0,0.0
2018-04-18 10:00:00,0.02815400,0.02822200,0.02770000,0.02776500,3249.46400000,1830,81.0,0.0
2018-04-18 11:00:00,0.02776300,0.02796500,0.02756000,0.02771700,3087.62500000,2217,58.0,0.0
2018-04-18 12:00:00,0.02771600,0.02802700,0.02761500,0.02778200,3116.78500000,1598,53.0,0.0
2018-04-18 13:00:00,0.02778200,0.02788400,0.02751000,0.02772400,2628.16000000,1507,63.0,0.1285714285714286
2018-04-18 14:00:00,0.02770600,0.02774400,0.02735100,0.02760900,3293.12600000,2261,50.0,0.0
2018-04-18 15:00:00,0.02761000,0.02778900,0.02719900,0.02770500,3719.08800000,2650,38.0,0.0
2018-04-18 16:00:00,0.02771500,0.02785000,0.02736500,0.02763500,3059.17900000,2071,41.0,0.0
2018-04-18 17:00:00,0.02763500,0.02798000,0.02761700,0.02788900,2548.92000000,1759,30.0,0.0
2018-04-18 18:00:00,0.02788800,0.02796900,0.02760900,0.02784000,2510.23800000,1417,36.0,0.43333333333333335
2018-04-18 19:00:00,0.02783000,0.02789600,0.02764100,0.02776000,1895.98300000,1172,61.0,0.0
2018-04-18 20:00:00,0.02772800,0.02818600,0.02772800,0.02784800,2774.13800000,2432,55.0,0.0
2018-04-18 21:00:00,0.02784800,0.02829100,0.02775500,0.02822100,2077.36300000,1817,79.0,0.0
2018-04-18 22:00:00,0.02822100,0.02858000,0.02804200,0.02828000,4724.20400000,4963,48.0,0.0
2018-04-18 23:00:00,0.02827900,0.02829000,0.02793100,0.02804600,2239.87200000,1856,58.0,0.0
2018-04-19 00:00:00,0.02804500,0.02807300,0.02772800,0.02781500,2135.86900000,2224,47.0,0.0
2018-04-19 01:00:00,0.02781700,0.02826000,0.02770100,0.02820200,2044.41400000,1920,49.0,0.6
2018-04-19 02:00:00,0.02820200,0.02836400,0.02800000,0.02812800,2253.89700000,1832,57.0,0.0
2018-04-19 03:00:00,0.02807000,0.02902800,0.02806900,0.02897500,4079.73600000,2715,70.0,0.0
2018-04-19 04:00:00,0.02897500,0.02907000,0.02846600,0.02856600,4587.85100000,7747,67.0,0.0
2018-04-19 05:00:00,0.02856500,0.02864400,0.02818000,0.02829700,2738.96700000,2204,56.0,0.0
2018-04-19 06:00:00,0.02829400,0.02835300,0.02819600,0.02832700,2306.39400000,892,54.0,0.0
2018-04-19 07:00:00,0.02832700,0.02833200,0.02790000,0.02796000,1662.04400000,1255,64.0,0.0
2018-04-19 08:00:00,0.02796000,0.02798200,0.02757700,0.02763000,3720.77500000,1894,38.0,0.0
2018-04-19 09:00:00,0.02762000,0.02811000,0.02760000,0.02799800,2168.14900000,1281,24.0,0.0
2018-04-19 10:00:00,0.02799800,0.02822400,0.02630600,0.02783400,7798.93300000,4339,40.0,0.0
2018-04-19 11:00:00,0.02783300,0.02784200,0.02766800,0.02777200,2002.00200000,948,43.0,0.0
2018-04-19 12:00:00,0.02778100,0.02819300,0.02777200,0.02816800,2084.48000000,1212,42.0,0.0
2018-04-19 13:00:00,0.02818300,0.02845000,0.02814600,0.02820000,2932.95700000,2142,58.0,0.0008680555555555559
2018-04-19 14:00:00,0.02815600,0.02847100,0.02814100,0.02847100,2291.72200000,1327,47.0,0.0
2018-04-19 15:00:00,0.02844800,0.02855500,0.02837400,0.02854500,1929.27200000,1197,34.0,0.0
2018-04-19 16:00:00,0.02854100,0.02859800,0.02837000,0.02845500,1915.51000000,1627,55.0,0.0
2018-04-19 17:00:00,0.02849200,0.02870000,0.02839600,0.02869900,2295.85500000,1759,36.0,0.0
2018-04-19 18:00:00,0.02870000,0.02870000,0.02854300,0.02863900,1655.14300000,1658,33.0,0.0
2018-04-19 19:00:00,0.02869700,0.02872800,0.02851400,0.02856200,1662.25500000,1660,45.0,0.0
2018-04-19 20:00:00,0.02860000,0.02875000,0.02851700,0.02864200,2036.07200000,1779,43.0,0.0
2018-04-19 21:00:00,0.02864200,0.02872600,0.02858800,0.02864700,1558.04800000,1190,53.0,0.0
2018-04-19 22:00:00,0.02864500,0.02877600,0.02859400,0.02868500,1814.02100000,1155,48.0,0.0
2018-04-19 23:00:00,0.02868800,0.02875900,0.02855000,0.02875900,1475.31900000,1245,48.0,0.0
2018-04-20 00:00:00,0.02870300,0.02890000,0.02856000,0.02886600,2041.82300000,1681,41.0,0.0
2018-04-20 01:00:00,0.02888200,0.02985000,0.02886500,0.02942000,5102.38500000,6117,50.0,0.0
2018-04-20 02:00:00,0.02942100,0.02957000,0.02900400,0.02939300,4090.72700000,7573,44.0,0.0
2018-04-20 03:00:00,0.02933700,0.02962300,0.02914400,0.02958800,2976.01900000,1967,46.0,0.0
2018-04-20 04:00:00,0.02958800,0.02960600,0.02864700,0.02946200,4593.16900000,3124,40.0,0.0
2018-04-20 05:00:00,0.02946300,0.02976300,0.02923000,0.02968200,2677.15600000,1357,44.0,0.0
2018-04-20 06:00:00,0.02968200,0.02981600,0.02956000,0.02981400,2859.98400000,1142,58.0,0.0
2018-04-20 07:00:00,0.02979300,0.02993900,0.02948700,0.02953400,2369.43000000,1697,69.0,0.0
2018-04-20 08:00:00,0.02953400,0.02959900,0.02903100,0.02925500,2404.16400000,1819,66.0,0.0
2018-04-20 09:00:00,0.02921500,0.02968700,0.02920000,0.02959600,1575.72700000,1194,45.0,0.0
2018-04-20 10:00:00,0.02958200,0.02974000,0.02950000,0.02967900,1816.06700000,1202,64.0,0.0
2018-04-20 11:00:00,0.02967700,0.02979900,0.02950200,0.02970400,1669.71100000,1433,54.0,0.0
2018-04-20 12:00:00,0.02970400,0.02988800,0.02944000,0.02959200,2301.26600000,1834,47.0,0.0
2018-04-20 13:00:00,0.02959300,0.02973200,0.02940500,0.02940900,1409.73800000,1003,42.0,0.13636363636363635
2018-04-20 14:00:00,0.02946700,0.02976100,0.02941700,0.02967900,1380.21000000,925,27.0,0.0
2018-04-20 15:00:00,0.02967800,0.02974600,0.02954500,0.02961000,1187.01200000,775,50.0,0.0
2018-04-20 16:00:00,0.02960900,0.02964400,0.02940900,0.02946300,1262.73900000,854,41.0,0.0
2018-04-20 17:00:00,0.02946300,0.02973400,0.02933500,0.02967100,1524.95800000,1380,41.0,0.0
2018-04-20 18:00:00,0.02972500,0.02988900,0.02948500,0.02974000,2527.75100000,1730,54.0,0.0
2018-04-20 19:00:00,0.02973000,0.03001300,0.02967600,0.02995700,1966.78800000,1895,42.0,0.0
2018-04-20 20:00:00,0.02995700,0.03007900,0.02971300,0.02984300,1337.17200000,2048,51.0,0.0
2018-04-20 21:00:00,0.02984200,0.02996900,0.02966300,0.02996900,1773.72100000,1554,40.0,0.2916666666666667
2018-04-20 22:00:00,0.02996900,0.03023300,0.02948300,0.02991400,3055.37500000,2881,52.0,0.0
2018-04-20 23:00:00,0.02991300,0.03086600,0.02986400,0.03064500,3512.57300000,2875,57.0,0.0
2018-04-21 00:00:00,0.03064300,0.03074000,0.02989900,0.03023700,5130.53300000,7274,77.0,0.0
2018-04-21 01:00:00,0.03023700,0.03026600,0.02950000,0.02978900,2558.77500000,1551,61.0,0.0
2018-04-21 02:00:00,0.02978600,0.03006900,0.02958000,0.03006100,2178.19900000,836,51.0,0.0
2018-04-21 03:00:00,0.03006200,0.03021700,0.02991900,0.03015000,1951.27500000,809,72.0,0.0
2018-04-21 04:00:00,0.03015100,0.03049800,0.03011200,0.03032900,2016.79400000,1923,39.0,0.0
2018-04-21 05:00:00,0.03035100,0.03039600,0.02990300,0.03004200,1666.82200000,963,44.0,0.0
2018-04-21 06:00:00,0.03000000,0.03011400,0.02993300,0.02996000,1858.63500000,775,41.0,0.0
2018-04-21 07:00:00,0.02996000,0.03014600,0.02991200,0.03005100,1285.04100000,945,64.0,0.0
2018-04-21 08:00:00,0.03004300,0.03004300,0.02908100,0.02912600,3014.41900000,2168,38.0,0.0
2018-04-21 09:00:00,0.02912500,0.02937200,0.02865300,0.02875000,2343.59700000,2009,59.0,0.0
2018-04-21 10:00:00,0.02870500,0.02910500,0.02820100,0.02826700,2243.24800000,2228,41.0,0.0
2018-04-21 11:00:00,0.02826600,0.02847300,0.02760000,0.02839300,4330.19500000,2295,41.0,0.0
2018-04-21 12:00:00,0.02839200,0.02859700,0.02818600,0.02826500,2314.60500000,1414,50.0,-0.21250000000000002
2018-04-21 13:00:00,0.02826900,0.02833100,0.02800700,0.02819300,1933.24600000,925,40.0,0.0
2018-04-21 14:00:00,0.02819300,0.02841800,0.02799100,0.02840800,2432.59800000,910,25.0,0.0
2018-04-21 15:00:00,0.02840800,0.02897000,0.02838000,0.02888700,2083.02800000,1515,42.0,0.0
2018-04-21 16:00:00,0.02888600,0.02919100,0.02857400,0.02860400,2558.34200000,1771,38.0,0.0
2018-04-21 17:00:00,0.02860400,0.02873800,0.02850100,0.02862300,931.08100000,869,37.0,0.0
2018-04-21 18:00:00,0.02856600,0.02878400,0.02846700,0.02873300,1827.88600000,973,31.0,0.0
2018-04-21 19:00:00,0.02873300,0.02874500,0.02862400,0.02869600,968.74500000,756,50.0,0.0
2018-04-21 20:00:00,0.02867200,0.02871500,0.02843000,0.02845200,1448.46900000,869,29.0,0.0
2018-04-21 21:00:00,0.02849300,0.02865300,0.02820400,0.02860100,1587.85800000,909,45.0,0.0
2018-04-21 22:00:00,0.02860300,0.02875000,0.02860200,0.02867100,1486.01300000,894,71.0,0.0
2018-04-21 23:00:00,0.02872600,0.02889800,0.02865500,0.02870800,1388.28000000,953,37.0,0.0
2018-04-22 00:00:00,0.02871000,0.02874700,0.02830400,0.02843400,1232.05800000,884,22.0,0.0
2018-04-22 00:00:00,0.02871000,0.02874700,0.02830400,0.02843400,1232.05800000,884,28.0,0.0
2018-04-22 01:00:00,0.02843500,0.02843500,0.02825700,0.02830100,925.72500000,793,60.0,0.0
2018-04-22 02:00:00,0.02836600,0.02839300,0.02820600,0.02834000,1290.96300000,618,28.0,0.0
2018-04-22 03:00:00,0.02831800,0.02859500,0.02829700,0.02853300,975.59600000,656,67.0,0.0
2018-04-22 04:00:00,0.02853300,0.02853300,0.02805000,0.02832700,1902.10500000,1151,59.0,0.0
2018-04-22 05:00:00,0.02832700,0.02857900,0.02821300,0.02854400,1662.39800000,716,75.0,0.0
2018-04-22 06:00:00,0.02849200,0.02870000,0.02849200,0.02862700,1681.74900000,664,65.0,0.0
