username,date,retweets,favorites,text
mindstatex,2018-05-24 08:05,2,15,"Coins that reject ASIC mining are BS. They might as well say they are throwing security of the network and users' money out the window. Don't be the clueless investor that gets scammed by mumbojumbo buzzwords from # BitcoinGold # BTG https://twitter.com/proffaustus/status/999463664326467584 …"
mindstatex,2018-05-24 01:59,4,23,"Don't know why you are lying, official BTG account. Noone told Craig to take a walk: There is a video seen at a different angle where you can see Jimmy and Craig decide to leave, not anyone telling them to. https://twitter.com/cryptovenus/status/999261751169441792 …"
bitsko_xt,2018-05-23 18:18,3,8,"Attention $ BTG # BitcoinGold investors: SELL https://www.ccn.com/bitcoin-gold-hit-by-double-spend-attack-exchanges-lose-millions/ …"
aliakbar86,2018-05-22 19:07,13,20,"Which is Better? # xrp # litecoin # altcoins # Bitcoin # BitcoinGold # LTC # Ripple # crypto # xrpthestandard # BTG # BCH # tron # EthereumClassic # ethereum # cryptocurrency # crypto # ETC # cryptocurrencies # btc # Blockchain # xvg # Qtum # Coinmarketcap # TRX # XLM # altcoin"
YobitExchange,2018-05-18 12:34,11,49,"Bitcoin Gold [BTG] deps/wds blocked because of network attack and cancellation of confirmed transactions. Bitcointalk: https://bitcointalk.org/index.php?topic=2284289.2380 …"
AlejandroRegojo,2018-05-02 03:18,6,12,"Hey! This is a so cool VIDEO to understand our # ASICresistant community @ bitcoingold @ franconiebles @ rbtkhn @ bgmshana @ MentalNomadSays @ BTG_africa @ btg_Josephhttps://youtu.be/DilhC3A2OEM"
bitcoingold,2018-04-29 17:24,42,110,"Tomorrow, April 30th, Bitcoin Gold Co-Founder & Operations Lead Martin Kuvandzhiev will present at the 7th COINNEST Association Meet-UP CAMUP in Seoul, Korea. He'll be talking about the future of Bitcoin Gold and the blockchain. https://www.coinnestcamup.com # bitcoingold # btg # btcpic.twitter.com/iCpRM2WACc"
bitcoingold,2018-04-29 08:40,46,144,"Bitcoin Gold Team getting ready for the 7th COINNEST Association Meet-UP CAMUP in Seoul, Korea. @ coinnest_info # btg # BitcoinGold # bitcoin # blockchainpic.twitter.com/uh1STOhQlY"
bitcoingold,2018-04-20 17:25,56,143,"GB-based exchange EXMO lists Bitcoin Gold: BTG/USD and BTG/BTC trading now. EXMO provides ramps to many fiat moneys: USD, Euros, Russian Rubles, Ukrainian Hryvnia, Polish Złoty! More access, liquidity, utility! More info: https://exmo.com/en/news_view?id=2150 … @ Exmo_Com # btg # BitcoinGold # BTCpic.twitter.com/3gILlQ5MFI"
NanoBank,2018-04-11 15:31,0,1,"# bitcoinATM # miners # btc # eth # ltc # BTG # Ethereum # cryptocurrency #btc#bitcointrade # mining # blockchain # Crypto # ltc # BitcoinGold #BitcoinCash#nanobank # ToTheMoon # trade # cryptoexchange # hold # HODL #altcoin#dash # bitcoinprice # bitofhumor # segwit2xpic.twitter.com/h6ukYZKsQb"
romerome94,2018-04-06 17:48,5,10,"Abra Rolls Out Seven Altcoins: Bitcoin Gold $ BTG Stellar Lumens $ XLM DigiByte $ DGB Augur $ REP Status $ SNT Stratis $ STRAT and 0x $ ZRX https://youtu.be/wkmIycf2Tg8  via @ YouTube"
SelfHelpsGuide,2018-04-06 13:38,2,2,"Abra Adds Coins | Stellar (XLM), Bitcoin Gold (BTG), and DigiByte (DGB) https://www.selfhelpguide.in/abra-adds-coins-stellar-xlm-bitcoin-gold-btg-and-digibyte-dgb/ …pic.twitter.com/vdazEgmKZc"
AbraGlobal,2018-04-05 15:48,207,529,"Stellar (XLM), Bitcoin Gold (BTG), DigiByte (DGB), Augur (REP), Status (SNT), Stratis (STRAT), and 0x (ZRX) are now live on Abra! Make sure your Android or iOS app is up-to-date! https://www.abra.com/blog/abra-adds-7-more-cryptocurrencies/ …"
marcy,2018-04-05 15:30,0,4,". @ AbraGlobal app live 20 # cryptocurrencies 50 fiat # BitcoinGold # StellarLumens @ DigiByteCoin @ StellarOrg @ AugurProject @ ethstatus @ stratisplatform @ 0xProject # XRP # BTG # ZRX # DGB # SNT # STRAT # REP # XLM No feeshttps://twitter.com/inversedotcom/status/981910616490348545 …"
disruptblock,2018-04-05 10:24,0,2,"Did you know that # Bitcoin, Bitcoin Cash ( # BCH or # BCash), and Bitcoin Gold ( # BTG) are different cryptos? Bitcoin Cash and Bitcoin gold are `forks` of the original Bitcoin core. pic.twitter.com/sVZiB6ryA2"
