date,open,high,low,close,volume,number of trades,DigixDAO DGD,sentiment
2018-04-11 17:00:00,0.03046400,0.03072300,0.03037200,0.03065700,1166.78300000,674,25.0,0.0
2018-04-11 18:00:00,0.03066000,0.03076400,0.03039500,0.03055300,947.54900000,545,26.0,0.0
2018-04-11 19:00:00,0.03055300,0.03070000,0.03036700,0.03058100,723.88000000,493,53.0,0.0
2018-04-11 20:00:00,0.03058100,0.03058100,0.03032600,0.03047100,779.43700000,404,58.0,0.0
2018-04-11 21:00:00,0.03047100,0.03068900,0.03038600,0.03061600,800.15900000,412,0.0,0.0
2018-04-11 22:00:00,0.03061600,0.03076300,0.03048500,0.03054000,878.27400000,454,0.0,0.0
2018-04-11 23:00:00,0.03053900,0.03082600,0.03038500,0.03073500,1361.20600000,730,0.0,0.0
2018-04-12 00:00:00,0.03067600,0.03084900,0.03060100,0.03077300,1331.95900000,664,0.0,-0.1
2018-04-12 01:00:00,0.03077400,0.03084900,0.03049500,0.03049700,733.64100000,596,0.0,0.0
2018-04-12 02:00:00,0.03049700,0.03057500,0.03045900,0.03050400,834.30200000,579,0.0,0.0
2018-04-12 03:00:00,0.03054500,0.03068100,0.03034500,0.03054400,1181.25000000,907,0.0,0.0
2018-04-12 04:00:00,0.03050700,0.03064900,0.03035100,0.03042300,833.74800000,588,0.0,0.0
2018-04-12 05:00:00,0.03040200,0.03054100,0.03030200,0.03039900,980.80300000,578,0.0,0.0
2018-04-12 06:00:00,0.03039900,0.03133000,0.03026100,0.03122200,1919.17700000,1858,39.0,0.0
2018-04-12 07:00:00,0.03122200,0.03180000,0.03040900,0.03055800,4397.24100000,3641,0.0,0.0
2018-04-12 08:00:00,0.03059900,0.03075900,0.03033300,0.03039200,1437.74100000,725,0.0,0.0
2018-04-12 09:00:00,0.03039200,0.03070500,0.03037800,0.03053800,964.84500000,547,0.0,0.0
2018-04-12 10:00:00,0.03053800,0.03096900,0.03041400,0.03060000,1267.68000000,907,32.0,0.0
2018-04-12 11:00:00,0.03059900,0.03061900,0.02738700,0.02846600,5863.25300000,5425,0.0,0.0
2018-04-12 12:00:00,0.02845300,0.02915500,0.02836400,0.02852100,2118.06500000,1672,0.0,0.0
2018-04-12 13:00:00,0.02851300,0.02939000,0.02847200,0.02934800,2115.29900000,1518,0.0,0.0
2018-04-12 14:00:00,0.02930100,0.02952700,0.02894100,0.02906400,1356.27000000,986,0.0,0.0
2018-04-12 15:00:00,0.02906400,0.02926200,0.02890000,0.02913300,1005.91200000,635,0.0,0.0
2018-04-12 16:00:00,0.02913200,0.02955000,0.02899900,0.02899900,1162.90900000,793,0.0,0.0
2018-04-12 17:00:00,0.02899900,0.02935000,0.02865900,0.02911500,1405.84700000,899,0.0,0.0
2018-04-12 18:00:00,0.02911600,0.02924900,0.02896700,0.02906500,816.11500000,481,0.0,0.75
2018-04-12 19:00:00,0.02906500,0.03200000,0.02906500,0.02982400,4780.34800000,4776,0.0,0.55
2018-04-12 20:00:00,0.02987800,0.03036800,0.02982400,0.03012000,777.23600000,775,31.0,0.0
2018-04-12 21:00:00,0.03016900,0.03016900,0.02976400,0.02976400,1288.13100000,1100,0.0,0.0
2018-04-12 22:00:00,0.02976400,0.02999900,0.02976400,0.02998800,997.48100000,683,0.0,0.0
2018-04-12 23:00:00,0.02998800,0.03001600,0.02980000,0.02990900,914.24900000,544,0.0,0.0
2018-04-13 00:00:00,0.02985500,0.02999000,0.02968000,0.02975900,979.39800000,742,0.0,0.0
2018-04-13 01:00:00,0.02975900,0.02996700,0.02963000,0.02996000,816.88800000,492,0.0,0.0
2018-04-13 02:00:00,0.02996000,0.02999000,0.02963000,0.02968300,716.31700000,529,0.0,0.0
2018-04-13 03:00:00,0.02968300,0.02973800,0.02960000,0.02962800,828.54900000,673,0.0,0.0
2018-04-13 04:00:00,0.02962800,0.02970000,0.02950000,0.02960800,736.53200000,594,47.0,0.0
2018-04-13 05:00:00,0.02960500,0.02998800,0.02960200,0.02989600,693.00000000,593,0.0,0.0
2018-04-13 06:00:00,0.02989700,0.03024700,0.02967000,0.03003400,880.51900000,835,0.0,0.0
2018-04-13 07:00:00,0.03009300,0.03050000,0.02961200,0.02971900,1458.10600000,1215,0.0,0.0
2018-04-13 08:00:00,0.02961500,0.03014300,0.02961500,0.02979800,1073.96600000,857,36.0,0.0
2018-04-13 09:00:00,0.02975400,0.03019000,0.02974700,0.03000000,669.71200000,526,0.0,0.4
2018-04-13 10:00:00,0.03005000,0.03097300,0.03000100,0.03084900,1826.05300000,1900,33.0,0.0
2018-04-13 11:00:00,0.03085000,0.03134200,0.03038800,0.03044900,1768.06500000,2206,0.0,0.0
2018-04-13 12:00:00,0.03047800,0.03069900,0.03020100,0.03026900,1431.16000000,1165,28.0,0.525
2018-04-13 13:00:00,0.03028600,0.03062000,0.03020000,0.03025000,990.92000000,749,0.0,0.0
2018-04-13 14:00:00,0.03024300,0.03036300,0.03019000,0.03020100,1089.55000000,630,0.0,0.0
2018-04-13 15:00:00,0.03020300,0.03049200,0.03020300,0.03039700,1009.73200000,557,0.0,0.0
2018-04-13 16:00:00,0.03039700,0.03082400,0.03032300,0.03038300,1235.92700000,848,0.0,0.0
2018-04-13 17:00:00,0.03037000,0.03056000,0.03015000,0.03021300,810.78800000,637,0.0,0.0
2018-04-13 18:00:00,0.03021000,0.03034000,0.03000000,0.03030500,887.23700000,706,28.0,0.0
2018-04-13 19:00:00,0.03026500,0.03049000,0.03010000,0.03024500,878.20000000,540,0.0,0.0
2018-04-13 20:00:00,0.03024600,0.03130100,0.03020000,0.03112000,2844.40300000,2141,0.0,0.0
2018-04-13 21:00:00,0.03113500,0.03120000,0.03025100,0.03046600,1893.77300000,1476,0.0,0.0
2018-04-13 22:00:00,0.03046600,0.03050000,0.02935100,0.02975700,1460.59800000,1508,0.0,0.0
2018-04-13 23:00:00,0.02963800,0.02987500,0.02935100,0.02949200,997.25300000,950,0.0,0.0
2018-04-14 00:00:00,0.02945300,0.02949100,0.02908100,0.02925500,885.71300000,706,48.0,0.0
2018-04-14 01:00:00,0.02920400,0.02955500,0.02910800,0.02938200,711.66800000,373,0.0,0.0
2018-04-14 02:00:00,0.02940100,0.03005000,0.02920000,0.02989100,901.86000000,796,0.0,0.0
2018-04-14 03:00:00,0.02983500,0.02983500,0.02936200,0.02971900,514.08100000,389,0.0,0.0
2018-04-14 04:00:00,0.02972900,0.03012900,0.02965400,0.02996900,730.89200000,752,0.0,0.0
2018-04-14 05:00:00,0.03008800,0.03014500,0.02970100,0.02974400,909.56600000,567,0.0,0.0
2018-04-14 06:00:00,0.02974300,0.02975900,0.02950000,0.02964900,412.16600000,459,0.0,0.0
2018-04-14 07:00:00,0.02964900,0.02965000,0.02940000,0.02952800,707.02100000,438,0.0,0.0
2018-04-14 08:00:00,0.02958400,0.02958400,0.02938300,0.02949200,582.89300000,441,0.0,0.0
2018-04-14 09:00:00,0.02949000,0.02953800,0.02932300,0.02942000,805.51400000,535,0.0,0.0
2018-04-14 10:00:00,0.02942600,0.02957000,0.02930000,0.02953600,937.59400000,600,0.0,0.0
2018-04-14 11:00:00,0.02954800,0.02988900,0.02937900,0.02951900,864.96400000,515,0.0,0.0
2018-04-14 12:00:00,0.02949100,0.02970100,0.02922300,0.02958000,603.37300000,457,0.0,0.0
2018-04-14 13:00:00,0.02958300,0.02970100,0.02914500,0.02933300,481.36000000,441,31.0,0.0
2018-04-14 14:00:00,0.02933700,0.02943800,0.02915000,0.02926700,488.39100000,286,0.0,0.0
2018-04-14 15:00:00,0.02926200,0.02953700,0.02919100,0.02942000,809.06200000,403,0.0,0.0
2018-04-14 16:00:00,0.02942000,0.02955100,0.02917300,0.02936500,630.13900000,459,0.0,0.0
2018-04-14 17:00:00,0.02936500,0.02939600,0.02927600,0.02933400,414.99600000,339,0.0,0.0
2018-04-14 18:00:00,0.02933500,0.02936100,0.02920100,0.02934500,950.98000000,408,0.0,0.0
2018-04-14 19:00:00,0.02934500,0.02936200,0.02920700,0.02933800,1008.35500000,391,0.0,0.0
2018-04-14 20:00:00,0.02936100,0.02939600,0.02923700,0.02932400,1184.16700000,466,0.0,0.0
2018-04-14 21:00:00,0.02932100,0.02960000,0.02932100,0.02948300,940.25000000,515,39.0,0.0
2018-04-14 22:00:00,0.02944000,0.02960000,0.02940900,0.02952000,743.76400000,393,0.0,0.0
2018-04-14 23:00:00,0.02956700,0.02970000,0.02942300,0.02964900,579.96500000,363,0.0,0.0
2018-04-15 00:00:00,0.02964700,0.02972500,0.02943200,0.02957100,400.24000000,370,49.0,0.0
2018-04-15 00:00:00,0.02964700,0.02972500,0.02943200,0.02957100,400.24000000,370,55.0,0.0
2018-04-15 01:00:00,0.02959600,0.02969500,0.02933300,0.02951900,486.64100000,405,0.0,0.0
2018-04-15 02:00:00,0.02951300,0.02960300,0.02934300,0.02941900,670.81100000,418,0.0,0.0
2018-04-15 03:00:00,0.02941300,0.02955400,0.02932600,0.02940000,545.98400000,324,0.0,0.0
2018-04-15 04:00:00,0.02940300,0.02948200,0.02932600,0.02932700,402.76900000,344,0.0,0.0
2018-04-15 05:00:00,0.02932700,0.02935800,0.02925200,0.02931200,439.05000000,394,57.0,0.0
2018-04-15 06:00:00,0.02931200,0.02932000,0.02922900,0.02928800,623.71300000,379,0.0,0.0
2018-04-15 07:00:00,0.02923600,0.02949700,0.02920200,0.02942900,717.81700000,404,0.0,0.0
2018-04-15 08:00:00,0.02942200,0.02949400,0.02910500,0.02925200,381.46700000,489,0.0,0.0
2018-04-15 09:00:00,0.02926700,0.02926800,0.02903000,0.02904900,615.66500000,525,45.0,0.0
2018-04-15 10:00:00,0.02904900,0.02918700,0.02882100,0.02903700,887.36100000,1015,0.0,0.0
2018-04-15 11:00:00,0.02900200,0.02904000,0.02885000,0.02889500,1004.24700000,646,0.0,0.0
2018-04-15 12:00:00,0.02887100,0.02905100,0.02872700,0.02896300,749.34600000,824,0.0,0.0
2018-04-15 13:00:00,0.02894400,0.02932600,0.02894400,0.02927500,1131.81800000,632,0.0,0.0
2018-04-15 14:00:00,0.02927500,0.02932300,0.02907800,0.02916600,810.60900000,479,0.0,0.0
2018-04-15 15:00:00,0.02915900,0.02931500,0.02906300,0.02912000,538.62500000,456,32.0,0.0
2018-04-15 16:00:00,0.02907400,0.02926500,0.02907100,0.02914100,1028.00100000,377,31.0,0.0
2018-04-15 17:00:00,0.02914100,0.02923700,0.02906600,0.02913400,1964.28800000,519,31.0,0.0
2018-04-15 18:00:00,0.02913400,0.03037100,0.02913400,0.03031800,2633.70600000,2659,0.0,0.0
2018-04-15 19:00:00,0.03037100,0.03042000,0.02964100,0.02988500,1182.82100000,1229,0.0,0.0
2018-04-15 20:00:00,0.02988200,0.03027200,0.02981100,0.03006700,512.07200000,574,75.0,0.0
2018-04-15 21:00:00,0.03006700,0.03010600,0.02990000,0.02999700,407.56900000,335,0.0,0.0
2018-04-15 22:00:00,0.02999900,0.03017200,0.02980000,0.02986500,440.32400000,426,0.0,0.0
2018-04-15 23:00:00,0.02986500,0.03009900,0.02986100,0.03001900,487.40300000,351,0.0,0.0
2018-04-16 00:00:00,0.03000800,0.03019600,0.02995100,0.03004300,649.89000000,377,0.0,0.0
2018-04-16 01:00:00,0.03008500,0.03011000,0.02980800,0.02999700,588.18300000,528,0.0,0.0
2018-04-16 02:00:00,0.02999600,0.03160000,0.02999600,0.03110000,4298.07300000,3116,0.0,0.0
2018-04-16 03:00:00,0.03101700,0.03160000,0.03077600,0.03109900,2042.46600000,1489,0.0,0.0
2018-04-16 04:00:00,0.03109900,0.03133000,0.03080100,0.03099700,1098.28400000,838,0.0,0.0
2018-04-16 05:00:00,0.03099900,0.03250000,0.03096000,0.03210600,4555.41900000,3171,49.0,0.0
2018-04-16 06:00:00,0.03219200,0.03288100,0.03150100,0.03170300,4704.67600000,3360,0.0,0.0
2018-04-16 07:00:00,0.03170500,0.03189100,0.03060100,0.03106200,2188.95200000,2594,0.0,0.0
2018-04-16 08:00:00,0.03106200,0.03140000,0.03060000,0.03090800,1259.95600000,1076,0.0,0.0
2018-04-16 09:00:00,0.03090400,0.03135000,0.03080100,0.03103200,1094.35200000,922,0.0,0.0
2018-04-16 10:00:00,0.03108700,0.03130500,0.03090000,0.03129300,1255.22200000,643,0.0,0.0
2018-04-16 11:00:00,0.03128900,0.03128900,0.03086600,0.03110400,1075.48800000,784,0.0,0.0
2018-04-16 12:00:00,0.03113700,0.03114900,0.03023600,0.03096000,2411.92700000,2943,0.0,0.0
2018-04-16 13:00:00,0.03103000,0.03103200,0.03022600,0.03022900,1271.66700000,1140,27.0,0.0
2018-04-16 14:00:00,0.03022800,0.03036200,0.02983500,0.03010200,1641.43700000,2057,27.0,0.0
2018-04-16 15:00:00,0.03005900,0.03017500,0.02990000,0.03001300,1368.16300000,698,0.0,0.0
2018-04-16 16:00:00,0.03003300,0.03141100,0.02994000,0.03042200,1940.75200000,1648,0.0,0.0
2018-04-16 17:00:00,0.03042200,0.03110800,0.03029600,0.03060000,1421.98200000,1532,0.0,0.0
2018-04-16 18:00:00,0.03060000,0.03060000,0.03024100,0.03034400,433.05300000,489,0.0,0.0
2018-04-16 19:00:00,0.03034800,0.03040000,0.03020000,0.03040000,607.76900000,387,0.0,0.0
2018-04-16 20:00:00,0.03039400,0.03090000,0.03038400,0.03046500,787.94900000,724,34.0,0.0
2018-04-16 21:00:00,0.03046000,0.03064500,0.03011000,0.03035900,587.35000000,706,0.0,0.0
2018-04-16 22:00:00,0.03035900,0.03049500,0.03015600,0.03037600,524.34200000,324,0.0,0.0
2018-04-16 23:00:00,0.03037600,0.03070000,0.03031800,0.03059200,956.01100000,629,0.0,0.0
2018-04-17 00:00:00,0.03059200,0.03059200,0.03031800,0.03057000,610.75100000,474,0.0,0.0
2018-04-17 01:00:00,0.03057000,0.03060000,0.03046600,0.03058200,684.52800000,358,0.0,0.0
2018-04-17 02:00:00,0.03058200,0.03058200,0.03031800,0.03035200,431.81600000,420,0.0,0.0
2018-04-17 03:00:00,0.03034000,0.03051000,0.03018000,0.03031000,800.25500000,615,0.0,0.0
2018-04-17 04:00:00,0.03031200,0.03053500,0.03008900,0.03023100,1184.27400000,753,52.0,0.0
2018-04-17 05:00:00,0.03023100,0.03030000,0.03005800,0.03027200,1274.13200000,798,0.0,0.0
2018-04-17 06:00:00,0.03022800,0.03034100,0.03007100,0.03013000,836.41500000,468,44.0,0.0
2018-04-17 07:00:00,0.03013000,0.03015000,0.02981800,0.03007000,1129.61700000,1186,41.0,0.0
2018-04-17 08:00:00,0.03007000,0.03020000,0.02990300,0.03014000,899.31900000,691,0.0,0.0
2018-04-17 09:00:00,0.03019700,0.03032200,0.03015200,0.03025500,682.46300000,603,0.0,0.0
2018-04-17 10:00:00,0.03022500,0.03032200,0.02985000,0.03017400,1114.86600000,764,0.0,0.0
2018-04-17 11:00:00,0.03017300,0.03029100,0.02937200,0.02967000,2122.13600000,2616,0.0,0.0
2018-04-17 12:00:00,0.02972600,0.03008000,0.02943800,0.02983300,1468.63400000,1679,0.0,0.0
2018-04-17 13:00:00,0.02981400,0.03010100,0.02973400,0.02999000,1038.67300000,749,0.0,0.0
2018-04-17 14:00:00,0.03003200,0.03010100,0.02961200,0.02974300,891.20200000,951,27.0,0.0
2018-04-17 15:00:00,0.02974200,0.02982200,0.02960300,0.02980000,1080.08600000,539,28.0,0.0
2018-04-17 16:00:00,0.02974000,0.02988600,0.02968300,0.02978300,724.29300000,473,28.0,0.0
2018-04-17 17:00:00,0.02986800,0.02995000,0.02978000,0.02989900,945.68200000,464,29.0,0.0
2018-04-17 18:00:00,0.02989900,0.03050000,0.02988000,0.03010300,1188.30700000,1244,0.0,0.0
2018-04-17 19:00:00,0.03010300,0.03050000,0.02980000,0.02997300,1705.94000000,1550,0.0,0.0
2018-04-17 20:00:00,0.02991200,0.03003800,0.02979400,0.02991700,618.44300000,475,0.0,0.0
2018-04-17 21:00:00,0.02991700,0.03003600,0.02987000,0.02990000,1147.80500000,550,0.0,0.0
2018-04-17 22:00:00,0.02989900,0.03000900,0.02963300,0.02977800,981.35800000,665,0.0,0.0
2018-04-17 23:00:00,0.02977700,0.02980900,0.02965000,0.02975700,1239.82500000,443,0.0,0.0
2018-04-18 00:00:00,0.02972800,0.02992200,0.02960400,0.02978900,1078.63800000,456,0.0,0.0
2018-04-18 01:00:00,0.02975500,0.02999600,0.02970000,0.02982000,831.33600000,427,0.0,0.0
2018-04-18 02:00:00,0.02984800,0.02999900,0.02982000,0.02998200,970.91000000,423,0.0,0.0
2018-04-18 03:00:00,0.02998500,0.02999900,0.02980000,0.02990800,529.12600000,398,0.0,0.0
2018-04-18 04:00:00,0.02990700,0.02999300,0.02970000,0.02991100,486.41500000,467,0.0,0.0
2018-04-18 05:00:00,0.02986600,0.02993700,0.02970500,0.02987500,488.74500000,349,0.0,0.0
2018-04-18 06:00:00,0.02988400,0.02990000,0.02943700,0.02968300,926.57800000,1032,0.0,0.0
2018-04-18 07:00:00,0.02968300,0.02970000,0.02945000,0.02957600,983.18500000,1056,0.0,0.0
2018-04-18 08:00:00,0.02958400,0.02965000,0.02945500,0.02964800,829.67800000,800,0.0,0.0
2018-04-18 09:00:00,0.02964900,0.02970000,0.02952000,0.02959900,625.81100000,496,0.0,0.0
2018-04-18 10:00:00,0.02959800,0.02960000,0.02939200,0.02946100,1143.44700000,925,0.0,0.0
2018-04-18 11:00:00,0.02946100,0.02953700,0.02940000,0.02948600,1008.92300000,580,0.0,0.0
2018-04-18 12:00:00,0.02951700,0.02956300,0.02948800,0.02956000,563.73500000,396,30.0,0.0
2018-04-18 13:00:00,0.02956200,0.02961900,0.02943500,0.02947800,809.06900000,510,0.0,0.0
2018-04-18 14:00:00,0.02949800,0.02986200,0.02943500,0.02986100,964.75200000,869,0.0,0.0
2018-04-18 15:00:00,0.02986100,0.02993400,0.02975000,0.02986900,1133.77100000,872,0.0,0.0
2018-04-18 16:00:00,0.02986900,0.02986900,0.02959800,0.02986800,953.13900000,597,29.0,0.0
2018-04-18 17:00:00,0.02979200,0.02984900,0.02953700,0.02972200,843.20000000,542,0.0,0.17333333333333334
2018-04-18 18:00:00,0.02965300,0.02973900,0.02952900,0.02967800,752.86100000,573,0.0,0.0
2018-04-18 19:00:00,0.02968700,0.02980000,0.02953800,0.02967000,789.22800000,472,31.0,0.0
2018-04-18 20:00:00,0.02967300,0.02971300,0.02954500,0.02958900,1214.68000000,556,0.0,0.0
2018-04-18 21:00:00,0.02958900,0.02976300,0.02954600,0.02976200,1006.35200000,429,40.0,0.0
2018-04-18 22:00:00,0.02976100,0.02976300,0.02954000,0.02970100,893.47900000,559,47.0,0.0
2018-04-18 23:00:00,0.02973000,0.02980700,0.02970000,0.02980700,870.92200000,435,0.0,0.0
2018-04-19 00:00:00,0.02980500,0.03010000,0.02975000,0.03001200,1537.01500000,996,0.0,0.0
2018-04-19 01:00:00,0.03006800,0.03021000,0.02986900,0.03013800,1319.44400000,909,0.0,0.0
2018-04-19 02:00:00,0.03013800,0.03050100,0.03000400,0.03022900,1469.01900000,1593,0.0,0.0
2018-04-19 03:00:00,0.03018500,0.03039000,0.03008900,0.03024800,1023.90600000,746,0.0,0.0
2018-04-19 04:00:00,0.03029500,0.03051000,0.03026800,0.03035400,903.51300000,875,0.0,0.0
2018-04-19 05:00:00,0.03038000,0.03038900,0.03006300,0.03028900,1018.08600000,679,0.0,0.0
2018-04-19 06:00:00,0.03029900,0.03042000,0.03020400,0.03041900,698.26100000,488,0.0,0.23750000000000002
2018-04-19 07:00:00,0.03037400,0.03049000,0.03020300,0.03031600,630.40100000,510,0.0,0.0
2018-04-19 08:00:00,0.03031600,0.03036400,0.03008700,0.03023000,826.92200000,509,0.0,0.0
2018-04-19 09:00:00,0.03028600,0.03035700,0.03006600,0.03009900,652.21700000,478,0.0,0.0
2018-04-19 10:00:00,0.03006700,0.03017700,0.03006300,0.03015900,825.91700000,506,0.0,0.0
2018-04-19 11:00:00,0.03014400,0.03016000,0.03006200,0.03013800,1304.52000000,538,68.0,0.0
2018-04-19 12:00:00,0.03013900,0.03055700,0.03006800,0.03021000,1229.28300000,1038,0.0,0.0
2018-04-19 13:00:00,0.03026200,0.03048700,0.03019000,0.03035800,740.97200000,687,0.0,0.0
2018-04-19 14:00:00,0.03035900,0.03045000,0.03021300,0.03037900,981.12100000,654,0.0,0.0
2018-04-19 15:00:00,0.03037900,0.03055700,0.03033200,0.03054700,984.52400000,703,28.0,0.0
2018-04-19 16:00:00,0.03054700,0.03079800,0.03040000,0.03073500,1029.09300000,1199,29.0,0.0
2018-04-19 17:00:00,0.03073100,0.03095300,0.03051100,0.03069800,1192.87100000,1528,30.0,0.0
2018-04-19 18:00:00,0.03076900,0.03093100,0.03056800,0.03079600,880.39100000,1006,0.0,0.85
2018-04-19 19:00:00,0.03079600,0.03083300,0.03068000,0.03070500,873.77300000,754,0.0,0.0
2018-04-19 20:00:00,0.03079800,0.03129300,0.03070500,0.03117100,1751.42300000,1370,0.0,0.0
2018-04-19 21:00:00,0.03112000,0.03145000,0.03086300,0.03115600,1534.94700000,1704,41.0,0.0
2018-04-19 22:00:00,0.03111300,0.03125600,0.03097400,0.03120300,1361.48300000,711,0.0,0.0
2018-04-19 23:00:00,0.03120300,0.03140000,0.03109800,0.03120000,995.47300000,890,51.0,0.0
2018-04-20 00:00:00,0.03119800,0.03136700,0.03112200,0.03136700,783.28800000,597,0.0,0.0
2018-04-20 01:00:00,0.03136600,0.03150900,0.03123900,0.03141100,1276.54700000,837,0.0,0.0
2018-04-20 02:00:00,0.03149000,0.03150900,0.03112700,0.03124600,972.68300000,864,0.0,0.0
2018-04-20 03:00:00,0.03124500,0.03141900,0.03105100,0.03139600,1242.49500000,709,0.0,0.0
2018-04-20 04:00:00,0.03136500,0.03136500,0.03066200,0.03080800,1594.07600000,1398,0.0,0.0
2018-04-20 05:00:00,0.03086400,0.03086600,0.03039000,0.03069500,1394.48500000,1246,0.0,0.0
2018-04-20 06:00:00,0.03063300,0.03092300,0.03057200,0.03079700,971.00800000,519,0.0,0.0
2018-04-20 07:00:00,0.03083500,0.03095000,0.03065000,0.03065200,966.97200000,565,0.0,0.0
2018-04-20 08:00:00,0.03065900,0.03080700,0.03020100,0.03055400,1417.87800000,1332,0.0,0.0
2018-04-20 09:00:00,0.03055400,0.03108300,0.03039300,0.03066300,1428.08800000,1048,0.0,0.0
2018-04-20 10:00:00,0.03067000,0.03074900,0.03040000,0.03057500,911.81200000,719,0.0,0.0
2018-04-20 11:00:00,0.03057300,0.03059900,0.03040400,0.03046100,563.29100000,544,0.0,0.0
2018-04-20 12:00:00,0.03053000,0.03055500,0.03021600,0.03035100,1434.21200000,1102,0.0,0.0
2018-04-20 13:00:00,0.03035100,0.03041600,0.03002300,0.03013000,1096.07000000,1419,0.0,0.0
2018-04-20 14:00:00,0.03013100,0.03047000,0.03009500,0.03037100,806.58700000,679,0.0,0.0
2018-04-20 15:00:00,0.03036200,0.03081600,0.03029800,0.03079800,1314.88400000,892,30.0,0.0
2018-04-20 16:00:00,0.03079900,0.03079900,0.03041000,0.03056900,924.52400000,599,0.0,0.0
2018-04-20 17:00:00,0.03056900,0.03080000,0.03045000,0.03067300,703.69300000,479,0.0,0.0
2018-04-20 18:00:00,0.03065500,0.03076700,0.03056700,0.03069800,753.91200000,582,0.0,0.0
2018-04-20 19:00:00,0.03069700,0.03100100,0.03069600,0.03091800,1317.74200000,613,0.0,0.0
2018-04-20 20:00:00,0.03092000,0.03101800,0.03061100,0.03081000,1294.58400000,782,0.0,0.0
2018-04-20 21:00:00,0.03086100,0.03088600,0.03061100,0.03069100,753.83200000,899,0.0,0.0
2018-04-20 22:00:00,0.03063200,0.03089100,0.03020200,0.03030400,1279.36400000,1240,0.0,0.0
2018-04-20 23:00:00,0.03030400,0.03059800,0.03011000,0.03020700,881.76600000,796,0.0,0.0
2018-04-21 00:00:00,0.03020700,0.03049400,0.03008700,0.03028900,920.80200000,744,0.0,0.0
2018-04-21 01:00:00,0.03042900,0.03042900,0.03000500,0.03005000,920.31800000,585,0.0,0.0
2018-04-21 02:00:00,0.03003000,0.03032700,0.03000700,0.03020600,839.51900000,403,0.0,0.0
2018-04-21 03:00:00,0.03028200,0.03030900,0.02945700,0.02979900,1291.89900000,1401,0.0,0.0
2018-04-21 04:00:00,0.02979800,0.02992300,0.02968800,0.02968900,733.45500000,549,0.0,0.0
2018-04-21 05:00:00,0.02969000,0.02984900,0.02959400,0.02965400,686.41800000,393,0.0,0.0
2018-04-21 06:00:00,0.02965400,0.02965500,0.02945600,0.02951100,940.30400000,616,0.0,0.0
2018-04-21 07:00:00,0.02959900,0.02990800,0.02950200,0.02990800,794.91100000,548,0.0,0.0
2018-04-21 08:00:00,0.02991000,0.03051500,0.02988700,0.03050000,1383.24500000,1089,0.0,0.0
2018-04-21 09:00:00,0.03050000,0.03143500,0.03048700,0.03119500,4144.61700000,3903,46.0,0.0
2018-04-21 10:00:00,0.03119500,0.03133400,0.03033800,0.03088200,2477.63800000,2106,0.0,0.0
2018-04-21 11:00:00,0.03088100,0.03340000,0.03077400,0.03158700,12270.35600000,9406,40.0,0.0
2018-04-21 12:00:00,0.03160000,0.03200000,0.03055500,0.03152000,3767.11300000,3497,0.0,0.0
2018-04-21 13:00:00,0.03152100,0.03401600,0.03149000,0.03370000,11552.47700000,8961,0.0,0.0
2018-04-21 14:00:00,0.03370000,0.03372900,0.03233900,0.03324500,4793.42700000,4128,0.0,0.2
2018-04-21 15:00:00,0.03328500,0.03347000,0.03200000,0.03219900,4050.54900000,3471,33.0,0.0
2018-04-21 16:00:00,0.03213700,0.03252300,0.03089000,0.03158800,3877.74000000,4058,100.0,0.0
2018-04-21 17:00:00,0.03150900,0.03337700,0.03130000,0.03265200,4625.24000000,4654,0.0,0.0
2018-04-21 18:00:00,0.03265200,0.03298700,0.03220000,0.03280700,1872.70900000,1204,0.0,0.0
2018-04-21 19:00:00,0.03284500,0.03299900,0.03240700,0.03288400,828.47400000,905,0.0,0.0
2018-04-21 20:00:00,0.03283100,0.03386600,0.03242100,0.03310000,3567.07900000,2731,0.0,0.0
2018-04-21 21:00:00,0.03303900,0.03389000,0.03270000,0.03379100,2159.04400000,2311,0.0,0.041666666666666664
2018-04-21 22:00:00,0.03379100,0.03390000,0.03240700,0.03259000,1969.46200000,2546,0.0,0.0
2018-04-21 23:00:00,0.03258300,0.03300700,0.03168000,0.03197500,1959.44100000,2801,54.0,0.0
2018-04-22 00:00:00,0.03197200,0.03291100,0.03191000,0.03272600,1544.14800000,1718,0.0,0.0
2018-04-22 00:00:00,0.03197200,0.03291100,0.03191000,0.03272600,1544.14800000,1718,0.0,0.0
2018-04-22 01:00:00,0.03273300,0.03345000,0.03261800,0.03294400,1960.28600000,2084,63.0,0.0
2018-04-22 02:00:00,0.03300400,0.03340000,0.03290400,0.03320000,628.16500000,774,64.0,0.0
2018-04-22 03:00:00,0.03326200,0.03326200,0.03270300,0.03297300,1129.06600000,984,66.0,0.0
2018-04-22 04:00:00,0.03298600,0.03350000,0.03289900,0.03345000,1192.21500000,906,0.0,0.5
2018-04-22 05:00:00,0.03340000,0.03406900,0.03336900,0.03406900,2705.49600000,2029,0.0,0.0
2018-04-22 06:00:00,0.03406900,0.03426800,0.03331800,0.03349200,3002.93400000,2701,0.0,0.0
2018-04-22 07:00:00,0.03349200,0.03350000,0.03280000,0.03299400,1469.32700000,2105,55.0,0.0
2018-04-22 08:00:00,0.03299100,0.03339900,0.03281500,0.03297700,1202.20800000,1161,0.0,0.0
2018-04-22 09:00:00,0.03303200,0.03312300,0.03280000,0.03306100,1504.30300000,1010,0.0,0.0
